DATE,ITL_code,GEOGRAPHY_NAME,SIC_CODE,SIC07_description,gva,JOBCOUNT_FULLTIME,JOBCOUNT_PARTTIME
2021,TLG23,Stoke-on-Trent,71,Architectural and engineering activities,34,980,195
2022,TLG23,Stoke-on-Trent,71,Architectural and engineering activities,34,955,300
2015,TLG23,Stoke-on-Trent,72-73,Research and development; advertising and market research,6,105,60
2016,TLG23,Stoke-on-Trent,72-73,Research and development; advertising and market research,7,205,25
2017,TLG23,Stoke-on-Trent,72-73,Research and development; advertising and market research,8,210,40
2018,TLG23,Stoke-on-Trent,72-73,Research and development; advertising and market research,11,195,45
2019,TLG23,Stoke-on-Trent,72-73,Research and development; advertising and market research,13,300,60
2020,TLG23,Stoke-on-Trent,72-73,Research and development; advertising and market research,10,360,115
2021,TLG23,Stoke-on-Trent,72-73,Research and development; advertising and market research,18,150,125
2022,TLG23,Stoke-on-Trent,72-73,Research and development; advertising and market research,18,220,210
2015,TLG23,Stoke-on-Trent,74,"Other professional, scientific and technical activities",8,270,100
2016,TLG23,Stoke-on-Trent,74,"Other professional, scientific and technical activities",11,250,50
2017,TLG23,Stoke-on-Trent,74,"Other professional, scientific and technical activities",12,190,50
2018,TLG23,Stoke-on-Trent,74,"Other professional, scientific and technical activities",8,215,60
2019,TLG23,Stoke-on-Trent,74,"Other professional, scientific and technical activities",9,285,65
2020,TLG23,Stoke-on-Trent,74,"Other professional, scientific and technical activities",8,180,50
2021,TLG23,Stoke-on-Trent,74,"Other professional, scientific and technical activities",10,90,65
2022,TLG23,Stoke-on-Trent,74,"Other professional, scientific and technical activities",12,190,40
2015,TLG23,Stoke-on-Trent,75,Veterinary activities,11,75,100
2016,TLG23,Stoke-on-Trent,75,Veterinary activities,9,100,75
2017,TLG23,Stoke-on-Trent,75,Veterinary activities,11,100,100
2018,TLG23,Stoke-on-Trent,75,Veterinary activities,12,100,100
2019,TLG23,Stoke-on-Trent,75,Veterinary activities,13,125,75
2020,TLG23,Stoke-on-Trent,75,Veterinary activities,12,175,100
2021,TLG23,Stoke-on-Trent,75,Veterinary activities,11,175,125
2022,TLG23,Stoke-on-Trent,75,Veterinary activities,11,100,100
2015,TLG23,Stoke-on-Trent,77,Rental and leasing activities,67,430,200
2016,TLG23,Stoke-on-Trent,77,Rental and leasing activities,65,515,145
2017,TLG23,Stoke-on-Trent,77,Rental and leasing activities,69,515,105
2018,TLG23,Stoke-on-Trent,77,Rental and leasing activities,73,460,100
2019,TLG23,Stoke-on-Trent,77,Rental and leasing activities,68,415,80
2020,TLG23,Stoke-on-Trent,77,Rental and leasing activities,59,470,120
2021,TLG23,Stoke-on-Trent,77,Rental and leasing activities,58,645,55
2022,TLG23,Stoke-on-Trent,77,Rental and leasing activities,58,325,90
2015,TLG23,Stoke-on-Trent,78-80,Employment activities; tourism and security services,73,1950,2050
2016,TLG23,Stoke-on-Trent,78-80,Employment activities; tourism and security services,69,2400,905
2017,TLG23,Stoke-on-Trent,78-80,Employment activities; tourism and security services,65,2445,1715
2018,TLG23,Stoke-on-Trent,78-80,Employment activities; tourism and security services,89,3380,1485
2019,TLG23,Stoke-on-Trent,78-80,Employment activities; tourism and security services,92,3745,1830
2020,TLG23,Stoke-on-Trent,78-80,Employment activities; tourism and security services,106,3080,1380
2021,TLG23,Stoke-on-Trent,78-80,Employment activities; tourism and security services,104,3080,1560
2022,TLG23,Stoke-on-Trent,78-80,Employment activities; tourism and security services,108,3260,1875
2015,TLG23,Stoke-on-Trent,81,Services to buildings and landscape activities,48,1475,1690
2016,TLG23,Stoke-on-Trent,81,Services to buildings and landscape activities,36,875,770
2017,TLG23,Stoke-on-Trent,81,Services to buildings and landscape activities,33,755,980
2018,TLG23,Stoke-on-Trent,81,Services to buildings and landscape activities,24,765,650
2019,TLG23,Stoke-on-Trent,81,Services to buildings and landscape activities,23,750,670
2020,TLG23,Stoke-on-Trent,81,Services to buildings and landscape activities,16,945,865
2021,TLG23,Stoke-on-Trent,81,Services to buildings and landscape activities,18,795,560
2022,TLG23,Stoke-on-Trent,81,Services to buildings and landscape activities,20,585,630
2015,TLG23,Stoke-on-Trent,82,Office administration and business support activities,20,840,400
2016,TLG23,Stoke-on-Trent,82,Office administration and business support activities,19,660,210
2017,TLG23,Stoke-on-Trent,82,Office administration and business support activities,21,630,120
2018,TLG23,Stoke-on-Trent,82,Office administration and business support activities,17,645,220
2019,TLG23,Stoke-on-Trent,82,Office administration and business support activities,21,550,1025
2020,TLG23,Stoke-on-Trent,82,Office administration and business support activities,33,1110,345
2021,TLG23,Stoke-on-Trent,82,Office administration and business support activities,42,1040,195
2022,TLG23,Stoke-on-Trent,82,Office administration and business support activities,52,960,170
2015,TLG23,Stoke-on-Trent,O (84),Public administration and defence,226,3260,2230
2016,TLG23,Stoke-on-Trent,O (84),Public administration and defence,234,3200,935
2017,TLG23,Stoke-on-Trent,O (84),Public administration and defence,251,3000,1010
2018,TLG23,Stoke-on-Trent,O (84),Public administration and defence,255,3155,995
2019,TLG23,Stoke-on-Trent,O (84),Public administration and defence,256,3165,970
2020,TLG23,Stoke-on-Trent,O (84),Public administration and defence,224,2435,1620
2021,TLG23,Stoke-on-Trent,O (84),Public administration and defence,263,3170,2305
2022,TLG23,Stoke-on-Trent,O (84),Public administration and defence,254,3320,1725
2015,TLG23,Stoke-on-Trent,P (85),Education,291,5430,6620
2016,TLG23,Stoke-on-Trent,P (85),Education,291,5615,3295
2017,TLG23,Stoke-on-Trent,P (85),Education,292,5880,3725
2018,TLG23,Stoke-on-Trent,P (85),Education,295,5805,3700
2019,TLG23,Stoke-on-Trent,P (85),Education,293,5565,3555
2020,TLG23,Stoke-on-Trent,P (85),Education,237,5870,3505
2021,TLG23,Stoke-on-Trent,P (85),Education,265,5390,3365
2022,TLG23,Stoke-on-Trent,P (85),Education,296,4875,3415
2015,TLG23,Stoke-on-Trent,86,Human health activities,585,10060,10690
2016,TLG23,Stoke-on-Trent,86,Human health activities,600,10145,6200
2017,TLG23,Stoke-on-Trent,86,Human health activities,644,10325,5630
2018,TLG23,Stoke-on-Trent,86,Human health activities,697,10500,6950
2019,TLG23,Stoke-on-Trent,86,Human health activities,690,10825,5775
2020,TLG23,Stoke-on-Trent,86,Human health activities,422,11025,6800
2021,TLG23,Stoke-on-Trent,86,Human health activities,629,11225,8500
2022,TLG23,Stoke-on-Trent,86,Human health activities,738,11425,8245
2015,TLG23,Stoke-on-Trent,87,Residential care activities,106,2110,2370
2016,TLG23,Stoke-on-Trent,87,Residential care activities,119,1930,1635
2017,TLG23,Stoke-on-Trent,87,Residential care activities,104,1820,1365
2018,TLG23,Stoke-on-Trent,87,Residential care activities,89,1950,1140
2019,TLG23,Stoke-on-Trent,87,Residential care activities,74,1775,1065
2020,TLG23,Stoke-on-Trent,87,Residential care activities,65,1825,1025
2021,TLG23,Stoke-on-Trent,87,Residential care activities,61,1830,1100
2022,TLG23,Stoke-on-Trent,87,Residential care activities,63,1730,1225
2015,TLG23,Stoke-on-Trent,88,Social work activities,106,2400,3900
2016,TLG23,Stoke-on-Trent,88,Social work activities,172,2650,1850
2017,TLG23,Stoke-on-Trent,88,Social work activities,206,2950,2400
2018,TLG23,Stoke-on-Trent,88,Social work activities,224,2850,2100
2019,TLG23,Stoke-on-Trent,88,Social work activities,215,3000,2050
2020,TLG23,Stoke-on-Trent,88,Social work activities,210,2350,2100
2021,TLG23,Stoke-on-Trent,88,Social work activities,247,2400,1900
2022,TLG23,Stoke-on-Trent,88,Social work activities,230,2450,1850
2015,TLG23,Stoke-on-Trent,90-91,"Creative, arts, entertainment and cultural activities",11,215,350
2016,TLG23,Stoke-on-Trent,90-91,"Creative, arts, entertainment and cultural activities",15,140,180
2017,TLG23,Stoke-on-Trent,90-91,"Creative, arts, entertainment and cultural activities",17,135,240
2018,TLG23,Stoke-on-Trent,90-91,"Creative, arts, entertainment and cultural activities",17,125,165
2019,TLG23,Stoke-on-Trent,90-91,"Creative, arts, entertainment and cultural activities",18,230,165
2020,TLG23,Stoke-on-Trent,90-91,"Creative, arts, entertainment and cultural activities",4,180,210
2021,TLG23,Stoke-on-Trent,90-91,"Creative, arts, entertainment and cultural activities",12,95,235
2022,TLG23,Stoke-on-Trent,90-91,"Creative, arts, entertainment and cultural activities",25,130,180
2015,TLG23,Stoke-on-Trent,92-93,Gambling and betting; sports and recreation activities,332,2780,1850
2016,TLG23,Stoke-on-Trent,92-93,Gambling and betting; sports and recreation activities,249,2640,1250
2017,TLG23,Stoke-on-Trent,92-93,Gambling and betting; sports and recreation activities,356,2670,1525
2018,TLG23,Stoke-on-Trent,92-93,Gambling and betting; sports and recreation activities,380,2855,1150
2019,TLG23,Stoke-on-Trent,92-93,Gambling and betting; sports and recreation activities,403,3095,1350
2020,TLG23,Stoke-on-Trent,92-93,Gambling and betting; sports and recreation activities,374,3020,970
2021,TLG23,Stoke-on-Trent,92-93,Gambling and betting; sports and recreation activities,393,3510,1080
2022,TLG23,Stoke-on-Trent,92-93,Gambling and betting; sports and recreation activities,239,3690,950
2015,TLG23,Stoke-on-Trent,94,Activities of membership organisations,13,340,740
2016,TLG23,Stoke-on-Trent,94,Activities of membership organisations,14,470,485
2017,TLG23,Stoke-on-Trent,94,Activities of membership organisations,14,340,540
2018,TLG23,Stoke-on-Trent,94,Activities of membership organisations,12,470,470
2019,TLG23,Stoke-on-Trent,94,Activities of membership organisations,12,460,635
2020,TLG23,Stoke-on-Trent,94,Activities of membership organisations,14,420,460
2021,TLG23,Stoke-on-Trent,94,Activities of membership organisations,21,395,385
2022,TLG23,Stoke-on-Trent,94,Activities of membership organisations,23,335,425
2015,TLG23,Stoke-on-Trent,95,"Repair of computers, personal and household goods",2,45,0
2016,TLG23,Stoke-on-Trent,95,"Repair of computers, personal and household goods",2,90,10
2017,TLG23,Stoke-on-Trent,95,"Repair of computers, personal and household goods",3,85,0
2018,TLG23,Stoke-on-Trent,95,"Repair of computers, personal and household goods",2,70,45
2019,TLG23,Stoke-on-Trent,95,"Repair of computers, personal and household goods",2,35,5
2020,TLG23,Stoke-on-Trent,95,"Repair of computers, personal and household goods",2,155,25
2021,TLG23,Stoke-on-Trent,95,"Repair of computers, personal and household goods",3,190,70
2022,TLG23,Stoke-on-Trent,95,"Repair of computers, personal and household goods",4,160,10
2015,TLG23,Stoke-on-Trent,96,Other personal service activities,73,745,770
2016,TLG23,Stoke-on-Trent,96,Other personal service activities,66,580,340
2017,TLG23,Stoke-on-Trent,96,Other personal service activities,62,585,450
2018,TLG23,Stoke-on-Trent,96,Other personal service activities,57,500,390
2019,TLG23,Stoke-on-Trent,96,Other personal service activities,44,485,315
2020,TLG23,Stoke-on-Trent,96,Other personal service activities,30,560,445
2021,TLG23,Stoke-on-Trent,96,Other personal service activities,49,380,225
2022,TLG23,Stoke-on-Trent,96,Other personal service activities,50,820,470
2015,TLG23,Stoke-on-Trent,T (97-98),Activities of households,7,0,0
2016,TLG23,Stoke-on-Trent,T (97-98),Activities of households,5,0,0
2017,TLG23,Stoke-on-Trent,T (97-98),Activities of households,5,0,0
2018,TLG23,Stoke-on-Trent,T (97-98),Activities of households,5,0,0
2019,TLG23,Stoke-on-Trent,T (97-98),Activities of households,7,0,0
2020,TLG23,Stoke-on-Trent,T (97-98),Activities of households,5,0,0
2021,TLG23,Stoke-on-Trent,T (97-98),Activities of households,8,0,0
2022,TLG23,Stoke-on-Trent,T (97-98),Activities of households,7,0,0
2015,TLG24,Staffordshire,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",217,4305,1710
2016,TLG24,Staffordshire,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",179,3690,895
2017,TLG24,Staffordshire,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",179,4320,750
2018,TLG24,Staffordshire,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",168,4745,970
2019,TLG24,Staffordshire,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",222,4185,865
2020,TLG24,Staffordshire,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",189,4560,840
2021,TLG24,Staffordshire,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",185,6965,770
2022,TLG24,Staffordshire,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",191,3815,715
2015,TLG24,Staffordshire,CA (10-12),"Manufacture of food, beverages and tobacco",259,5675,1500
2016,TLG24,Staffordshire,CA (10-12),"Manufacture of food, beverages and tobacco",290,6220,780
2017,TLG24,Staffordshire,CA (10-12),"Manufacture of food, beverages and tobacco",280,6030,575
2018,TLG24,Staffordshire,CA (10-12),"Manufacture of food, beverages and tobacco",312,5815,650
2019,TLG24,Staffordshire,CA (10-12),"Manufacture of food, beverages and tobacco",414,5795,560
2020,TLG24,Staffordshire,CA (10-12),"Manufacture of food, beverages and tobacco",421,5840,650
2021,TLG24,Staffordshire,CA (10-12),"Manufacture of food, beverages and tobacco",509,5150,510
2022,TLG24,Staffordshire,CA (10-12),"Manufacture of food, beverages and tobacco",513,6670,2480
2015,TLG24,Staffordshire,CB (13-15),"Manufacture of textiles, wearing apparel and leather",45,500,170
2016,TLG24,Staffordshire,CB (13-15),"Manufacture of textiles, wearing apparel and leather",36,535,340
2017,TLG24,Staffordshire,CB (13-15),"Manufacture of textiles, wearing apparel and leather",45,715,180
2018,TLG24,Staffordshire,CB (13-15),"Manufacture of textiles, wearing apparel and leather",45,790,290
2019,TLG24,Staffordshire,CB (13-15),"Manufacture of textiles, wearing apparel and leather",49,860,460
2020,TLG24,Staffordshire,CB (13-15),"Manufacture of textiles, wearing apparel and leather",30,715,95
2021,TLG24,Staffordshire,CB (13-15),"Manufacture of textiles, wearing apparel and leather",52,335,90
2022,TLG24,Staffordshire,CB (13-15),"Manufacture of textiles, wearing apparel and leather",59,430,180
2015,TLG24,Staffordshire,CC (16-18),Manufacture of wood and paper products and printing,117,2520,1180
2016,TLG24,Staffordshire,CC (16-18),Manufacture of wood and paper products and printing,124,3070,330
2017,TLG24,Staffordshire,CC (16-18),Manufacture of wood and paper products and printing,131,3460,310
2018,TLG24,Staffordshire,CC (16-18),Manufacture of wood and paper products and printing,148,2595,325
2019,TLG24,Staffordshire,CC (16-18),Manufacture of wood and paper products and printing,142,2130,315
2020,TLG24,Staffordshire,CC (16-18),Manufacture of wood and paper products and printing,159,2000,500
2021,TLG24,Staffordshire,CC (16-18),Manufacture of wood and paper products and printing,177,1940,105
2022,TLG24,Staffordshire,CC (16-18),Manufacture of wood and paper products and printing,160,2735,500
2015,TLG24,Staffordshire,CD-CG (19-23),"Manufacture of petroleum, chemicals and other minerals",552,6485,720
2016,TLG24,Staffordshire,CD-CG (19-23),"Manufacture of petroleum, chemicals and other minerals",540,6380,485
2017,TLG24,Staffordshire,CD-CG (19-23),"Manufacture of petroleum, chemicals and other minerals",527,6930,515
2018,TLG24,Staffordshire,CD-CG (19-23),"Manufacture of petroleum, chemicals and other minerals",572,8440,695
2019,TLG24,Staffordshire,CD-CG (19-23),"Manufacture of petroleum, chemicals and other minerals",623,6715,555
2020,TLG24,Staffordshire,CD-CG (19-23),"Manufacture of petroleum, chemicals and other minerals",603,6530,625
2021,TLG24,Staffordshire,CD-CG (19-23),"Manufacture of petroleum, chemicals and other minerals",616,7095,590
2022,TLG24,Staffordshire,CD-CG (19-23),"Manufacture of petroleum, chemicals and other minerals",611,7415,800
2015,TLG24,Staffordshire,CH (24-25),Manufacture of basic and fabricated metal products,444,7465,750
2016,TLG24,Staffordshire,CH (24-25),Manufacture of basic and fabricated metal products,422,5850,325
2017,TLG24,Staffordshire,CH (24-25),Manufacture of basic and fabricated metal products,397,6440,485
2018,TLG24,Staffordshire,CH (24-25),Manufacture of basic and fabricated metal products,388,6775,585
2019,TLG24,Staffordshire,CH (24-25),Manufacture of basic and fabricated metal products,406,6455,535
2020,TLG24,Staffordshire,CH (24-25),Manufacture of basic and fabricated metal products,395,6585,630
2021,TLG24,Staffordshire,CH (24-25),Manufacture of basic and fabricated metal products,379,5555,385
2022,TLG24,Staffordshire,CH (24-25),Manufacture of basic and fabricated metal products,367,6390,415
2015,TLG24,Staffordshire,CI-CJ (26-27),"Manufacture of electronic, optical and electrical products",220,3780,530
