DATE,ITL_code,GEOGRAPHY_NAME,SIC_CODE,SIC07_description,gva,JOBCOUNT_FULLTIME,JOBCOUNT_PARTTIME
2022,TLK25,Dorset,95,"Repair of computers, personal and household goods",18,210,15
2015,TLK25,Dorset,96,Other personal service activities,139,1530,1860
2016,TLK25,Dorset,96,Other personal service activities,168,1455,1305
2017,TLK25,Dorset,96,Other personal service activities,181,1450,1000
2018,TLK25,Dorset,96,Other personal service activities,195,1980,930
2019,TLK25,Dorset,96,Other personal service activities,201,1680,880
2020,TLK25,Dorset,96,Other personal service activities,140,1635,830
2021,TLK25,Dorset,96,Other personal service activities,254,1670,635
2022,TLK25,Dorset,96,Other personal service activities,327,1905,1230
2015,TLK25,Dorset,T (97-98),Activities of households,17,0,0
2016,TLK25,Dorset,T (97-98),Activities of households,17,0,0
2017,TLK25,Dorset,T (97-98),Activities of households,16,0,0
2018,TLK25,Dorset,T (97-98),Activities of households,24,0,0
2019,TLK25,Dorset,T (97-98),Activities of households,28,0,0
2020,TLK25,Dorset,T (97-98),Activities of households,21,0,0
2021,TLK25,Dorset,T (97-98),Activities of households,17,0,0
2022,TLK25,Dorset,T (97-98),Activities of households,17,0,0
2015,TLK30,Cornwall and Isles of Scilly,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",535,4040,2890
2016,TLK30,Cornwall and Isles of Scilly,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",531,3650,1120
2017,TLK30,Cornwall and Isles of Scilly,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",672,3500,1380
2018,TLK30,Cornwall and Isles of Scilly,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",661,4100,1305
2019,TLK30,Cornwall and Isles of Scilly,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",666,3870,1425
2020,TLK30,Cornwall and Isles of Scilly,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",716,3635,1355
2021,TLK30,Cornwall and Isles of Scilly,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",656,5020,1105
2022,TLK30,Cornwall and Isles of Scilly,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",694,4640,1085
2015,TLK30,Cornwall and Isles of Scilly,CA (10-12),"Manufacture of food, beverages and tobacco",256,5525,1890
2016,TLK30,Cornwall and Isles of Scilly,CA (10-12),"Manufacture of food, beverages and tobacco",271,5640,740
2017,TLK30,Cornwall and Isles of Scilly,CA (10-12),"Manufacture of food, beverages and tobacco",294,5140,390
2018,TLK30,Cornwall and Isles of Scilly,CA (10-12),"Manufacture of food, beverages and tobacco",290,4925,450
2019,TLK30,Cornwall and Isles of Scilly,CA (10-12),"Manufacture of food, beverages and tobacco",270,4015,835
2020,TLK30,Cornwall and Isles of Scilly,CA (10-12),"Manufacture of food, beverages and tobacco",249,3745,395
2021,TLK30,Cornwall and Isles of Scilly,CA (10-12),"Manufacture of food, beverages and tobacco",357,4250,1050
2022,TLK30,Cornwall and Isles of Scilly,CA (10-12),"Manufacture of food, beverages and tobacco",426,4240,730
2015,TLK30,Cornwall and Isles of Scilly,CB (13-15),"Manufacture of textiles, wearing apparel and leather",22,215,220
2016,TLK30,Cornwall and Isles of Scilly,CB (13-15),"Manufacture of textiles, wearing apparel and leather",16,70,30
2017,TLK30,Cornwall and Isles of Scilly,CB (13-15),"Manufacture of textiles, wearing apparel and leather",21,170,30
2018,TLK30,Cornwall and Isles of Scilly,CB (13-15),"Manufacture of textiles, wearing apparel and leather",20,180,115
2019,TLK30,Cornwall and Isles of Scilly,CB (13-15),"Manufacture of textiles, wearing apparel and leather",17,115,75
2020,TLK30,Cornwall and Isles of Scilly,CB (13-15),"Manufacture of textiles, wearing apparel and leather",12,55,10
2021,TLK30,Cornwall and Isles of Scilly,CB (13-15),"Manufacture of textiles, wearing apparel and leather",21,640,195
2022,TLK30,Cornwall and Isles of Scilly,CB (13-15),"Manufacture of textiles, wearing apparel and leather",21,210,115
2015,TLK30,Cornwall and Isles of Scilly,CC (16-18),Manufacture of wood and paper products and printing,72,1520,340
2016,TLK30,Cornwall and Isles of Scilly,CC (16-18),Manufacture of wood and paper products and printing,76,1415,200
2017,TLK30,Cornwall and Isles of Scilly,CC (16-18),Manufacture of wood and paper products and printing,86,1210,170
2018,TLK30,Cornwall and Isles of Scilly,CC (16-18),Manufacture of wood and paper products and printing,80,1375,140
2019,TLK30,Cornwall and Isles of Scilly,CC (16-18),Manufacture of wood and paper products and printing,71,1430,170
2020,TLK30,Cornwall and Isles of Scilly,CC (16-18),Manufacture of wood and paper products and printing,97,1520,160
2021,TLK30,Cornwall and Isles of Scilly,CC (16-18),Manufacture of wood and paper products and printing,84,1020,100
2022,TLK30,Cornwall and Isles of Scilly,CC (16-18),Manufacture of wood and paper products and printing,88,1870,170
2015,TLK30,Cornwall and Isles of Scilly,CD-CG (19-23),"Manufacture of petroleum, chemicals and other minerals",105,1605,100
2016,TLK30,Cornwall and Isles of Scilly,CD-CG (19-23),"Manufacture of petroleum, chemicals and other minerals",104,1940,215
2017,TLK30,Cornwall and Isles of Scilly,CD-CG (19-23),"Manufacture of petroleum, chemicals and other minerals",99,1650,210
2018,TLK30,Cornwall and Isles of Scilly,CD-CG (19-23),"Manufacture of petroleum, chemicals and other minerals",102,1785,80
2019,TLK30,Cornwall and Isles of Scilly,CD-CG (19-23),"Manufacture of petroleum, chemicals and other minerals",104,1410,145
2020,TLK30,Cornwall and Isles of Scilly,CD-CG (19-23),"Manufacture of petroleum, chemicals and other minerals",95,2355,165
2021,TLK30,Cornwall and Isles of Scilly,CD-CG (19-23),"Manufacture of petroleum, chemicals and other minerals",126,1715,95
2022,TLK30,Cornwall and Isles of Scilly,CD-CG (19-23),"Manufacture of petroleum, chemicals and other minerals",131,1865,80
2015,TLK30,Cornwall and Isles of Scilly,CH (24-25),Manufacture of basic and fabricated metal products,62,1150,220
2016,TLK30,Cornwall and Isles of Scilly,CH (24-25),Manufacture of basic and fabricated metal products,63,1110,75
2017,TLK30,Cornwall and Isles of Scilly,CH (24-25),Manufacture of basic and fabricated metal products,67,1170,125
2018,TLK30,Cornwall and Isles of Scilly,CH (24-25),Manufacture of basic and fabricated metal products,71,1460,75
2019,TLK30,Cornwall and Isles of Scilly,CH (24-25),Manufacture of basic and fabricated metal products,66,1315,120
2020,TLK30,Cornwall and Isles of Scilly,CH (24-25),Manufacture of basic and fabricated metal products,64,1060,150
2021,TLK30,Cornwall and Isles of Scilly,CH (24-25),Manufacture of basic and fabricated metal products,58,1060,135
2022,TLK30,Cornwall and Isles of Scilly,CH (24-25),Manufacture of basic and fabricated metal products,65,1160,110
2015,TLK30,Cornwall and Isles of Scilly,CI-CJ (26-27),"Manufacture of electronic, optical and electrical products",53,705,90
2016,TLK30,Cornwall and Isles of Scilly,CI-CJ (26-27),"Manufacture of electronic, optical and electrical products",55,655,70
2017,TLK30,Cornwall and Isles of Scilly,CI-CJ (26-27),"Manufacture of electronic, optical and electrical products",64,1060,85
2018,TLK30,Cornwall and Isles of Scilly,CI-CJ (26-27),"Manufacture of electronic, optical and electrical products",55,345,60
2019,TLK30,Cornwall and Isles of Scilly,CI-CJ (26-27),"Manufacture of electronic, optical and electrical products",55,430,30
2020,TLK30,Cornwall and Isles of Scilly,CI-CJ (26-27),"Manufacture of electronic, optical and electrical products",58,570,40
2021,TLK30,Cornwall and Isles of Scilly,CI-CJ (26-27),"Manufacture of electronic, optical and electrical products",61,680,30
2022,TLK30,Cornwall and Isles of Scilly,CI-CJ (26-27),"Manufacture of electronic, optical and electrical products",71,455,30
2015,TLK30,Cornwall and Isles of Scilly,CK-CL (28-30),Manufacture of machinery and transport equipment,99,1975,140
2016,TLK30,Cornwall and Isles of Scilly,CK-CL (28-30),Manufacture of machinery and transport equipment,103,2215,105
2017,TLK30,Cornwall and Isles of Scilly,CK-CL (28-30),Manufacture of machinery and transport equipment,117,1310,90
2018,TLK30,Cornwall and Isles of Scilly,CK-CL (28-30),Manufacture of machinery and transport equipment,115,1400,85
2019,TLK30,Cornwall and Isles of Scilly,CK-CL (28-30),Manufacture of machinery and transport equipment,121,1665,70
2020,TLK30,Cornwall and Isles of Scilly,CK-CL (28-30),Manufacture of machinery and transport equipment,112,1915,115
2021,TLK30,Cornwall and Isles of Scilly,CK-CL (28-30),Manufacture of machinery and transport equipment,155,2240,160
2022,TLK30,Cornwall and Isles of Scilly,CK-CL (28-30),Manufacture of machinery and transport equipment,145,2460,125
2015,TLK30,Cornwall and Isles of Scilly,CM (31-33),"Other manufacturing, repair and installation",119,1510,460
2016,TLK30,Cornwall and Isles of Scilly,CM (31-33),"Other manufacturing, repair and installation",131,2255,430
2017,TLK30,Cornwall and Isles of Scilly,CM (31-33),"Other manufacturing, repair and installation",142,1640,385
2018,TLK30,Cornwall and Isles of Scilly,CM (31-33),"Other manufacturing, repair and installation",151,1885,395
2019,TLK30,Cornwall and Isles of Scilly,CM (31-33),"Other manufacturing, repair and installation",149,2155,600
2020,TLK30,Cornwall and Isles of Scilly,CM (31-33),"Other manufacturing, repair and installation",133,1645,405
2021,TLK30,Cornwall and Isles of Scilly,CM (31-33),"Other manufacturing, repair and installation",137,2150,475
2022,TLK30,Cornwall and Isles of Scilly,CM (31-33),"Other manufacturing, repair and installation",171,2650,315
2015,TLK30,Cornwall and Isles of Scilly,DE (35-39),"Electricity, gas, water; sewerage and waste management",289,1750,280
2016,TLK30,Cornwall and Isles of Scilly,DE (35-39),"Electricity, gas, water; sewerage and waste management",263,2040,270
2017,TLK30,Cornwall and Isles of Scilly,DE (35-39),"Electricity, gas, water; sewerage and waste management",273,2200,110
2018,TLK30,Cornwall and Isles of Scilly,DE (35-39),"Electricity, gas, water; sewerage and waste management",270,2175,420
2019,TLK30,Cornwall and Isles of Scilly,DE (35-39),"Electricity, gas, water; sewerage and waste management",301,1945,150
2020,TLK30,Cornwall and Isles of Scilly,DE (35-39),"Electricity, gas, water; sewerage and waste management",276,2790,205
2021,TLK30,Cornwall and Isles of Scilly,DE (35-39),"Electricity, gas, water; sewerage and waste management",240,2570,285
2022,TLK30,Cornwall and Isles of Scilly,DE (35-39),"Electricity, gas, water; sewerage and waste management",246,2860,125
2015,TLK30,Cornwall and Isles of Scilly,41,Construction of buildings,262,2850,680
2016,TLK30,Cornwall and Isles of Scilly,41,Construction of buildings,261,2875,450
2017,TLK30,Cornwall and Isles of Scilly,41,Construction of buildings,284,2150,330
2018,TLK30,Cornwall and Isles of Scilly,41,Construction of buildings,278,3600,925
2019,TLK30,Cornwall and Isles of Scilly,41,Construction of buildings,278,3750,565
2020,TLK30,Cornwall and Isles of Scilly,41,Construction of buildings,282,2500,700
2021,TLK30,Cornwall and Isles of Scilly,41,Construction of buildings,368,3000,650
2022,TLK30,Cornwall and Isles of Scilly,41,Construction of buildings,444,4350,1225
2015,TLK30,Cornwall and Isles of Scilly,42,Civil engineering,145,1855,450
2016,TLK30,Cornwall and Isles of Scilly,42,Civil engineering,165,3030,725
2017,TLK30,Cornwall and Isles of Scilly,42,Civil engineering,193,2370,600
2018,TLK30,Cornwall and Isles of Scilly,42,Civil engineering,210,2585,935
2019,TLK30,Cornwall and Isles of Scilly,42,Civil engineering,205,1940,840
2020,TLK30,Cornwall and Isles of Scilly,42,Civil engineering,227,2245,940
2021,TLK30,Cornwall and Isles of Scilly,42,Civil engineering,197,2260,875
2022,TLK30,Cornwall and Isles of Scilly,42,Civil engineering,238,2145,125
2015,TLK30,Cornwall and Isles of Scilly,43,Specialised construction activities,431,5505,1360
2016,TLK30,Cornwall and Isles of Scilly,43,Specialised construction activities,453,5345,690
2017,TLK30,Cornwall and Isles of Scilly,43,Specialised construction activities,510,6070,1115
2018,TLK30,Cornwall and Isles of Scilly,43,Specialised construction activities,503,4205,835
2019,TLK30,Cornwall and Isles of Scilly,43,Specialised construction activities,537,5785,805
2020,TLK30,Cornwall and Isles of Scilly,43,Specialised construction activities,524,5575,1140
2021,TLK30,Cornwall and Isles of Scilly,43,Specialised construction activities,486,5585,860
2022,TLK30,Cornwall and Isles of Scilly,43,Specialised construction activities,558,5670,1160
2015,TLK30,Cornwall and Isles of Scilly,45,Motor trades,180,4605,1850
2016,TLK30,Cornwall and Isles of Scilly,45,Motor trades,173,4450,715
2017,TLK30,Cornwall and Isles of Scilly,45,Motor trades,170,2980,645
2018,TLK30,Cornwall and Isles of Scilly,45,Motor trades,190,3705,730
2019,TLK30,Cornwall and Isles of Scilly,45,Motor trades,170,3250,920
2020,TLK30,Cornwall and Isles of Scilly,45,Motor trades,201,3905,615
2021,TLK30,Cornwall and Isles of Scilly,45,Motor trades,213,4190,770
2022,TLK30,Cornwall and Isles of Scilly,45,Motor trades,214,3230,620
2015,TLK30,Cornwall and Isles of Scilly,46,Wholesale trade,247,7790,2830
2016,TLK30,Cornwall and Isles of Scilly,46,Wholesale trade,245,6520,1195
2017,TLK30,Cornwall and Isles of Scilly,46,Wholesale trade,270,6240,990
2018,TLK30,Cornwall and Isles of Scilly,46,Wholesale trade,265,6175,1595
2019,TLK30,Cornwall and Isles of Scilly,46,Wholesale trade,325,5700,1170
2020,TLK30,Cornwall and Isles of Scilly,46,Wholesale trade,344,5445,1075
2021,TLK30,Cornwall and Isles of Scilly,46,Wholesale trade,403,6130,1460
2022,TLK30,Cornwall and Isles of Scilly,46,Wholesale trade,447,5725,1150
2015,TLK30,Cornwall and Isles of Scilly,47,Retail trade,631,10825,31200
2016,TLK30,Cornwall and Isles of Scilly,47,Retail trade,708,10620,15380
2017,TLK30,Cornwall and Isles of Scilly,47,Retail trade,807,9895,16700
2018,TLK30,Cornwall and Isles of Scilly,47,Retail trade,850,9745,15805
2019,TLK30,Cornwall and Isles of Scilly,47,Retail trade,870,11735,18050
2020,TLK30,Cornwall and Isles of Scilly,47,Retail trade,755,10120,16260
2021,TLK30,Cornwall and Isles of Scilly,47,Retail trade,958,9810,18460
2022,TLK30,Cornwall and Isles of Scilly,47,Retail trade,971,10145,16350
2015,TLK30,Cornwall and Isles of Scilly,49-51,"Land, water and air transport",155,2835,1340
2016,TLK30,Cornwall and Isles of Scilly,49-51,"Land, water and air transport",148,2170,925
2017,TLK30,Cornwall and Isles of Scilly,49-51,"Land, water and air transport",154,2875,630
2018,TLK30,Cornwall and Isles of Scilly,49-51,"Land, water and air transport",162,3035,780
2019,TLK30,Cornwall and Isles of Scilly,49-51,"Land, water and air transport",168,2490,525
2020,TLK30,Cornwall and Isles of Scilly,49-51,"Land, water and air transport",124,3435,675
2021,TLK30,Cornwall and Isles of Scilly,49-51,"Land, water and air transport",167,2900,705
2022,TLK30,Cornwall and Isles of Scilly,49-51,"Land, water and air transport",205,3340,525
2015,TLK30,Cornwall and Isles of Scilly,52,Warehousing and transport support activities,54,1730,600
2016,TLK30,Cornwall and Isles of Scilly,52,Warehousing and transport support activities,53,1090,300
2017,TLK30,Cornwall and Isles of Scilly,52,Warehousing and transport support activities,57,1035,265
2018,TLK30,Cornwall and Isles of Scilly,52,Warehousing and transport support activities,58,1290,195
2019,TLK30,Cornwall and Isles of Scilly,52,Warehousing and transport support activities,51,1245,285
2020,TLK30,Cornwall and Isles of Scilly,52,Warehousing and transport support activities,31,1220,180
