DATE,GEOGRAPHY_CODE_ITL321,SIC_2DIGIT_CODE_GVA2023,JOBCOUNT,GVA,Region_name,SIC07_description
2015,TLD34,49-51,3150,186,Greater Manchester South West,"Land, water and air transport"
2015,TLD34,52,3210,220,Greater Manchester South West,Warehousing and transport support activities
2015,TLD34,53,1540,138,Greater Manchester South West,Postal and courier activities
2015,TLD34,55,1050,53,Greater Manchester South West,Accommodation
2015,TLD34,56,5525,243,Greater Manchester South West,Food and beverage service activities
2015,TLD34,58-60,4095,451,Greater Manchester South West,Publishing; film and TV production and broadcasting
2015,TLD34,61-63,8635,730,Greater Manchester South West,Telecommunications; information technology
2015,TLD34,68,3985,953,Greater Manchester South West,"Real estate activities, excluding imputed rental"
2015,TLD34,69,9885,474,Greater Manchester South West,Legal and accounting activities
2015,TLD34,70,6950,97,Greater Manchester South West,Head offices and management consultancy
2015,TLD34,71,4530,212,Greater Manchester South West,Architectural and engineering activities
2015,TLD34,72-73,1360,90,Greater Manchester South West,Research and development; advertising and market research
2015,TLD34,74-75,965,60,Greater Manchester South West,"Other professional, scientific and technical activities"
2015,TLD34,77,2625,225,Greater Manchester South West,Rental and leasing activities
2015,TLD34,78-80,12325,707,Greater Manchester South West,Employment activities; tourism and security services
2015,TLD34,81,4995,142,Greater Manchester South West,Services to buildings and landscape activities
2015,TLD34,82,4010,200,Greater Manchester South West,Office administration and business support activities
2015,TLD34,86,8475,568,Greater Manchester South West,Human health activities
2015,TLD34,87,2550,140,Greater Manchester South West,Residential care activities
2015,TLD34,88,4250,225,Greater Manchester South West,Social work activities
2015,TLD34,90-91,510,25,Greater Manchester South West,"Creative, arts, entertainment and cultural activities"
2015,TLD34,92-93,2175,342,Greater Manchester South West,Gambling and betting; sports and recreation activities
2015,TLD34,94,650,38,Greater Manchester South West,Activities of membership organisations
2015,TLD34,95,720,54,Greater Manchester South West,"Repair of computers, personal and household goods"
2015,TLD34,96,1375,149,Greater Manchester South West,Other personal service activities
2015,TLD34,AB (1-9),270,28,Greater Manchester South West,"Agriculture, forestry and fishing; mining and quarrying"
2015,TLD34,CA (10-12),2945,308,Greater Manchester South West,"Manufacture of food, beverages and tobacco"
2015,TLD34,CB (13-15),300,33,Greater Manchester South West,"Manufacture of textiles, wearing apparel and leather"
2015,TLD34,CC (16-18),1635,111,Greater Manchester South West,Manufacture of wood and paper products and printing
2015,TLD34,CD-CG (19-23),3950,535,Greater Manchester South West,"Manufacture of petroleum, chemicals and other minerals"
2015,TLD34,CH (24-25),1330,68,Greater Manchester South West,Manufacture of basic and fabricated metal products
2015,TLD34,CI-CJ (26-27),1560,116,Greater Manchester South West,"Manufacture of electronic, optical and electrical products"
2015,TLD34,CK-CL (28-30),2175,144,Greater Manchester South West,Manufacture of machinery and transport equipment
2015,TLD34,DE (35-39),3890,492,Greater Manchester South West,"Electricity, gas, water; sewerage and waste management"
2015,TLD34,K (64-66),7410,1371,Greater Manchester South West,Financial and insurance activities
2015,TLD34,O (84),9400,611,Greater Manchester South West,Public administration and defence
2015,TLD34,P (85),10330,650,Greater Manchester South West,Education
2015,TLD34,T (97-98),0,13,Greater Manchester South West,Activities of households
2015,TLD35,31-32,520,43,Greater Manchester South East,Manufacture of furniture; other manufacturing
2015,TLD35,33,320,12,Greater Manchester South East,Repair and installation of machinery and equipment
2015,TLD35,41,2250,115,Greater Manchester South East,Construction of buildings
2015,TLD35,42,440,61,Greater Manchester South East,Civil engineering
2015,TLD35,43,5135,304,Greater Manchester South East,Specialised construction activities
2015,TLD35,45,2680,138,Greater Manchester South East,Motor trades
2015,TLD35,46,9955,377,Greater Manchester South East,Wholesale trade
2015,TLD35,47,10220,661,Greater Manchester South East,Retail trade
2015,TLD35,49-51,2410,114,Greater Manchester South East,"Land, water and air transport"
2015,TLD35,52,1135,38,Greater Manchester South East,Warehousing and transport support activities
2015,TLD35,53,710,37,Greater Manchester South East,Postal and courier activities
2015,TLD35,55,525,26,Greater Manchester South East,Accommodation
2015,TLD35,56,3250,153,Greater Manchester South East,Food and beverage service activities
2015,TLD35,58-60,330,19,Greater Manchester South East,Publishing; film and TV production and broadcasting
2015,TLD35,61-63,5850,353,Greater Manchester South East,Telecommunications; information technology
2015,TLD35,68,2245,315,Greater Manchester South East,"Real estate activities, excluding imputed rental"
2015,TLD35,69,2900,154,Greater Manchester South East,Legal and accounting activities
2015,TLD35,70,2600,35,Greater Manchester South East,Head offices and management consultancy
2015,TLD35,71,2920,128,Greater Manchester South East,Architectural and engineering activities
2015,TLD35,72-73,705,30,Greater Manchester South East,Research and development; advertising and market research
2015,TLD35,74-75,845,69,Greater Manchester South East,"Other professional, scientific and technical activities"
2015,TLD35,77,1470,94,Greater Manchester South East,Rental and leasing activities
2015,TLD35,78-80,3095,123,Greater Manchester South East,Employment activities; tourism and security services
2015,TLD35,81,3050,104,Greater Manchester South East,Services to buildings and landscape activities
2015,TLD35,82,1715,171,Greater Manchester South East,Office administration and business support activities
2015,TLD35,86,9350,716,Greater Manchester South East,Human health activities
2015,TLD35,87,2950,204,Greater Manchester South East,Residential care activities
2015,TLD35,88,3350,186,Greater Manchester South East,Social work activities
2015,TLD35,90-91,260,17,Greater Manchester South East,"Creative, arts, entertainment and cultural activities"
2015,TLD35,92-93,1305,68,Greater Manchester South East,Gambling and betting; sports and recreation activities
2015,TLD35,94,1470,164,Greater Manchester South East,Activities of membership organisations
2015,TLD35,95,455,10,Greater Manchester South East,"Repair of computers, personal and household goods"
2015,TLD35,96,1650,139,Greater Manchester South East,Other personal service activities
2015,TLD35,AB (1-9),225,9,Greater Manchester South East,"Agriculture, forestry and fishing; mining and quarrying"
2015,TLD35,CA (10-12),3380,171,Greater Manchester South East,"Manufacture of food, beverages and tobacco"
2015,TLD35,CB (13-15),1155,80,Greater Manchester South East,"Manufacture of textiles, wearing apparel and leather"
2015,TLD35,CC (16-18),2685,144,Greater Manchester South East,Manufacture of wood and paper products and printing
2015,TLD35,CD-CG (19-23),2770,207,Greater Manchester South East,"Manufacture of petroleum, chemicals and other minerals"
2015,TLD35,CH (24-25),2420,146,Greater Manchester South East,Manufacture of basic and fabricated metal products
2015,TLD35,CI-CJ (26-27),2975,175,Greater Manchester South East,"Manufacture of electronic, optical and electrical products"
2015,TLD35,CK-CL (28-30),2405,121,Greater Manchester South East,Manufacture of machinery and transport equipment
2015,TLD35,DE (35-39),4000,221,Greater Manchester South East,"Electricity, gas, water; sewerage and waste management"
2015,TLD35,K (64-66),4875,405,Greater Manchester South East,Financial and insurance activities
2015,TLD35,O (84),5300,388,Greater Manchester South East,Public administration and defence
2015,TLD35,P (85),8290,559,Greater Manchester South East,Education
2015,TLD35,T (97-98),0,14,Greater Manchester South East,Activities of households
2015,TLD36,31-32,1025,71,Greater Manchester North West,Manufacture of furniture; other manufacturing
2015,TLD36,33,550,30,Greater Manchester North West,Repair and installation of machinery and equipment
2015,TLD36,41,2525,149,Greater Manchester North West,Construction of buildings
2015,TLD36,42,2070,224,Greater Manchester North West,Civil engineering
2015,TLD36,43,6375,376,Greater Manchester North West,Specialised construction activities
2015,TLD36,45,2930,140,Greater Manchester North West,Motor trades
2015,TLD36,46,8370,262,Greater Manchester North West,Wholesale trade
2015,TLD36,47,11105,844,Greater Manchester North West,Retail trade
2015,TLD36,49-51,3410,172,Greater Manchester North West,"Land, water and air transport"
2015,TLD36,52,2125,181,Greater Manchester North West,Warehousing and transport support activities
2015,TLD36,53,2080,123,Greater Manchester North West,Postal and courier activities
2015,TLD36,55,530,27,Greater Manchester North West,Accommodation
2015,TLD36,56,3525,181,Greater Manchester North West,Food and beverage service activities
2015,TLD36,58-60,320,23,Greater Manchester North West,Publishing; film and TV production and broadcasting
2015,TLD36,61-63,3150,128,Greater Manchester North West,Telecommunications; information technology
2015,TLD36,68,2985,379,Greater Manchester North West,"Real estate activities, excluding imputed rental"
2015,TLD36,69,3735,190,Greater Manchester North West,Legal and accounting activities
2015,TLD36,70,3175,36,Greater Manchester North West,Head offices and management consultancy
2015,TLD36,71,2350,91,Greater Manchester North West,Architectural and engineering activities
2015,TLD36,72-73,330,12,Greater Manchester North West,Research and development; advertising and market research
2015,TLD36,74-75,935,55,Greater Manchester North West,"Other professional, scientific and technical activities"
2015,TLD36,77,1205,84,Greater Manchester North West,Rental and leasing activities
2015,TLD36,78-80,4365,140,Greater Manchester North West,Employment activities; tourism and security services
2015,TLD36,81,2190,39,Greater Manchester North West,Services to buildings and landscape activities
2015,TLD36,82,3020,76,Greater Manchester North West,Office administration and business support activities
2015,TLD36,86,11100,803,Greater Manchester North West,Human health activities
2015,TLD36,87,2675,287,Greater Manchester North West,Residential care activities
2015,TLD36,88,3750,225,Greater Manchester North West,Social work activities
2015,TLD36,90-91,280,12,Greater Manchester North West,"Creative, arts, entertainment and cultural activities"
2015,TLD36,92-93,1850,133,Greater Manchester North West,Gambling and betting; sports and recreation activities
2015,TLD36,94,670,26,Greater Manchester North West,Activities of membership organisations
2015,TLD36,95,355,9,Greater Manchester North West,"Repair of computers, personal and household goods"
2015,TLD36,96,1825,120,Greater Manchester North West,Other personal service activities
2015,TLD36,AB (1-9),285,11,Greater Manchester North West,"Agriculture, forestry and fishing; mining and quarrying"
2015,TLD36,CA (10-12),7135,476,Greater Manchester North West,"Manufacture of food, beverages and tobacco"
2015,TLD36,CB (13-15),1200,76,Greater Manchester North West,"Manufacture of textiles, wearing apparel and leather"
2015,TLD36,CC (16-18),2050,122,Greater Manchester North West,Manufacture of wood and paper products and printing
2015,TLD36,CD-CG (19-23),3915,289,Greater Manchester North West,"Manufacture of petroleum, chemicals and other minerals"
2015,TLD36,CH (24-25),2690,183,Greater Manchester North West,Manufacture of basic and fabricated metal products
2015,TLD36,CI-CJ (26-27),1495,92,Greater Manchester North West,"Manufacture of electronic, optical and electrical products"
2015,TLD36,CK-CL (28-30),2330,143,Greater Manchester North West,Manufacture of machinery and transport equipment
2015,TLD36,DE (35-39),2270,350,Greater Manchester North West,"Electricity, gas, water; sewerage and waste management"
2015,TLD36,K (64-66),2660,260,Greater Manchester North West,Financial and insurance activities
2015,TLD36,O (84),7060,525,Greater Manchester North West,Public administration and defence
2015,TLD36,P (85),7305,671,Greater Manchester North West,Education
2015,TLD36,T (97-98),0,17,Greater Manchester North West,Activities of households
2015,TLD37,31-32,735,68,Greater Manchester North East,Manufacture of furniture; other manufacturing
2015,TLD37,33,745,36,Greater Manchester North East,Repair and installation of machinery and equipment
2015,TLD37,41,2200,136,Greater Manchester North East,Construction of buildings
2015,TLD37,42,1470,136,Greater Manchester North East,Civil engineering
2015,TLD37,43,6485,377,Greater Manchester North East,Specialised construction activities
2015,TLD37,45,3345,152,Greater Manchester North East,Motor trades
2015,TLD37,46,9490,387,Greater Manchester North East,Wholesale trade
2015,TLD37,47,11330,773,Greater Manchester North East,Retail trade
2015,TLD37,49-51,3620,183,Greater Manchester North East,"Land, water and air transport"
2015,TLD37,52,3680,363,Greater Manchester North East,Warehousing and transport support activities
2015,TLD37,53,1530,91,Greater Manchester North East,Postal and courier activities
2015,TLD37,55,645,28,Greater Manchester North East,Accommodation
2015,TLD37,56,3900,189,Greater Manchester North East,Food and beverage service activities
2015,TLD37,58-60,505,32,Greater Manchester North East,Publishing; film and TV production and broadcasting
2015,TLD37,61-63,4430,349,Greater Manchester North East,Telecommunications; information technology
2015,TLD37,68,3300,455,Greater Manchester North East,"Real estate activities, excluding imputed rental"
2015,TLD37,69,2020,87,Greater Manchester North East,Legal and accounting activities
2015,TLD37,70,4550,105,Greater Manchester North East,Head offices and management consultancy
2015,TLD37,71,1660,68,Greater Manchester North East,Architectural and engineering activities
2015,TLD37,72-73,1020,19,Greater Manchester North East,Research and development; advertising and market research
2015,TLD37,74-75,750,36,Greater Manchester North East,"Other professional, scientific and technical activities"
2015,TLD37,77,975,77,Greater Manchester North East,Rental and leasing activities
2015,TLD37,78-80,5275,115,Greater Manchester North East,Employment activities; tourism and security services
2015,TLD37,81,1175,25,Greater Manchester North East,Services to buildings and landscape activities
2015,TLD37,82,1810,55,Greater Manchester North East,Office administration and business support activities
2015,TLD37,86,10450,747,Greater Manchester North East,Human health activities
2015,TLD37,87,6250,167,Greater Manchester North East,Residential care activities
2015,TLD37,88,4750,185,Greater Manchester North East,Social work activities
2015,TLD37,90-91,305,7,Greater Manchester North East,"Creative, arts, entertainment and cultural activities"
2015,TLD37,92-93,1370,79,Greater Manchester North East,Gambling and betting; sports and recreation activities
2015,TLD37,94,500,9,Greater Manchester North East,Activities of membership organisations
2015,TLD37,95,520,20,Greater Manchester North East,"Repair of computers, personal and household goods"
