ITL_code,Region_name,SIC07_code,SIC07_description,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
TLI74,Harrow and Hillingdon,A-E,Production sector,858,907,896,892,878,809,798,806,842,810,790,969,991,1033,1045,1079,999,992,991,1061,1155,1251,1401,1275,1308,1506
TLI74,Harrow and Hillingdon,F (41-43),Construction,483,537,575,620,666,718,729,770,825,915,978,806,866,905,955,1002,1087,1225,1516,1671,1803,1737,1349,1456,1691,1594
TLI74,Harrow and Hillingdon,G-T,Services sector,9888,10410,10919,11052,11317,12004,12482,12990,13257,13770,13775,12387,12732,13179,13324,14046,15629,15969,15629,16085,16339,16566,12587,12880,15198,16631
TLI75,Hounslow and Richmond upon Thames,A-E,Production sector,638,649,692,696,693,672,684,730,756,756,829,988,965,944,902,879,889,852,746,754,788,812,624,684,730,885
TLI75,Hounslow and Richmond upon Thames,F (41-43),Construction,313,347,372,400,426,457,465,495,531,591,629,519,555,576,718,975,1115,1285,955,904,1046,1107,920,994,1191,1006
TLI75,Hounslow and Richmond upon Thames,G-T,Services sector,8606,9217,9889,10289,10610,11008,11324,11963,13254,14303,15016,14518,14810,15152,16435,17291,18488,19454,21153,21629,21928,22477,17862,17565,20954,22075
TLJ12,Milton Keynes,A-E,Production sector,863,804,816,782,800,819,743,772,685,675,693,659,694,726,748,858,950,1005,1122,1247,1314,1377,1436,1370,1277,1359
TLJ12,Milton Keynes,F (41-43),Construction,144,170,193,213,223,237,236,274,275,312,310,245,256,277,264,310,307,378,403,395,423,481,530,512,634,682
TLJ12,Milton Keynes,G-T,Services sector,4147,4370,4688,5082,5514,6051,6109,6419,6892,7291,7574,7362,7722,8006,8231,8625,9652,10806,10463,11370,11774,12018,11414,12375,13905,14723
TLJ13,Buckinghamshire,A-E,Production sector,1415,1372,1421,1373,1462,1448,1369,1405,1372,1348,1451,1391,1346,1402,1397,1381,1373,1402,1385,1453,1565,1687,1711,1725,1805,1801
TLJ13,Buckinghamshire,F (41-43),Construction,464,550,624,691,720,764,762,880,879,993,987,803,830,900,853,1042,1043,1195,1189,1208,1308,1466,1647,1541,1641,1770
TLJ13,Buckinghamshire,G-T,Services sector,6385,6738,7040,7352,7518,7959,8157,8582,8950,9381,9977,9937,10054,10388,10727,10965,11369,11306,11636,11748,12071,12988,12457,13450,14231,15605
TLJ14,Oxfordshire CC,A-E,Production sector,2451,2367,2419,2281,2522,2597,2509,2605,2590,2615,2762,2701,2670,2791,2870,3007,3009,3017,2853,2956,3045,3338,3551,3606,3903,3870
TLJ14,Oxfordshire CC,F (41-43),Construction,413,486,549,607,631,670,667,769,777,883,889,708,736,797,881,1018,1077,1121,1127,1113,1200,1289,1401,1211,1222,1426
TLJ14,Oxfordshire CC,G-T,Services sector,8029,8465,8909,9297,9824,10413,10669,11101,11550,12136,13051,12913,13511,13900,14379,14907,15815,16459,16507,16989,17800,18965,19673,20384,22545,24034
TLJ15,Berkshire East,A-E,Production sector,1467,1484,1550,1484,1491,1483,1461,1480,1464,1430,1433,1439,1410,1464,1460,1707,1904,1808,2066,2376,2259,2162,2130,2169,2313,2636
TLJ15,Berkshire East,F (41-43),Construction,395,463,513,570,577,598,602,669,687,791,841,721,725,780,809,828,840,849,884,967,1019,1028,1119,1190,1285,1480
TLJ15,Berkshire East,G-T,Services sector,8654,9259,9814,10161,10732,11626,11779,12377,12827,13476,14101,13988,14337,15001,15361,15780,15968,16613,16784,17302,17882,18412,18367,19059,19480,20368
TLJ16,Berkshire West,A-E,Production sector,1709,1663,1683,1677,1700,1901,1906,2132,2268,2339,2467,2562,2482,2466,2833,2785,3070,2951,2833,2927,3308,3709,3817,3178,2858,3416
TLJ16,Berkshire West,F (41-43),Construction,420,496,560,619,642,680,678,778,784,891,899,731,754,816,852,916,876,980,941,926,942,1018,967,889,920,1122
TLJ16,Berkshire West,G-T,Services sector,7983,8764,9362,9441,9787,10433,11029,11663,12196,12782,13249,13280,13462,14141,14779,14860,15585,16217,17053,17310,18836,20235,20799,22332,23596,26254
TLJ21,Brighton and Hove,A-E,Production sector,312,327,320,293,320,344,333,311,349,372,422,481,421,423,500,565,639,680,699,658,749,673,612,523,697,872
TLJ21,Brighton and Hove,F (41-43),Construction,92,108,119,123,142,142,149,158,172,194,202,167,172,178,173,196,235,243,243,290,287,244,225,273,317,354
TLJ21,Brighton and Hove,G-T,Services sector,2942,3134,3312,3604,3723,3860,4028,4372,4693,4831,5070,5095,5153,5261,5668,5982,6180,6401,6792,7150,7407,7961,7873,8664,9904,10986
TLJ22,East Sussex CC,A-E,Production sector,802,855,844,830,845,835,787,808,814,839,850,783,800,804,767,794,859,916,969,936,1028,1059,1030,985,1152,1316
TLJ22,East Sussex CC,F (41-43),Construction,258,302,333,345,392,386,404,428,469,530,553,478,491,503,453,499,597,654,635,686,722,735,640,794,828,981
TLJ22,East Sussex CC,G-T,Services sector,3549,3699,3893,4135,4306,4548,4700,4964,5185,5282,5731,5622,5648,5708,5830,5930,6145,6492,6932,7119,7183,7548,7549,8106,8565,9277
TLJ25,West Surrey,A-E,Production sector,1861,1938,1968,1839,1878,1962,1912,1898,2031,2062,2125,2115,2277,2287,2435,2738,2783,2802,2831,3060,2800,2949,2884,2598,2537,2559
TLJ25,West Surrey,F (41-43),Construction,787,931,1024,1049,1226,1246,1295,1350,1453,1649,1687,1372,1444,1474,1489,1640,1896,2027,2024,2085,2303,2597,2106,2253,2647,2786
TLJ25,West Surrey,G-T,Services sector,11757,12529,13347,14031,14255,14813,15191,16015,17057,17532,18655,18671,19064,19337,19975,20663,21859,23143,23576,24163,25447,27069,28095,28230,30053,32004
TLJ26,East Surrey,A-E,Production sector,411,399,379,339,359,348,318,336,345,356,385,359,379,387,433,395,429,493,549,586,670,717,732,606,686,824
TLJ26,East Surrey,F (41-43),Construction,589,703,773,783,928,959,993,1020,1085,1235,1246,984,1059,1071,1071,1101,1200,1326,1209,1208,1180,1361,1032,1148,1219,1560
TLJ26,East Surrey,G-T,Services sector,7007,7337,7595,8044,8154,8345,8897,9454,10484,10777,11093,11498,11614,11486,12211,12882,12898,12377,12194,12367,11603,11716,11179,11940,13557,14886
TLJ27,West Sussex (South West),A-E,Production sector,1170,1462,1495,1394,1619,1687,1557,1480,1475,1620,1701,1442,1572,1590,1668,1761,1771,1946,2150,2669,2902,2981,2845,2885,2423,2555
TLJ27,West Sussex (South West),F (41-43),Construction,170,199,219,227,258,253,265,281,308,348,364,315,323,331,339,363,390,434,421,468,467,515,440,498,613,713
TLJ27,West Sussex (South West),G-T,Services sector,3608,3728,3916,4149,4285,4554,4726,4934,5227,5304,5703,5699,5802,5885,6217,6345,6418,6691,6994,7130,7350,7672,7601,8145,9229,10178
TLJ28,West Sussex (North East),A-E,Production sector,1153,1211,1204,1121,1236,1258,1239,1191,1253,1293,1430,1359,1486,1541,1658,1616,1622,1592,1676,1838,1858,1781,1739,1724,1535,1625
TLJ28,West Sussex (North East),F (41-43),Construction,292,344,380,390,442,435,453,475,519,588,610,535,556,564,542,549,597,700,672,747,826,889,852,943,973,1198
TLJ28,West Sussex (North East),G-T,Services sector,5092,5320,5486,5687,5830,6045,6093,6333,6688,6885,7411,7268,7428,7495,7804,7955,8252,8849,9223,9466,9880,10329,8985,9474,10633,11695
TLJ31,Portsmouth,A-E,Production sector,479,555,518,490,527,529,529,540,549,586,630,614,611,636,823,920,899,929,827,956,965,1094,1331,951,850,880
TLJ31,Portsmouth,F (41-43),Construction,106,110,126,136,152,166,173,197,195,208,212,185,185,201,203,221,252,283,302,306,274,272,270,266,298,336
TLJ31,Portsmouth,G-T,Services sector,2243,2245,2396,2567,2710,2855,3100,3297,3439,3680,3927,3942,4040,4105,4205,4232,4411,4335,4383,4571,4689,5065,4758,5317,5814,6635
TLJ32,Southampton,A-E,Production sector,494,439,408,381,442,513,500,470,537,532,535,600,647,653,759,712,547,539,637,1109,1342,1699,2398,2324,1891,1859
TLJ32,Southampton,F (41-43),Construction,101,106,121,132,147,159,166,189,187,199,198,168,169,181,204,236,245,249,252,278,265,255,247,223,251,287
TLJ32,Southampton,G-T,Services sector,2751,2872,2997,3194,3421,3591,4053,4343,4387,4677,5005,5173,5290,5730,5667,5823,6183,6677,6640,6891,6946,6890,5816,6192,6883,7837
TLJ34,Isle of Wight,A-E,Production sector,215,233,246,217,224,249,241,234,246,257,283,259,246,267,273,292,291,289,312,334,320,382,348,311,351,404
TLJ34,Isle of Wight,F (41-43),Construction,52,55,63,69,77,83,86,98,97,104,102,86,86,91,96,105,112,120,124,124,115,128,132,124,142,155
TLJ34,Isle of Wight,G-T,Services sector,927,950,988,1056,1146,1188,1292,1345,1425,1451,1537,1511,1559,1605,1693,1805,1915,1958,1888,1966,2017,2128,2064,2261,2503,2687
TLJ35,South Hampshire,A-E,Production sector,1338,1317,1350,1229,1267,1303,1301,1313,1334,1412,1558,1533,1701,1794,1786,1904,1868,1839,1742,1686,1701,1818,1910,1634,1754,2012
TLJ35,South Hampshire,F (41-43),Construction,396,422,481,528,587,642,669,765,748,787,767,642,653,705,739,757,801,855,895,980,957,1011,1033,997,1071,1079
TLJ35,South Hampshire,G-T,Services sector,3876,3907,4124,4482,4650,4734,5007,5242,5515,5760,6063,6002,6239,6343,6709,6869,7391,7507,7859,8189,7919,8217,7696,8523,9257,10019
TLJ36,Central Hampshire,A-E,Production sector,1698,1597,1601,1539,1482,1630,1629,1613,1502,1618,1657,1615,1734,1800,1814,2012,2084,2177,2149,2117,2090,2299,2354,2284,2517,2564
TLJ36,Central Hampshire,F (41-43),Construction,517,549,627,686,764,830,863,985,969,1028,1008,844,855,914,943,1011,1134,1230,1325,1424,1337,1418,1276,1296,1281,1338
TLJ36,Central Hampshire,G-T,Services sector,5796,6003,6343,6758,6971,7122,7523,7893,8300,8632,9084,9070,9380,9566,9899,10021,10365,10875,11108,11594,12065,12708,11854,12966,14115,15246
TLJ37,North Hampshire,A-E,Production sector,1353,1324,1408,1306,1431,1466,1474,1488,1398,1329,1349,1329,1348,1405,1388,1555,1605,1609,1607,1510,1555,1435,1267,1123,1169,1266
TLJ37,North Hampshire,F (41-43),Construction,355,379,433,476,529,575,597,682,669,707,685,566,576,615,628,661,682,697,756,863,1011,1090,829,925,1053,1043
TLJ37,North Hampshire,G-T,Services sector,5242,5406,5802,6376,6735,6904,7326,7697,8047,8727,9222,9380,9773,9970,10225,10682,10686,10837,11244,11735,12509,14104,14121,14999,15645,16977
TLJ41,Medway,A-E,Production sector,581,592,558,548,577,599,616,664,692,703,743,735,763,758,912,958,933,965,957,973,917,1108,1237,1000,1336,1671
TLJ41,Medway,F (41-43),Construction,183,207,208,229,241,273,273,321,326,350,376,337,346,364,363,400,440,454,469,555,574,632,541,595,621,724
TLJ41,Medway,G-T,Services sector,1825,1858,1925,2046,2160,2303,2458,2593,2728,2846,3035,2975,3057,3148,3197,3265,3352,3433,3627,3818,3999,4149,4199,4370,4804,5262
TLJ43,Kent Thames Gateway,A-E,Production sector,1292,1327,1314,1318,1405,1489,1431,1342,1231,1244,1358,1157,1182,1211,1209,1128,1217,1338,1392,1339,1439,1615,1532,1620,1251,1385
TLJ43,Kent Thames Gateway,F (41-43),Construction,307,347,349,384,411,469,476,555,562,603,628,543,561,591,614,804,907,1044,1176,1201,1123,1191,1139,1305,1280,1540
TLJ43,Kent Thames Gateway,G-T,Services sector,2568,2623,2701,2852,3057,3214,3417,3621,3802,3985,4279,4099,4225,4351,4534,4655,4889,5098,5447,5405,5688,5998,5881,6204,6844,7257
TLJ44,East Kent,A-E,Production sector,809,833,806,723,760,804,747,845,850,852,941,905,869,861,925,953,958,952,976,1094,1046,1100,1159,1043,1135,1276
TLJ44,East Kent,F (41-43),Construction,239,269,271,299,319,363,367,428,434,465,487,423,437,461,461,516,517,576,538,616,665,685,608,687,758,792
TLJ44,East Kent,G-T,Services sector,4121,4321,4621,4849,4946,5222,5693,5903,5987,6145,6667,6371,6577,6827,6796,6937,7254,7520,7720,8027,8349,8521,8233,8728,9970,10951
TLJ45,Mid Kent,A-E,Production sector,761,804,770,738,756,779,778,748,731,721,760,669,668,681,694,798,845,818,818,834,895,934,924,852,970,1131
TLJ45,Mid Kent,F (41-43),Construction,245,278,277,304,321,363,371,432,440,478,510,460,468,487,488,471,510,519,531,591,669,744,703,824,882,952
TLJ45,Mid Kent,G-T,Services sector,2523,2558,2699,2874,3020,3174,3387,3605,3822,4037,4291,4158,4311,4412,4494,4560,4820,5120,5285,5415,5607,6062,5974,6236,6788,7406
TLJ46,West Kent,A-E,Production sector,803,827,752,723,760,777,750,769,781,819,901,845,905,923,911,974,937,930,961,975,1024,1088,1054,1301,1078,1139
TLJ46,West Kent,F (41-43),Construction,504,566,570,631,687,789,812,939,945,1015,1014,836,875,925,939,1049,951,1149,1165,1225,1300,1365,1308,1394,1497,1648
TLJ46,West Kent,G-T,Services sector,4280,4377,4513,4751,4881,5054,5370,5756,5973,6176,6586,6590,6767,7020,7246,7430,7787,8236,8871,9252,9615,10059,9851,10090,10903,11831
TLK30,Cornwall and Isles of Scilly,A-E,Production sector,993,956,974,988,1096,1178,1165,1170,1186,1207,1345,1323,1287,1358,1412,1496,1639,1611,1612,1837,1830,1839,1821,1883,1884,1936
TLK30,Cornwall and Isles of Scilly,F (41-43),Construction,314,347,389,390,451,482,519,606,620,656,636,564,589,599,623,687,745,838,879,988,991,1020,1030,1036,1182,1224
TLK30,Cornwall and Isles of Scilly,G-T,Services sector,3619,3776,4009,4285,4569,4985,5210,5487,5972,6067,6393,6082,6179,6343,6534,6661,6790,7020,7451,8034,8331,8621,8150,9775,10466,11291
TLK41,Plymouth,A-E,Production sector,717,749,703,770,748,738,761,719,783,801,873,804,798,875,932,982,979,962,979,1055,1069,1120,1045,1233,1218,1329
TLK41,Plymouth,F (41-43),Construction,122,148,156,156,188,219,241,248,256,261,253,235,251,249,239,243,259,310,303,280,323,358,270,327,406,459
TLK41,Plymouth,G-T,Services sector,1935,2027,2109,2216,2331,2509,2809,2974,3159,3193,3337,3355,3488,3552,3627,3703,3816,3947,4148,4236,4339,4404,4174,4780,5124,5486
TLK42,Torbay,A-E,Production sector,134,130,129,136,127,116,125,123,129,120,123,122,125,130,121,116,136,122,134,140,123,127,124,140,138,157
TLK42,Torbay,F (41-43),Construction,34,42,43,44,53,61,67,69,72,72,71,67,71,71,62,68,69,82,79,83,81,83,59,80,110,126
TLK42,Torbay,G-T,Services sector,988,1053,1083,1131,1178,1247,1393,1463,1542,1576,1615,1546,1587,1574,1594,1665,1665,1656,1682,1670,1639,1730,1666,1987,2093,2260
TLK43,Devon CC,A-E,Production sector,1924,1907,1884,1897,1967,1889,1874,1849,2005,2034,2176,2171,2221,2311,2381,2500,2616,2576,2583,2832,2823,2759,2679,2869,3171,3383
TLK43,Devon CC,F (41-43),Construction,559,672,704,714,846,1007,1113,1128,1161,1177,1160,1031,1091,1047,1049,1142,1202,1391,1404,1507,1528,1594,1274,1529,1881,2109
TLK43,Devon CC,G-T,Services sector,6202,6512,6754,7115,7461,7972,8747,9219,9704,9830,10198,10060,10447,10627,10869,11224,11608,12005,12483,12948,13219,13890,13129,15594,16568,17837
TLK51,"Bristol, City of",A-E,Production sector,748,763,759,728,799,819,837,808,857,888,827,837,865,817,846,922,920,719,865,943,873,904,871,884,798,1039
TLK51,"Bristol, City of",F (41-43),Construction,285,322,349,444,458,455,464,506,519,566,573,499,513,531,550,576,667,701,712,874,872,1008,941,1115,1241,1177
TLK51,"Bristol, City of",G-T,Services sector,5333,5572,5915,6460,6709,7061,7500,7767,8145,8819,9371,9710,10169,10147,10599,10727,11244,12006,12716,13458,13353,13987,13532,15481,16845,18811
TLK52,Bath & North East Somerset and South Gloucestershire,A-E,Production sector,1674,1728,1799,1784,1932,2073,2132,2196,2428,2364,2628,2465,2436,2593,2533,2188,2093,2113,2082,2201,2133,2293,2188,2192,2627,3310
TLK52,Bath & North East Somerset and South Gloucestershire,F (41-43),Construction,419,458,517,615,672,719,725,764,782,825,814,667,702,718,737,810,924,1080,1175,1226,1197,1183,1016,1230,1345,1451
TLK52,Bath & North East Somerset and South Gloucestershire,G-T,Services sector,4927,5209,5555,6068,6309,6620,6988,7269,7462,7931,8311,8481,8872,8965,9633,10056,11035,10942,11522,11615,12328,12985,13004,14485,15937,17588
TLK61,North Somerset,A-E,Production sector,568,587,581,544,599,629,631,644,637,631,570,506,542,525,553,584,668,688,701,702,778,787,930,969,938,1173
TLK61,North Somerset,F (41-43),Construction,95,109,117,152,154,150,154,168,173,190,191,168,173,179,166,192,212,241,275,277,245,256,242,306,341,384
TLK61,North Somerset,G-T,Services sector,1537,1597,1689,1819,1871,1963,2085,2142,2227,2336,2501,2463,2534,2569,2675,2804,2913,2974,3150,3160,3257,3424,3179,3571,3875,4162
TLK62,Somerset,A-E,Production sector,1711,1801,1803,1755,1835,1841,1927,1962,2079,1988,2124,2046,2081,2276,2331,2300,2445,2487,2439,2564,2654,2727,2951,2760,2678,2980
TLK62,Somerset,F (41-43),Construction,318,376,419,425,474,544,554,613,579,590,619,536,546,551,535,592,651,712,697,805,872,846,775,830,942,1094
TLK62,Somerset,G-T,Services sector,4109,4310,4601,4747,4881,5112,5426,5795,6125,6323,6597,6559,6614,6661,6834,6835,7327,7466,7701,8230,8543,8781,8343,9190,10251,11438
TLK63,"Bournemouth, Christchurch and Poole",A-E,Production sector,712,749,704,701,738,730,792,794,849,850,860,806,862,869,984,1053,1015,1026,1015,1136,1131,1155,1074,1067,1158,1310
TLK63,"Bournemouth, Christchurch and Poole",F (41-43),Construction,251,298,332,337,374,435,441,487,462,469,499,436,442,450,495,523,510,629,716,782,791,717,630,716,852,911
TLK63,"Bournemouth, Christchurch and Poole",G-T,Services sector,3934,4130,4398,4592,4650,4986,5234,5626,5940,6219,6578,6610,6573,6696,6663,7001,7355,7452,7919,8503,8485,8989,8715,9621,10329,11324
TLK64,Dorset,A-E,Production sector,1054,1110,1140,1025,1050,980,991,1007,984,965,1122,978,1095,1115,1221,1299,1321,1188,1219,1236,1518,1501,1476,1584,1794,1631
TLK64,Dorset,F (41-43),Construction,246,293,326,331,365,424,431,474,448,455,487,428,433,442,436,477,526,530,528,564,602,629,529,640,704,800
TLK64,Dorset,G-T,Services sector,2870,3057,3298,3410,3477,3627,3796,4037,4292,4421,4685,4620,4661,4698,4807,4801,5062,5250,5360,5629,5860,6102,5906,6454,7039,7551
TLK71,Swindon,A-E,Production sector,1309,1276,1247,1246,1411,1628,1658,1886,2215,2569,2870,2771,2603,2211,2327,2441,2610,2670,2448,2131,2372,2671,2223,1717,2623,3148
TLK71,Swindon,F (41-43),Construction,158,185,199,270,267,258,273,285,293,326,301,252,269,282,306,327,336,341,350,392,388,314,252,311,361,366
TLK71,Swindon,G-T,Services sector,2484,2646,2821,3158,3243,3422,3628,3748,3862,4146,4336,4459,4700,4934,4868,4991,5489,5749,6096,6582,7034,7169,6828,7850,8903,9194
TLK72,Wiltshire,A-E,Production sector,1015,1075,1061,1008,1057,1059,1018,1049,1048,1124,1116,1041,1124,1145,1173,1284,1410,1475,1585,1705,1711,1815,1837,2018,2035,2422
TLK72,Wiltshire,F (41-43),Construction,337,375,416,512,544,564,573,610,625,669,661,553,578,595,601,667,700,786,650,694,735,820,641,847,827,919
TLK72,Wiltshire,G-T,Services sector,4448,4670,4932,5405,5590,5861,6204,6363,6566,6866,7290,7338,7676,7828,8181,8303,8756,8580,8934,9038,9366,9592,9358,10160,11314,12004
TLK73,Gloucestershire CC,A-E,Production sector,2537,2558,2588,2504,2614,2708,2636,2683,2679,2694,2685,2539,2801,2917,3126,3280,3373,3332,3171,3605,3560,3602,3162,3463,3939,4153
TLK73,Gloucestershire CC,F (41-43),Construction,379,425,468,587,614,625,638,682,699,755,745,631,658,679,693,743,858,997,1032,1084,1051,1130,964,1264,1270,1449
TLK73,Gloucestershire CC,G-T,Services sector,6068,6350,6663,7232,7388,7740,8256,8679,8960,9499,9899,10097,10584,10400,10556,10886,11442,11505,11923,12527,13032,14091,13843,14733,15417,16568
TLL31,Isle of Anglesey,A-E,Production sector,155,145,152,148,161,175,179,178,183,197,196,178,153,160,158,168,164,187,210,215,217,249,241,216,266,279
TLL31,Isle of Anglesey,F (41-43),Construction,31,32,33,36,38,40,42,48,51,56,55,47,48,49,49,47,54,58,62,62,57,61,55,69,82,100
TLL31,Isle of Anglesey,G-T,Services sector,394,409,426,448,457,506,599,604,624,612,622,585,603,643,667,667,671,701,735,755,800,817,726,859,1031,1076
TLL32,Gwynedd,A-E,Production sector,362,333,336,319,383,422,407,440,480,495,511,487,456,478,466,501,455,456,420,458,387,412,391,391,426,458
TLL32,Gwynedd,F (41-43),Construction,85,88,90,100,109,113,116,137,143,154,145,119,121,120,133,137,149,155,144,158,204,204,179,209,188,202
TLL32,Gwynedd,G-T,Services sector,881,897,939,985,1027,1108,1204,1269,1349,1367,1394,1385,1388,1443,1499,1561,1578,1620,1666,1741,1806,1854,1649,1826,2002,2181
TLL33,Conwy and Denbighshire,A-E,Production sector,301,284,302,289,319,325,330,295,292,295,310,298,305,329,318,342,390,371,389,477,508,500,502,417,446,470
TLL33,Conwy and Denbighshire,F (41-43),Construction,132,137,140,155,167,174,180,210,222,240,230,191,194,194,197,242,253,266,302,319,323,354,311,352,380,416
TLL33,Conwy and Denbighshire,G-T,Services sector,1403,1435,1494,1580,1683,1804,1934,2032,2130,2150,2187,2143,2225,2308,2350,2471,2524,2612,2698,2816,2848,2927,2824,3055,3319,3686
TLL34,Flintshire and Wrexham,A-E,Production sector,1851,1773,1839,1782,1758,1788,1849,1924,2086,2088,2167,2199,2380,2698,2746,2906,2789,2863,3077,3228,3512,3557,3394,3553,3973,4634
TLL34,Flintshire and Wrexham,F (41-43),Construction,126,143,150,171,177,198,202,244,245,244,263,205,216,217,188,192,202,236,305,314,322,329,331,340,440,518
TLL34,Flintshire and Wrexham,G-T,Services sector,1842,1907,2045,2175,2249,2432,2590,2664,2808,2949,2996,2987,3048,3165,3428,3505,3541,3679,3622,3641,3773,3996,3887,4240,4539,4935
TLL41,Mid Wales,A-E,Production sector,483,461,481,463,487,520,526,461,438,451,442,456,458,510,516,585,653,672,682,739,757,706,705,707,834,896
TLL41,Mid Wales,F (41-43),Construction,71,76,79,89,95,101,105,122,128,132,134,112,114,117,106,115,123,132,138,145,167,167,160,159,205,223
TLL41,Mid Wales,G-T,Services sector,1418,1463,1565,1671,1761,1911,2030,2088,2215,2280,2252,2243,2303,2369,2434,2460,2413,2544,2611,2601,2688,2770,2690,2819,3023,3349
TLL42,South West Wales,A-E,Production sector,898,815,831,857,828,889,1090,929,803,1000,977,808,844,822,978,1191,1267,1782,1761,1776,1506,1728,1399,1184,1902,1877
TLL42,South West Wales,F (41-43),Construction,176,183,187,206,220,232,240,279,296,321,312,262,268,275,269,289,290,291,298,320,332,358,282,356,392,426
TLL42,South West Wales,G-T,Services sector,1811,1838,1896,2022,2141,2304,2517,2658,2819,2865,2935,2867,2942,3025,3120,3201,3199,3226,3342,3446,3720,3933,3824,4235,4548,4864
TLL43,Swansea,A-E,Production sector,403,382,406,421,466,484,486,503,483,495,491,418,414,430,402,418,424,351,343,368,374,396,368,363,388,420
TLL43,Swansea,F (41-43),Construction,132,137,141,153,162,170,178,202,220,242,245,215,213,218,236,251,283,281,283,290,305,278,225,248,263,298
TLL43,Swansea,G-T,Services sector,2048,2103,2181,2324,2400,2572,2845,3030,3191,3317,3467,3607,3589,3686,3784,3855,4204,4188,4433,4603,4878,5050,4763,4897,5253,5698
TLL44,Neath Port Talbot,A-E,Production sector,531,536,569,458,435,409,364,370,467,477,516,483,616,570,591,611,683,708,639,612,533,594,558,658,597,604
TLL44,Neath Port Talbot,F (41-43),Construction,72,75,77,84,88,94,98,111,120,132,132,114,116,121,123,143,138,165,168,167,195,188,134,158,190,219
TLL44,Neath Port Talbot,G-T,Services sector,766,776,801,843,859,901,970,1027,1080,1112,1127,1119,1155,1200,1230,1288,1272,1301,1466,1543,1639,1756,1660,1760,1885,1994
TLL51,Central Valleys and Bridgend,A-E,Production sector,1227,1201,1252,1171,1284,1334,1298,1334,1403,1420,1523,1618,1893,2002,2034,2169,2327,2123,2078,2089,2096,2140,2064,1999,2210,2380
TLL51,Central Valleys and Bridgend,F (41-43),Construction,257,267,274,301,320,338,351,405,431,468,459,387,397,408,418,442,532,590,638,697,735,765,623,745,889,889
TLL51,Central Valleys and Bridgend,G-T,Services sector,2705,2774,2880,3018,3168,3376,3653,3866,4092,4193,4297,4295,4352,4467,4565,4696,4770,4854,5104,5310,5517,5829,5582,5799,6186,6632
TLL52,Cardiff and Vale of Glamorgan,A-E,Production sector,963,1032,1089,1011,1047,1076,991,1052,1222,1254,1219,1307,1228,1237,1385,1535,1659,1751,1783,1818,1790,1982,1863,1459,1666,1838
TLL52,Cardiff and Vale of Glamorgan,F (41-43),Construction,416,447,467,533,581,617,629,764,775,772,834,652,663,691,624,650,679,735,784,801,858,832,829,746,777,846
TLL52,Cardiff and Vale of Glamorgan,G-T,Services sector,4906,5237,5509,5828,6192,6712,7125,7433,7757,8371,8272,8589,8637,8952,9414,9534,9727,9922,10528,10916,11173,11709,11515,12722,13831,15058
TLL53,Gwent Valleys,A-E,Production sector,1108,1071,1157,1071,1089,1120,1134,1143,1149,1127,1128,1099,1195,1295,1300,1350,1312,1422,1482,1609,1699,1721,1650,1597,1656,1875
TLL53,Gwent Valleys,F (41-43),Construction,140,146,149,164,172,185,192,220,234,254,250,209,219,230,229,209,247,262,251,279,304,331,250,318,431,528
TLL53,Gwent Valleys,G-T,Services sector,1677,1712,1775,1895,1978,2098,2247,2379,2540,2581,2611,2610,2643,2763,2822,2963,3056,3077,3164,3224,3351,3574,3451,3755,4002,4252
TLL54,Monmouthshire and Newport,A-E,Production sector,740,757,821,745,739,771,805,836,913,959,939,901,953,995,1038,1041,1058,1124,1062,1129,1219,1191,1213,1113,1244,1360
TLL54,Monmouthshire and Newport,F (41-43),Construction,159,188,194,225,236,255,270,296,315,309,297,271,279,279,267,282,289,327,328,304,355,393,376,375,442,514
TLL54,Monmouthshire and Newport,G-T,Services sector,2079,2165,2323,2466,2571,2799,2975,3065,3189,3326,3265,3244,3309,3427,3518,3486,3547,3666,4028,4171,4499,4676,4425,4648,5068,5460
TLM01,Clackmannanshire and Fife,A-E,Production sector,1749,1710,1704,1627,1644,1706,1739,1802,1997,2073,2214,2044,2037,1933,1972,2106,2078,2110,2060,2055,2047,2097,2195,2229,2392,2292
TLM01,Clackmannanshire and Fife,F (41-43),Construction,166,195,201,210,236,245,283,301,332,361,346,277,268,274,302,371,460,462,476,540,497,473,361,449,480,472
TLM01,Clackmannanshire and Fife,G-T,Services sector,2325,2398,2555,2744,2894,3081,3251,3411,3666,3812,3953,4006,4054,4232,4392,4496,4815,4976,5278,5490,5543,5872,5702,6106,6699,7312
TLM02,"Perth and Kinross, and Stirling",A-E,Production sector,1040,927,829,778,838,889,952,913,1102,1138,1157,1332,1217,1202,1374,1302,1289,1398,1520,1647,1645,1792,1615,1511,1801,1972
TLM02,"Perth and Kinross, and Stirling",F (41-43),Construction,167,196,201,213,242,253,290,307,339,367,339,265,255,260,292,343,376,393,427,512,518,478,394,425,477,511
TLM02,"Perth and Kinross, and Stirling",G-T,Services sector,2153,2191,2329,2521,2653,2877,2987,3236,3416,3591,3645,3761,3713,3830,3983,4342,4487,4534,4387,4492,4448,4685,4302,4678,4893,5414
TLM03,Angus and Dundee City,A-E,Production sector,844,814,817,784,765,800,782,762,838,855,869,804,842,829,877,1005,1058,1011,1074,1115,1120,1197,1070,1139,1292,1323
