ITL321CD,year,SIC07_code,value,Region_name,SIC07_description
TLE22,2010,42,183,North Yorkshire CC,Civil engineering
TLE22,2010,43,281,North Yorkshire CC,Specialised construction activities
TLE22,2010,45,192,North Yorkshire CC,Motor trades
TLE22,2010,46,344,North Yorkshire CC,Wholesale trade
TLE22,2010,47,597,North Yorkshire CC,Retail trade
TLE22,2010,49-51,171,North Yorkshire CC,"Land, water and air transport"
TLE22,2010,52,150,North Yorkshire CC,Warehousing and transport support activities
TLE22,2010,53,50,North Yorkshire CC,Postal and courier activities
TLE22,2010,55,137,North Yorkshire CC,Accommodation
TLE22,2010,56,292,North Yorkshire CC,Food and beverage service activities
TLE22,2010,58-60,175,North Yorkshire CC,Publishing; film and TV production and broadcasting
TLE22,2010,61-63,118,North Yorkshire CC,Telecommunications; information technology
TLE22,2010,68,407,North Yorkshire CC,"Real estate activities, excluding imputed rental"
TLE22,2010,68IMP,1314,North Yorkshire CC,Owner-occupiers' imputed rental
TLE22,2010,69,120,North Yorkshire CC,Legal and accounting activities
TLE22,2010,70,66,North Yorkshire CC,Head offices and management consultancy
TLE22,2010,71,86,North Yorkshire CC,Architectural and engineering activities
TLE22,2010,72-73,190,North Yorkshire CC,Research and development; advertising and market research
TLE22,2010,74-75,56,North Yorkshire CC,"Other professional, scientific and technical activities"
TLE22,2010,77,118,North Yorkshire CC,Rental and leasing activities
TLE22,2010,78-80,102,North Yorkshire CC,Employment activities; tourism and security services
TLE22,2010,81,63,North Yorkshire CC,Services to buildings and landscape activities
TLE22,2010,82,61,North Yorkshire CC,Office administration and business support activities
TLE22,2010,86,546,North Yorkshire CC,Human health activities
TLE22,2010,87,187,North Yorkshire CC,Residential care activities
TLE22,2010,88,80,North Yorkshire CC,Social work activities
TLE22,2010,90-91,55,North Yorkshire CC,"Creative, arts, entertainment and cultural activities"
TLE22,2010,92-93,103,North Yorkshire CC,Gambling and betting; sports and recreation activities
TLE22,2010,94,36,North Yorkshire CC,Activities of membership organisations
TLE22,2010,95,9,North Yorkshire CC,"Repair of computers, personal and household goods"
TLE22,2010,96,164,North Yorkshire CC,Other personal service activities
TLE22,2010,AB (1-9),437,North Yorkshire CC,"Agriculture, forestry and fishing; mining and quarrying"
TLE22,2010,CA (10-12),578,North Yorkshire CC,"Manufacture of food, beverages and tobacco"
TLE22,2010,CB (13-15),23,North Yorkshire CC,"Manufacture of textiles, wearing apparel and leather"
TLE22,2010,CC (16-18),103,North Yorkshire CC,Manufacture of wood and paper products and printing
TLE22,2010,CD-CG (19-23),259,North Yorkshire CC,"Manufacture of petroleum, chemicals and other minerals"
TLE22,2010,CH (24-25),150,North Yorkshire CC,Manufacture of basic and fabricated metal products
TLE22,2010,CI-CJ (26-27),143,North Yorkshire CC,"Manufacture of electronic, optical and electrical products"
TLE22,2010,CK-CL (28-30),120,North Yorkshire CC,Manufacture of machinery and transport equipment
TLE22,2010,DE (35-39),612,North Yorkshire CC,"Electricity, gas, water; sewerage and waste management"
TLE22,2010,K (64-66),416,North Yorkshire CC,Financial and insurance activities
TLE22,2010,O (84),1038,North Yorkshire CC,Public administration and defence
TLE22,2010,P (85),665,North Yorkshire CC,Education
TLE22,2010,T (97-98),16,North Yorkshire CC,Activities of households
TLE22,2011,31-32,66,North Yorkshire CC,Manufacture of furniture; other manufacturing
TLE22,2011,33,83,North Yorkshire CC,Repair and installation of machinery and equipment
TLE22,2011,41,133,North Yorkshire CC,Construction of buildings
TLE22,2011,42,157,North Yorkshire CC,Civil engineering
TLE22,2011,43,284,North Yorkshire CC,Specialised construction activities
TLE22,2011,45,180,North Yorkshire CC,Motor trades
TLE22,2011,46,380,North Yorkshire CC,Wholesale trade
TLE22,2011,47,688,North Yorkshire CC,Retail trade
TLE22,2011,49-51,190,North Yorkshire CC,"Land, water and air transport"
TLE22,2011,52,159,North Yorkshire CC,Warehousing and transport support activities
TLE22,2011,53,55,North Yorkshire CC,Postal and courier activities
TLE22,2011,55,168,North Yorkshire CC,Accommodation
TLE22,2011,56,289,North Yorkshire CC,Food and beverage service activities
TLE22,2011,58-60,182,North Yorkshire CC,Publishing; film and TV production and broadcasting
TLE22,2011,61-63,128,North Yorkshire CC,Telecommunications; information technology
TLE22,2011,68,479,North Yorkshire CC,"Real estate activities, excluding imputed rental"
TLE22,2011,68IMP,1402,North Yorkshire CC,Owner-occupiers' imputed rental
TLE22,2011,69,103,North Yorkshire CC,Legal and accounting activities
TLE22,2011,70,71,North Yorkshire CC,Head offices and management consultancy
TLE22,2011,71,79,North Yorkshire CC,Architectural and engineering activities
TLE22,2011,72-73,214,North Yorkshire CC,Research and development; advertising and market research
TLE22,2011,74-75,89,North Yorkshire CC,"Other professional, scientific and technical activities"
TLE22,2011,77,113,North Yorkshire CC,Rental and leasing activities
TLE22,2011,78-80,100,North Yorkshire CC,Employment activities; tourism and security services
TLE22,2011,81,68,North Yorkshire CC,Services to buildings and landscape activities
TLE22,2011,82,63,North Yorkshire CC,Office administration and business support activities
TLE22,2011,86,523,North Yorkshire CC,Human health activities
TLE22,2011,87,192,North Yorkshire CC,Residential care activities
TLE22,2011,88,85,North Yorkshire CC,Social work activities
TLE22,2011,90-91,56,North Yorkshire CC,"Creative, arts, entertainment and cultural activities"
TLE22,2011,92-93,114,North Yorkshire CC,Gambling and betting; sports and recreation activities
TLE22,2011,94,33,North Yorkshire CC,Activities of membership organisations
TLE22,2011,95,11,North Yorkshire CC,"Repair of computers, personal and household goods"
TLE22,2011,96,142,North Yorkshire CC,Other personal service activities
TLE22,2011,AB (1-9),530,North Yorkshire CC,"Agriculture, forestry and fishing; mining and quarrying"
TLE22,2011,CA (10-12),581,North Yorkshire CC,"Manufacture of food, beverages and tobacco"
TLE22,2011,CB (13-15),19,North Yorkshire CC,"Manufacture of textiles, wearing apparel and leather"
TLE22,2011,CC (16-18),94,North Yorkshire CC,Manufacture of wood and paper products and printing
TLE22,2011,CD-CG (19-23),258,North Yorkshire CC,"Manufacture of petroleum, chemicals and other minerals"
TLE22,2011,CH (24-25),184,North Yorkshire CC,Manufacture of basic and fabricated metal products
TLE22,2011,CI-CJ (26-27),145,North Yorkshire CC,"Manufacture of electronic, optical and electrical products"
TLE22,2011,CK-CL (28-30),147,North Yorkshire CC,Manufacture of machinery and transport equipment
TLE22,2011,DE (35-39),545,North Yorkshire CC,"Electricity, gas, water; sewerage and waste management"
TLE22,2011,K (64-66),455,North Yorkshire CC,Financial and insurance activities
TLE22,2011,O (84),1053,North Yorkshire CC,Public administration and defence
TLE22,2011,P (85),667,North Yorkshire CC,Education
TLE22,2011,T (97-98),8,North Yorkshire CC,Activities of households
TLE22,2012,31-32,66,North Yorkshire CC,Manufacture of furniture; other manufacturing
TLE22,2012,33,80,North Yorkshire CC,Repair and installation of machinery and equipment
TLE22,2012,41,122,North Yorkshire CC,Construction of buildings
TLE22,2012,42,176,North Yorkshire CC,Civil engineering
TLE22,2012,43,281,North Yorkshire CC,Specialised construction activities
TLE22,2012,45,154,North Yorkshire CC,Motor trades
TLE22,2012,46,351,North Yorkshire CC,Wholesale trade
TLE22,2012,47,715,North Yorkshire CC,Retail trade
TLE22,2012,49-51,182,North Yorkshire CC,"Land, water and air transport"
TLE22,2012,52,164,North Yorkshire CC,Warehousing and transport support activities
TLE22,2012,53,66,North Yorkshire CC,Postal and courier activities
TLE22,2012,55,197,North Yorkshire CC,Accommodation
TLE22,2012,56,285,North Yorkshire CC,Food and beverage service activities
TLE22,2012,58-60,161,North Yorkshire CC,Publishing; film and TV production and broadcasting
TLE22,2012,61-63,150,North Yorkshire CC,Telecommunications; information technology
TLE22,2012,68,557,North Yorkshire CC,"Real estate activities, excluding imputed rental"
TLE22,2012,68IMP,1444,North Yorkshire CC,Owner-occupiers' imputed rental
TLE22,2012,69,83,North Yorkshire CC,Legal and accounting activities
TLE22,2012,70,71,North Yorkshire CC,Head offices and management consultancy
TLE22,2012,71,97,North Yorkshire CC,Architectural and engineering activities
TLE22,2012,72-73,193,North Yorkshire CC,Research and development; advertising and market research
TLE22,2012,74-75,93,North Yorkshire CC,"Other professional, scientific and technical activities"
TLE22,2012,77,109,North Yorkshire CC,Rental and leasing activities
TLE22,2012,78-80,96,North Yorkshire CC,Employment activities; tourism and security services
TLE22,2012,81,74,North Yorkshire CC,Services to buildings and landscape activities
TLE22,2012,82,72,North Yorkshire CC,Office administration and business support activities
TLE22,2012,86,558,North Yorkshire CC,Human health activities
TLE22,2012,87,179,North Yorkshire CC,Residential care activities
TLE22,2012,88,85,North Yorkshire CC,Social work activities
TLE22,2012,90-91,50,North Yorkshire CC,"Creative, arts, entertainment and cultural activities"
TLE22,2012,92-93,127,North Yorkshire CC,Gambling and betting; sports and recreation activities
TLE22,2012,94,29,North Yorkshire CC,Activities of membership organisations
TLE22,2012,95,10,North Yorkshire CC,"Repair of computers, personal and household goods"
TLE22,2012,96,155,North Yorkshire CC,Other personal service activities
TLE22,2012,AB (1-9),517,North Yorkshire CC,"Agriculture, forestry and fishing; mining and quarrying"
TLE22,2012,CA (10-12),597,North Yorkshire CC,"Manufacture of food, beverages and tobacco"
TLE22,2012,CB (13-15),26,North Yorkshire CC,"Manufacture of textiles, wearing apparel and leather"
TLE22,2012,CC (16-18),103,North Yorkshire CC,Manufacture of wood and paper products and printing
TLE22,2012,CD-CG (19-23),250,North Yorkshire CC,"Manufacture of petroleum, chemicals and other minerals"
TLE22,2012,CH (24-25),208,North Yorkshire CC,Manufacture of basic and fabricated metal products
TLE22,2012,CI-CJ (26-27),159,North Yorkshire CC,"Manufacture of electronic, optical and electrical products"
TLE22,2012,CK-CL (28-30),150,North Yorkshire CC,Manufacture of machinery and transport equipment
TLE22,2012,DE (35-39),590,North Yorkshire CC,"Electricity, gas, water; sewerage and waste management"
TLE22,2012,K (64-66),389,North Yorkshire CC,Financial and insurance activities
TLE22,2012,O (84),1105,North Yorkshire CC,Public administration and defence
TLE22,2012,P (85),735,North Yorkshire CC,Education
TLE22,2012,T (97-98),15,North Yorkshire CC,Activities of households
TLE22,2013,31-32,65,North Yorkshire CC,Manufacture of furniture; other manufacturing
TLE22,2013,33,80,North Yorkshire CC,Repair and installation of machinery and equipment
TLE22,2013,41,87,North Yorkshire CC,Construction of buildings
TLE22,2013,42,185,North Yorkshire CC,Civil engineering
TLE22,2013,43,314,North Yorkshire CC,Specialised construction activities
TLE22,2013,45,158,North Yorkshire CC,Motor trades
TLE22,2013,46,381,North Yorkshire CC,Wholesale trade
TLE22,2013,47,781,North Yorkshire CC,Retail trade
TLE22,2013,49-51,199,North Yorkshire CC,"Land, water and air transport"
TLE22,2013,52,212,North Yorkshire CC,Warehousing and transport support activities
TLE22,2013,53,80,North Yorkshire CC,Postal and courier activities
TLE22,2013,55,246,North Yorkshire CC,Accommodation
TLE22,2013,56,275,North Yorkshire CC,Food and beverage service activities
TLE22,2013,58-60,148,North Yorkshire CC,Publishing; film and TV production and broadcasting
TLE22,2013,61-63,154,North Yorkshire CC,Telecommunications; information technology
TLE22,2013,68,623,North Yorkshire CC,"Real estate activities, excluding imputed rental"
TLE22,2013,68IMP,1393,North Yorkshire CC,Owner-occupiers' imputed rental
TLE22,2013,69,91,North Yorkshire CC,Legal and accounting activities
TLE22,2013,70,76,North Yorkshire CC,Head offices and management consultancy
TLE22,2013,71,120,North Yorkshire CC,Architectural and engineering activities
TLE22,2013,72-73,186,North Yorkshire CC,Research and development; advertising and market research
TLE22,2013,74-75,107,North Yorkshire CC,"Other professional, scientific and technical activities"
TLE22,2013,77,103,North Yorkshire CC,Rental and leasing activities
TLE22,2013,78-80,114,North Yorkshire CC,Employment activities; tourism and security services
TLE22,2013,81,98,North Yorkshire CC,Services to buildings and landscape activities
TLE22,2013,82,97,North Yorkshire CC,Office administration and business support activities
TLE22,2013,86,525,North Yorkshire CC,Human health activities
TLE22,2013,87,181,North Yorkshire CC,Residential care activities
TLE22,2013,88,91,North Yorkshire CC,Social work activities
TLE22,2013,90-91,54,North Yorkshire CC,"Creative, arts, entertainment and cultural activities"
TLE22,2013,92-93,132,North Yorkshire CC,Gambling and betting; sports and recreation activities
TLE22,2013,94,30,North Yorkshire CC,Activities of membership organisations
TLE22,2013,95,8,North Yorkshire CC,"Repair of computers, personal and household goods"
TLE22,2013,96,157,North Yorkshire CC,Other personal service activities
TLE22,2013,AB (1-9),537,North Yorkshire CC,"Agriculture, forestry and fishing; mining and quarrying"
TLE22,2013,CA (10-12),643,North Yorkshire CC,"Manufacture of food, beverages and tobacco"
TLE22,2013,CB (13-15),23,North Yorkshire CC,"Manufacture of textiles, wearing apparel and leather"
TLE22,2013,CC (16-18),100,North Yorkshire CC,Manufacture of wood and paper products and printing
TLE22,2013,CD-CG (19-23),277,North Yorkshire CC,"Manufacture of petroleum, chemicals and other minerals"
TLE22,2013,CH (24-25),214,North Yorkshire CC,Manufacture of basic and fabricated metal products
TLE22,2013,CI-CJ (26-27),168,North Yorkshire CC,"Manufacture of electronic, optical and electrical products"
TLE22,2013,CK-CL (28-30),171,North Yorkshire CC,Manufacture of machinery and transport equipment
TLE22,2013,DE (35-39),576,North Yorkshire CC,"Electricity, gas, water; sewerage and waste management"
TLE22,2013,K (64-66),380,North Yorkshire CC,Financial and insurance activities
TLE22,2013,O (84),1204,North Yorkshire CC,Public administration and defence
TLE22,2013,P (85),739,North Yorkshire CC,Education
TLE22,2013,T (97-98),16,North Yorkshire CC,Activities of households
