ITL_code,Region_name,SIC07_code,SIC07_description,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
TLJ25,West Surrey,A-E,Production sector,1860,1938,1968,1839,1878,1962,1912,1898,2031,2061,2125,2115,2277,2287,2435,2737,2783,2801,2830,3058,2798,2947,2872,2616,2307
TLJ25,West Surrey,F (41-43),Construction,787,931,1024,1049,1226,1246,1295,1350,1453,1649,1687,1372,1444,1474,1489,1640,1896,2027,2024,2085,2303,2597,2119,2258,2659
TLJ25,West Surrey,G-T,Services sector,11759,12532,13350,14037,14263,14823,15201,16027,17068,17544,18667,18692,19085,19346,19984,20685,21865,23149,23600,24214,25515,27099,28100,28814,30345
TLJ26,East Surrey,A-E,Production sector,411,399,379,339,359,348,318,336,345,356,384,359,379,386,433,395,429,493,549,586,670,717,717,596,619
TLJ26,East Surrey,F (41-43),Construction,589,703,773,783,928,959,993,1020,1085,1235,1246,984,1059,1071,1071,1101,1200,1326,1209,1208,1180,1361,1036,1153,1253
TLJ26,East Surrey,G-T,Services sector,7008,7338,7596,8046,8157,8349,8901,9459,10488,10780,11097,11508,11624,11490,12214,12892,12899,12378,12205,12373,11616,11713,11205,12133,14122
TLJ27,West Sussex (South West),A-E,Production sector,1170,1461,1494,1393,1618,1686,1556,1480,1474,1619,1698,1441,1571,1588,1664,1759,1769,1944,2147,2663,2893,2968,2855,2887,2589
TLJ27,West Sussex (South West),F (41-43),Construction,170,199,219,227,258,253,265,281,308,348,364,315,323,331,339,363,390,434,421,468,467,515,441,500,633
TLJ27,West Sussex (South West),G-T,Services sector,3607,3728,3916,4151,4288,4559,4731,4939,5232,5309,5708,5709,5811,5887,6219,6354,6419,6689,7003,7141,7371,7672,7628,8263,9702
TLJ28,West Sussex (North East),A-E,Production sector,1153,1211,1204,1121,1236,1258,1239,1190,1253,1292,1430,1358,1486,1541,1657,1615,1621,1592,1676,1838,1857,1780,1738,1730,1582
TLJ28,West Sussex (North East),F (41-43),Construction,292,344,380,390,442,435,453,475,519,588,610,536,556,564,542,549,597,700,672,747,826,889,859,944,1031
TLJ28,West Sussex (North East),G-T,Services sector,5092,5320,5486,5688,5832,6047,6094,6335,6691,6887,7413,7275,7436,7496,7805,7963,8253,8847,9230,9474,9896,10314,8981,9763,11189
TLJ31,Portsmouth,A-E,Production sector,479,555,518,490,527,529,529,540,549,586,630,614,611,636,822,919,899,929,826,956,964,1094,1331,1110,970
TLJ31,Portsmouth,F (41-43),Construction,106,110,126,136,152,166,173,197,195,208,212,185,185,201,203,221,252,283,302,306,274,272,271,267,327
TLJ31,Portsmouth,G-T,Services sector,2243,2245,2396,2570,2713,2859,3105,3302,3444,3685,3932,3950,4047,4109,4208,4233,4411,4333,4379,4570,4691,5071,4769,5365,6212
TLJ32,Southampton,A-E,Production sector,494,439,408,381,442,513,500,470,537,532,535,600,647,653,759,712,547,539,637,1109,1342,1699,2390,2413,2397
TLJ32,Southampton,F (41-43),Construction,101,106,121,132,147,159,166,189,187,199,198,168,169,181,204,236,245,249,252,278,265,255,248,224,271
TLJ32,Southampton,G-T,Services sector,2752,2873,2999,3197,3424,3595,4057,4347,4391,4681,5010,5180,5299,5737,5669,5824,6189,6681,6644,6890,6951,6901,5837,6294,7355
TLJ34,Isle of Wight,A-E,Production sector,215,233,246,217,224,249,241,234,246,257,283,259,246,267,273,292,291,288,312,334,320,382,346,326,376
TLJ34,Isle of Wight,F (41-43),Construction,52,55,63,69,77,83,86,98,97,104,102,86,86,91,96,105,112,120,124,124,115,128,133,124,154
TLJ34,Isle of Wight,G-T,Services sector,927,950,989,1057,1147,1189,1293,1346,1426,1452,1538,1515,1563,1608,1695,1805,1915,1956,1881,1962,2016,2127,2076,2297,2537
TLJ35,South Hampshire,A-E,Production sector,1338,1317,1350,1229,1267,1303,1301,1313,1334,1412,1558,1533,1701,1794,1785,1902,1867,1839,1744,1688,1701,1818,1896,1719,1815
TLJ35,South Hampshire,F (41-43),Construction,396,422,481,528,587,642,669,765,748,787,767,642,653,705,739,757,801,855,895,980,957,1011,1038,1000,1159
TLJ35,South Hampshire,G-T,Services sector,3876,3907,4124,4483,4652,4737,5009,5245,5518,5763,6066,6010,6249,6350,6711,6871,7388,7502,7849,8184,7918,8215,7693,8540,9170
TLJ36,Central Hampshire,A-E,Production sector,1697,1597,1600,1539,1482,1630,1629,1613,1502,1618,1658,1615,1733,1800,1813,2012,2083,2177,2148,2120,2088,2297,2320,2340,2770
TLJ36,Central Hampshire,F (41-43),Construction,517,549,627,686,764,830,863,985,969,1028,1008,844,855,914,943,1011,1134,1230,1325,1424,1337,1418,1282,1303,1430
TLJ36,Central Hampshire,G-T,Services sector,5796,6003,6343,6761,6976,7127,7527,7898,8304,8638,9089,9081,9393,9576,9903,10024,10365,10873,11098,11590,12065,12706,11860,13021,14462
TLJ37,North Hampshire,A-E,Production sector,1334,1312,1398,1298,1424,1461,1471,1484,1397,1328,1348,1329,1348,1405,1388,1557,1606,1609,1606,1511,1554,1435,1265,1149,1212
TLJ37,North Hampshire,F (41-43),Construction,355,379,433,476,529,575,597,682,669,707,685,566,576,615,628,661,682,697,756,863,1011,1090,831,931,1227
TLJ37,North Hampshire,G-T,Services sector,5242,5406,5802,6378,6737,6906,7329,7700,8049,8729,9225,9386,9782,9976,10227,10683,10678,10826,11231,11724,12503,14098,14113,14584,15697
TLJ41,Medway,A-E,Production sector,582,593,559,549,578,600,617,664,692,703,743,735,763,758,911,958,933,964,957,973,917,1110,1230,1016,1139
TLJ41,Medway,F (41-43),Construction,183,207,208,229,241,273,273,321,326,350,376,337,346,364,363,400,440,454,469,555,574,632,543,601,698
TLJ41,Medway,G-T,Services sector,1825,1858,1926,2047,2162,2305,2460,2596,2730,2849,3038,2983,3064,3149,3197,3265,3356,3430,3638,3825,4000,4160,4220,4384,4879
TLJ43,Kent Thames Gateway,A-E,Production sector,1311,1346,1333,1332,1421,1498,1437,1346,1232,1246,1359,1156,1182,1211,1207,1127,1215,1336,1390,1338,1437,1606,1535,1682,1225
TLJ43,Kent Thames Gateway,F (41-43),Construction,307,347,349,384,411,469,476,555,562,603,628,543,561,591,614,804,907,1044,1176,1201,1123,1190,1146,1312,1415
TLJ43,Kent Thames Gateway,G-T,Services sector,2569,2623,2701,2853,3058,3216,3418,3623,3804,3988,4281,4108,4232,4350,4536,4655,4894,5099,5462,5413,5689,6002,5908,6243,6883
TLJ44,East Kent,A-E,Production sector,809,833,806,723,760,804,747,845,850,852,941,905,869,861,925,953,958,952,975,1093,1045,1097,1147,1028,1048
TLJ44,East Kent,F (41-43),Construction,239,269,271,299,319,363,367,428,434,465,487,423,437,461,461,516,517,576,538,616,665,685,611,693,849
TLJ44,East Kent,G-T,Services sector,4124,4324,4624,4853,4951,5228,5700,5910,5995,6154,6675,6390,6593,6832,6804,6944,7268,7527,7748,8046,8361,8546,8323,8804,9945
TLJ45,Mid Kent,A-E,Production sector,767,810,776,743,762,782,780,750,731,722,760,669,668,681,697,802,849,823,823,839,898,933,923,849,944
TLJ45,Mid Kent,F (41-43),Construction,245,278,277,304,321,363,371,432,440,478,510,460,468,487,488,471,510,519,531,591,669,744,707,830,970
TLJ45,Mid Kent,G-T,Services sector,2524,2559,2700,2876,3023,3178,3391,3610,3827,4043,4297,4168,4318,4414,4497,4561,4826,5122,5298,5423,5609,6068,6011,6287,6811
TLJ46,West Kent,A-E,Production sector,806,830,755,725,763,778,751,769,781,819,901,845,905,923,911,973,936,928,960,973,1022,1084,1052,1333,1073
TLJ46,West Kent,F (41-43),Construction,503,566,570,631,687,789,812,939,945,1015,1014,836,875,925,939,1049,951,1149,1165,1225,1300,1365,1315,1399,1645
TLJ46,West Kent,G-T,Services sector,4281,4379,4514,4753,4884,5057,5373,5759,5977,6180,6590,6600,6776,7022,7249,7433,7794,8239,8879,9263,9619,10064,9891,10078,11170
TLK11,"Bristol, City of",A-E,Production sector,748,763,759,728,799,819,837,808,857,888,827,837,865,817,846,922,920,719,865,943,873,904,872,911,839
TLK11,"Bristol, City of",F (41-43),Construction,285,322,349,444,458,455,464,506,519,566,573,499,513,531,550,576,667,701,712,874,872,1008,943,1120,1305
TLK11,"Bristol, City of",G-T,Services sector,5334,5573,5915,6465,6715,7069,7508,7776,8155,8829,9381,9727,10174,10156,10616,10737,11255,11981,12668,13425,13357,13997,13554,15511,17161
TLK12,"Bath and North East Somerset, North Somerset and South Gloucestershire",A-E,Production sector,2242,2315,2381,2328,2531,2702,2763,2839,3065,2995,3199,2971,2978,3118,3086,2771,2760,2801,2783,2908,2911,3080,3090,3155,3446
TLK12,"Bath and North East Somerset, North Somerset and South Gloucestershire",F (41-43),Construction,514,567,633,767,826,868,879,933,955,1015,1006,835,874,897,903,1002,1135,1322,1449,1503,1442,1440,1257,1551,1875
TLK12,"Bath and North East Somerset, North Somerset and South Gloucestershire",G-T,Services sector,6467,6808,7247,7897,8193,8598,9090,9427,9707,10287,10831,10975,11419,11552,12342,12877,13965,13874,14608,14736,15603,16425,16141,17817,20012
TLK13,Gloucestershire CC,A-E,Production sector,2537,2558,2588,2504,2614,2708,2636,2683,2679,2694,2685,2538,2801,2917,3125,3280,3372,3331,3170,3613,3561,3603,3149,3457,3888
TLK13,Gloucestershire CC,F (41-43),Construction,379,425,468,587,614,625,638,682,699,755,745,631,658,679,693,743,858,997,1032,1084,1051,1130,989,1274,1394
TLK13,Gloucestershire CC,G-T,Services sector,6070,6352,6665,7240,7398,7752,8268,8693,8974,9514,9913,10122,10588,10409,10577,10898,11454,11443,11845,12432,12979,14010,13713,14739,15161
TLK14,Swindon,A-E,Production sector,1309,1276,1247,1246,1411,1628,1658,1886,2215,2569,2871,2771,2604,2211,2327,2441,2609,2670,2449,2132,2372,2673,2241,1724,2164
TLK14,Swindon,F (41-43),Construction,158,185,199,270,267,258,273,285,293,326,301,252,269,282,306,327,336,341,350,392,388,314,253,313,390
TLK14,Swindon,G-T,Services sector,2484,2645,2820,3158,3244,3423,3629,3749,3863,4148,4336,4463,4699,4936,4875,4995,5492,5919,6334,6758,7058,7188,6840,7758,8915
TLK15,Wiltshire,A-E,Production sector,1015,1075,1061,1008,1057,1059,1018,1049,1048,1124,1116,1041,1124,1145,1172,1284,1410,1474,1584,1714,1712,1816,1833,2007,2104
TLK15,Wiltshire,F (41-43),Construction,337,375,416,512,544,564,573,610,625,669,661,553,578,595,601,667,700,786,650,694,735,820,641,853,902
TLK15,Wiltshire,G-T,Services sector,4448,4669,4932,5412,5599,5873,6217,6377,6581,6883,7304,7362,7683,7839,8202,8314,8767,8560,8907,9024,9379,9606,9366,10126,11386
TLK23,Somerset CC,A-E,Production sector,1712,1801,1803,1756,1835,1842,1928,1964,2081,1990,2125,2046,2081,2276,2332,2301,2446,2491,2439,2586,2657,2732,2931,2817,2991
TLK23,Somerset CC,F (41-43),Construction,318,376,419,425,474,544,554,613,579,590,619,536,546,551,535,592,651,712,697,806,872,846,758,813,921
TLK23,Somerset CC,G-T,Services sector,4107,4308,4599,4748,4884,5115,5429,5799,6130,6328,6601,6570,6613,6661,6826,6836,7329,7441,7694,8217,8506,8730,8270,9139,10201
TLK24,"Bournemouth, Christchurch and Poole",A-E,Production sector,712,749,704,701,738,730,792,794,849,850,860,806,862,870,984,1053,1015,1026,1015,1137,1131,1155,1065,1082,1126
TLK24,"Bournemouth, Christchurch and Poole",F (41-43),Construction,251,298,332,337,374,435,441,487,462,469,499,436,442,450,495,523,510,629,716,782,791,716,645,732,878
TLK24,"Bournemouth, Christchurch and Poole",G-T,Services sector,3946,4142,4410,4606,4665,5002,5252,5646,5962,6242,6602,6639,6593,6718,6679,7017,7372,7460,7919,8513,8500,8955,8662,9635,10342
TLK25,Dorset,A-E,Production sector,1054,1110,1140,1025,1050,980,992,1007,985,965,1122,978,1095,1115,1221,1299,1321,1184,1219,1249,1520,1504,1470,1589,1806
TLK25,Dorset,F (41-43),Construction,246,293,326,331,365,424,431,474,448,455,487,428,433,442,436,477,526,530,528,563,602,629,538,653,748
TLK25,Dorset,G-T,Services sector,2865,3052,3293,3407,3476,3627,3795,4037,4291,4420,4683,4624,4655,4692,4801,4797,5059,5237,5341,5614,5831,6069,5847,6441,7031
TLK30,Cornwall and Isles of Scilly,A-E,Production sector,993,956,974,988,1097,1178,1165,1170,1186,1207,1346,1323,1288,1358,1412,1497,1639,1612,1613,1833,1814,1819,1813,1894,2058
TLK30,Cornwall and Isles of Scilly,F (41-43),Construction,314,347,389,390,451,482,519,606,620,656,636,564,589,599,623,687,745,838,879,988,991,1020,1032,1050,1240
TLK30,Cornwall and Isles of Scilly,G-T,Services sector,3621,3777,4010,4289,4574,4990,5216,5494,5980,6074,6400,6102,6212,6363,6551,6658,6804,7021,7445,8018,8311,8645,8105,9657,10554
TLK41,Plymouth,A-E,Production sector,717,749,703,770,748,738,761,719,783,801,873,804,798,875,932,982,979,962,979,1055,1069,1120,1050,1161,1371
TLK41,Plymouth,F (41-43),Construction,122,148,156,156,188,219,241,248,256,261,253,235,251,249,239,243,259,310,303,280,323,358,273,333,366
TLK41,Plymouth,G-T,Services sector,1934,2027,2108,2218,2335,2513,2814,2980,3165,3200,3342,3361,3486,3548,3619,3696,3809,3942,4136,4234,4332,4395,4165,4760,5233
TLK42,Torbay,A-E,Production sector,134,130,129,136,127,116,125,123,129,120,123,122,125,130,121,116,136,122,134,140,123,127,123,144,142
TLK42,Torbay,F (41-43),Construction,34,42,43,44,53,61,67,69,72,72,71,67,71,71,62,68,69,82,79,83,81,83,60,80,99
TLK42,Torbay,G-T,Services sector,988,1053,1083,1131,1178,1248,1393,1464,1543,1576,1615,1547,1585,1572,1591,1661,1662,1653,1677,1668,1635,1722,1657,1985,2163
TLK43,Devon CC,A-E,Production sector,1924,1907,1884,1897,1967,1889,1874,1849,2006,2034,2177,2171,2221,2311,2381,2500,2616,2575,2582,2862,2829,2766,2675,2957,3232
TLK43,Devon CC,F (41-43),Construction,559,672,704,714,846,1007,1113,1128,1161,1177,1160,1031,1091,1047,1049,1142,1202,1391,1404,1507,1528,1594,1280,1544,1792
TLK43,Devon CC,G-T,Services sector,6203,6513,6756,7122,7470,7982,8760,9233,9720,9849,10214,10079,10452,10621,10860,11221,11597,11999,12458,12949,13207,13854,13062,15507,17029
TLL11,Isle of Anglesey,A-E,Production sector,155,145,152,148,161,175,179,178,183,197,196,178,153,160,158,168,164,188,211,209,217,249,238,210,251
TLL11,Isle of Anglesey,F (41-43),Construction,31,32,33,36,38,40,42,48,51,56,55,47,48,49,49,47,54,58,62,62,57,61,55,69,81
TLL11,Isle of Anglesey,G-T,Services sector,393,408,425,447,456,505,597,602,622,610,619,582,601,639,664,664,667,695,729,749,808,841,721,861,1013
TLL12,Gwynedd,A-E,Production sector,362,333,336,319,383,422,407,440,480,494,511,487,456,478,466,502,456,456,421,453,388,412,388,405,400
TLL12,Gwynedd,F (41-43),Construction,85,88,90,100,109,113,116,137,143,154,145,119,121,120,133,137,149,155,144,158,204,208,181,214,200
TLL12,Gwynedd,G-T,Services sector,882,899,940,986,1027,1109,1204,1270,1349,1367,1394,1383,1388,1442,1499,1561,1575,1615,1659,1734,1797,1844,1648,1808,2011
TLL13,Conwy and Denbighshire,A-E,Production sector,301,284,302,289,319,325,330,295,292,295,310,298,305,329,318,342,391,372,390,468,508,499,496,435,475
TLL13,Conwy and Denbighshire,F (41-43),Construction,132,137,140,155,167,174,180,210,222,240,230,191,194,194,197,242,253,266,302,319,323,350,313,345,392
TLL13,Conwy and Denbighshire,G-T,Services sector,1400,1432,1490,1576,1678,1799,1927,2025,2123,2142,2179,2132,2215,2296,2341,2463,2510,2598,2681,2800,2826,2901,2813,3016,3263
TLL14,South West Wales,A-E,Production sector,1028,934,960,982,969,1037,1239,1057,930,1137,1124,968,1000,999,1154,1382,1473,2012,1984,1992,1769,1967,1629,1508,1945
TLL14,South West Wales,F (41-43),Construction,207,214,220,242,258,272,282,326,347,376,367,309,316,323,312,332,337,342,352,376,399,425,339,412,478
TLL14,South West Wales,G-T,Services sector,2376,2414,2500,2665,2824,3033,3299,3468,3687,3740,3820,3736,3842,3960,4049,4157,4094,4146,4301,4399,4708,4943,4829,5321,5779
TLL15,Central Valleys,A-E,Production sector,722,710,726,686,752,753,723,758,805,802,862,1052,1238,1309,1357,1404,1461,1336,1345,1336,1321,1298,1238,1192,1387
TLL15,Central Valleys,F (41-43),Construction,147,153,157,172,183,193,201,230,247,269,266,226,230,237,255,273,352,387,404,427,464,470,410,493,633
TLL15,Central Valleys,G-T,Services sector,1704,1748,1812,1889,1990,2119,2303,2445,2590,2662,2739,2732,2757,2829,2883,2982,3001,3035,3235,3319,3392,3522,3425,3510,3757
TLL16,Gwent Valleys,A-E,Production sector,1108,1071,1157,1071,1089,1120,1134,1143,1149,1127,1128,1099,1195,1294,1300,1350,1312,1422,1482,1608,1699,1722,1640,1612,1721
TLL16,Gwent Valleys,F (41-43),Construction,140,146,149,164,172,185,192,220,234,254,250,209,219,230,229,209,247,262,251,279,304,329,251,316,431
TLL16,Gwent Valleys,G-T,Services sector,1671,1705,1767,1886,1968,2086,2235,2365,2526,2566,2596,2590,2625,2742,2806,2945,3031,3052,3135,3192,3313,3535,3428,3713,4116
TLL17,Bridgend and Neath Port Talbot,A-E,Production sector,1036,1027,1095,943,968,990,939,946,1066,1096,1178,1049,1271,1263,1267,1376,1549,1495,1372,1363,1309,1437,1379,1487,1483
TLL17,Bridgend and Neath Port Talbot,F (41-43),Construction,182,189,193,213,225,239,248,286,304,331,325,275,283,293,286,312,317,368,402,437,466,474,351,398,466
TLL17,Bridgend and Neath Port Talbot,G-T,Services sector,1760,1794,1861,1962,2024,2144,2305,2432,2565,2624,2666,2655,2725,2808,2887,2979,3008,3079,3291,3489,3703,3995,3787,3997,4354
TLL18,Swansea,A-E,Production sector,403,382,406,421,466,484,486,503,483,495,491,418,414,430,402,418,424,351,343,367,374,396,367,365,400
TLL18,Swansea,F (41-43),Construction,132,137,141,153,162,170,178,202,220,242,245,215,213,218,236,251,283,281,283,290,305,290,230,259,270
TLL18,Swansea,G-T,Services sector,2047,2102,2179,2321,2396,2567,2840,3024,3185,3309,3460,3596,3581,3676,3777,3848,4192,4171,4415,4586,4858,5028,4755,4878,5104
TLL21,Monmouthshire and Newport,A-E,Production sector,740,757,821,745,739,771,805,836,913,959,939,901,953,995,1038,1041,1058,1124,1063,1124,1219,1191,1198,1139,1173
TLL21,Monmouthshire and Newport,F (41-43),Construction,159,188,194,225,236,255,270,296,315,309,297,271,279,279,267,282,289,327,328,304,355,392,379,379,450
TLL21,Monmouthshire and Newport,G-T,Services sector,2076,2161,2318,2460,2565,2791,2968,3058,3181,3316,3256,3229,3297,3413,3503,3465,3531,3649,4012,4150,4475,4648,4405,4613,5021
TLL22,Cardiff and Vale of Glamorgan,A-E,Production sector,964,1032,1089,1011,1047,1076,991,1052,1222,1254,1219,1307,1228,1237,1385,1535,1659,1751,1783,1816,1790,1982,1850,1471,1648
TLL22,Cardiff and Vale of Glamorgan,F (41-43),Construction,416,447,467,533,581,617,629,764,775,772,834,652,663,691,624,650,679,735,784,801,858,833,836,759,767
TLL22,Cardiff and Vale of Glamorgan,G-T,Services sector,4905,5237,5508,5824,6186,6705,7120,7427,7750,8363,8265,8573,8627,8938,9402,9508,9708,9907,10514,10893,11148,11678,11475,12627,13803
TLL23,Flintshire and Wrexham,A-E,Production sector,1851,1774,1839,1782,1758,1788,1849,1924,2086,2088,2167,2199,2380,2698,2746,2906,2790,2864,3078,3217,3512,3556,3355,3415,3801
TLL23,Flintshire and Wrexham,F (41-43),Construction,126,143,150,171,177,198,202,244,245,244,263,205,216,217,188,192,202,236,305,314,322,328,334,344,449
TLL23,Flintshire and Wrexham,G-T,Services sector,1836,1900,2038,2165,2239,2421,2579,2652,2796,2935,2982,2966,3029,3143,3409,3477,3518,3660,3605,3620,3749,3968,3874,4183,4475
TLL24,Powys,A-E,Production sector,352,341,351,338,346,371,377,332,311,314,295,296,303,333,341,394,450,446,462,471,494,464,455,504,594
TLL24,Powys,F (41-43),Construction,40,45,47,54,57,62,64,75,77,76,79,65,67,68,62,72,76,81,84,89,100,99,106,99,129
TLL24,Powys,G-T,Services sector,847,880,956,1018,1066,1169,1234,1261,1331,1388,1350,1348,1378,1406,1481,1480,1486,1591,1620,1610,1654,1705,1664,1697,1827
TLM50,Aberdeen City and Aberdeenshire,A-E,Production sector,2695,2541,2450,2570,2676,2450,2522,2769,3273,3682,4227,4047,4107,4100,4584,4831,5098,5066,4212,4328,4226,4341,3864,4049,4481
TLM50,Aberdeen City and Aberdeenshire,F (41-43),Construction,520,490,519,536,561,589,676,710,750,816,935,727,759,798,807,843,862,928,930,1013,971,972,798,690,770
TLM50,Aberdeen City and Aberdeenshire,G-T,Services sector,5018,5183,5442,5963,6227,6532,6926,7213,8121,9096,9889,9995,10296,10762,11206,11983,12497,11952,11340,11141,11491,11619,10721,11349,12655
TLM61,"Caithness and Sutherland, and Ross and Cromarty",A-E,Production sector,274,256,276,250,269,288,305,319,315,319,326,321,305,363,397,378,419,391,376,414,421,475,463,509,547
TLM61,"Caithness and Sutherland, and Ross and Cromarty",F (41-43),Construction,72,83,86,82,85,108,117,130,134,142,158,136,138,141,133,147,146,147,148,153,149,161,136,170,213
TLM61,"Caithness and Sutherland, and Ross and Cromarty",G-T,Services sector,649,701,722,784,796,884,941,989,1055,1074,1119,1101,1113,1156,1187,1245,1285,1262,1307,1399,1434,1487,1464,1542,1702
TLM62,"Inverness and Nairn, Moray, Badenoch and Strathspey",A-E,Production sector,635,571,572,526,564,589,632,649,721,771,958,1026,1167,1287,1287,1301,1311,1405,1329,1466,1493,1486,1295,1451,1551
TLM62,"Inverness and Nairn, Moray, Badenoch and Strathspey",F (41-43),Construction,186,213,223,212,227,267,279,310,317,343,359,293,301,310,303,372,403,411,412,439,458,463,331,449,512
TLM62,"Inverness and Nairn, Moray, Badenoch and Strathspey",G-T,Services sector,1543,1664,1724,1870,1872,2051,2227,2366,2465,2566,2673,2637,2676,2789,2825,2993,3085,3137,3245,3496,3592,3690,3613,3699,4130
TLM63,"Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute",A-E,Production sector,284,290,296,318,343,370,400,451,472,454,479,474,416,408,426,458,477,476,487,575,550,619,538,575,617
TLM63,"Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute",F (41-43),Construction,56,65,67,64,68,83,88,98,100,107,116,97,99,102,115,118,124,132,133,138,142,145,109,132,161
TLM63,"Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute",G-T,Services sector,795,863,905,973,968,1066,1163,1246,1289,1322,1377,1357,1368,1430,1440,1436,1467,1492,1563,1660,1705,1771,1631,1745,1913
TLM64,Na h-Eileanan Siar,A-E,Production sector,36,35,32,36,36,33,35,40,41,40,43,45,49,52,57,60,69,59,60,64,71,94,85,85,83
TLM64,Na h-Eileanan Siar,F (41-43),Construction,16,18,19,18,19,22,24,26,27,29,31,26,27,27,26,25,24,27,24,23,29,30,31,35,42
TLM64,Na h-Eileanan Siar,G-T,Services sector,197,214,224,246,246,277,303,322,330,342,364,361,374,393,388,385,395,393,398,413,424,442,433,461,458
TLM65,Orkney Islands,A-E,Production sector,55,52,49,48,53,53,54,49,54,49,54,53,56,65,57,62,84,65,63,89,95,121,113,117,130
TLM65,Orkney Islands,F (41-43),Construction,21,25,26,24,25,32,34,38,39,42,46,40,40,41,43,38,37,40,36,34,40,39,28,40,44
TLM65,Orkney Islands,G-T,Services sector,198,214,233,253,248,273,308,341,340,360,381,391,399,427,447,426,418,455,448,429,380,394,371,397,429
TLM66,Shetland Islands,A-E,Production sector,127,121,110,117,113,104,123,140,150,140,161,181,179,200,219,220,241,185,179,210,210,243,207,186,184
TLM66,Shetland Islands,F (41-43),Construction,19,22,23,22,24,28,29,32,32,35,37,29,30,31,35,42,62,73,66,54,51,50,43,55,53
TLM66,Shetland Islands,G-T,Services sector,234,249,256,270,278,306,328,337,352,367,389,426,423,460,444,467,480,479,463,497,494,517,489,518,533
TLM71,Angus and Dundee City,A-E,Production sector,844,814,817,784,765,800,782,762,838,855,869,804,842,829,877,1005,1058,1011,1075,1103,1132,1212,1071,1199,1322
TLM71,Angus and Dundee City,F (41-43),Construction,100,117,120,126,142,146,169,181,201,218,212,169,163,169,178,186,210,207,204,252,272,259,194,243,263
TLM71,Angus and Dundee City,G-T,Services sector,1953,1994,2171,2308,2433,2611,2766,2904,3035,3182,3275,3327,3344,3467,3510,3580,3723,3768,3844,3896,4035,4278,4135,4435,4746
TLM72,Clackmannanshire and Fife,A-E,Production sector,1749,1710,1704,1628,1644,1706,1739,1802,1997,2073,2214,2044,2037,1933,1973,2106,2079,2110,2061,2042,2043,2092,2165,2303,2554
TLM72,Clackmannanshire and Fife,F (41-43),Construction,166,195,201,210,236,245,283,301,332,361,346,277,268,274,302,371,460,462,476,540,497,473,366,453,484
TLM72,Clackmannanshire and Fife,G-T,Services sector,2320,2393,2549,2737,2886,3065,3235,3405,3661,3802,3941,3983,4032,4207,4377,4481,4848,5005,5264,5478,5526,5856,5696,6120,6652
TLM73,East Lothian and Midlothian,A-E,Production sector,363,341,326,311,315,333,339,327,372,384,391,384,376,376,376,448,490,462,502,518,530,520,494,589,598
TLM73,East Lothian and Midlothian,F (41-43),Construction,94,111,114,118,134,137,160,171,191,207,206,163,158,166,178,240,269,280,243,263,267,267,201,244,242
TLM73,East Lothian and Midlothian,G-T,Services sector,956,994,1084,1144,1206,1285,1361,1422,1469,1528,1583,1579,1621,1694,1765,1861,1951,2099,2210,2342,2508,2662,2601,2806,3046
TLM75,City of Edinburgh,A-E,Production sector,1332,1216,1234,1166,1116,1067,1146,1135,1329,1319,1470,1418,1342,1269,1209,1285,1358,1365,1478,1516,1533,1784,1849,1820,1818
TLM75,City of Edinburgh,F (41-43),Construction,380,442,453,490,564,594,677,712,789,846,742,553,532,538,591,676,609,590,565,613,643,632,488,605,808
TLM75,City of Edinburgh,G-T,Services sector,7911,8083,8820,9720,10538,11599,12659,13474,13951,14747,14718,15835,15884,15970,16779,17352,18053,18563,20368,21753,22483,23343,21863,24156,27087
TLM76,Falkirk,A-E,Production sector,713,661,662,641,635,709,756,833,844,779,910,860,908,729,685,732,753,962,950,821,732,691,697,812,802
TLM76,Falkirk,F (41-43),Construction,109,129,133,137,152,158,182,193,210,231,223,188,181,181,181,201,218,228,269,370,368,372,274,347,316
TLM76,Falkirk,G-T,Services sector,1245,1251,1316,1415,1481,1587,1663,1767,1910,2011,2119,2144,2133,2275,2304,2350,2443,2369,2341,2478,2714,2932,2829,2915,3081
TLM77,"Perth and Kinross, and Stirling",A-E,Production sector,1040,927,829,778,838,889,952,913,1102,1138,1157,1331,1217,1202,1374,1302,1289,1399,1521,1634,1645,1791,1575,1723,1919
TLM77,"Perth and Kinross, and Stirling",F (41-43),Construction,167,196,201,213,242,253,290,307,339,367,339,265,255,260,292,343,376,393,427,512,518,478,399,431,489
TLM77,"Perth and Kinross, and Stirling",G-T,Services sector,2152,2190,2328,2519,2651,2872,2982,3225,3409,3585,3645,3746,3704,3822,3977,4338,4471,4516,4382,4488,4451,4674,4299,4662,4824
TLM78,West Lothian,A-E,Production sector,652,629,609,568,554,569,584,582,602,599,633,550,592,595,594,578,630,679,776,748,784,789,710,869,987
TLM78,West Lothian,F (41-43),Construction,258,306,315,320,357,363,424,459,509,558,584,480,466,490,458,448,431,485,496,417,461,453,464,589,832
