DATE,GEOGRAPHY_NAME,SIC_3GROUP_NAME,SIC_3GROUP_CODE,JOBCOUNT
2023,Birmingham,Construction,F (41-43),19545
2023,Birmingham,Services sector,G-T,528075
2023,Blackburn with Darwen,Production sector,A-E,11735
2023,Blackburn with Darwen,Construction,F (41-43),3480
2023,Blackburn with Darwen,Services sector,G-T,56250
2023,Blackpool,Production sector,A-E,4965
2023,Blackpool,Construction,F (41-43),1805
2023,Blackpool,Services sector,G-T,55560
2023,"Bournemouth, Christchurch and Poole",Production sector,A-E,12215
2023,"Bournemouth, Christchurch and Poole",Construction,F (41-43),4560
2023,"Bournemouth, Christchurch and Poole",Services sector,G-T,51345
2023,Bradford,Production sector,A-E,27500
2023,Bradford,Construction,F (41-43),8985
2023,Bradford,Services sector,G-T,166825
2023,Breckland and South Norfolk,Production sector,A-E,20710
2023,Breckland and South Norfolk,Construction,F (41-43),7580
