DATE,GEOGRAPHY_NAME,SIC_3GROUP_NAME,SIC_3GROUP_CODE,JOBCOUNT
2018,Outer London - West and North West,Construction,F (41-43),41240
2018,Outer London - West and North West,Services sector,G-T,801660
2018,Shropshire and Staffordshire,Production sector,A-E,119460
2018,Shropshire and Staffordshire,Construction,F (41-43),40490
2018,Shropshire and Staffordshire,Services sector,G-T,549415
2018,South Yorkshire,Production sector,A-E,71810
2018,South Yorkshire,Construction,F (41-43),24685
2018,South Yorkshire,Services sector,G-T,479655
2018,Southern Scotland,Production sector,A-E,62380
2018,Southern Scotland,Construction,F (41-43),23075
2018,Southern Scotland,Services sector,G-T,280505
2018,"Surrey, East and West Sussex",Production sector,A-E,98400
2018,"Surrey, East and West Sussex",Construction,F (41-43),70115
2018,"Surrey, East and West Sussex",Services sector,G-T,1144730
2018,Tees Valley and Durham,Production sector,A-E,62645
2018,Tees Valley and Durham,Construction,F (41-43),25170
2018,Tees Valley and Durham,Services sector,G-T,349155
2018,West Central Scotland,Production sector,A-E,59240
2018,West Central Scotland,Construction,F (41-43),42825
2018,West Central Scotland,Services sector,G-T,663790
2018,West Midlands,Production sector,A-E,151190
2018,West Midlands,Construction,F (41-43),54120
2018,West Midlands,Services sector,G-T,1080780
2018,West Wales,Production sector,A-E,118715
2018,West Wales,Construction,F (41-43),43120
2018,West Wales,Services sector,G-T,598265
2018,West Yorkshire,Production sector,A-E,138010
2018,West Yorkshire,Construction,F (41-43),43005
2018,West Yorkshire,Services sector,G-T,907785
2019,Bedfordshire and Hertfordshire,Production sector,A-E,70565
2019,Bedfordshire and Hertfordshire,Construction,F (41-43),60070
2019,Bedfordshire and Hertfordshire,Services sector,G-T,800550
2019,"Berkshire, Buckinghamshire and Oxfordshire",Production sector,A-E,114725
2019,"Berkshire, Buckinghamshire and Oxfordshire",Construction,F (41-43),65360
2019,"Berkshire, Buckinghamshire and Oxfordshire",Services sector,G-T,1175470
2019,Cheshire,Production sector,A-E,60160
2019,Cheshire,Construction,F (41-43),24515
2019,Cheshire,Services sector,G-T,439795
2019,Cornwall and Isles of Scilly,Production sector,A-E,31410
2019,Cornwall and Isles of Scilly,Construction,F (41-43),16465
2019,Cornwall and Isles of Scilly,Services sector,G-T,190235
2019,Cumbria,Production sector,A-E,55665
2019,Cumbria,Construction,F (41-43),14115
2019,Cumbria,Services sector,G-T,185750
2019,Derbyshire and Nottinghamshire,Production sector,A-E,155525
2019,Derbyshire and Nottinghamshire,Construction,F (41-43),49560
2019,Derbyshire and Nottinghamshire,Services sector,G-T,763315
2019,Devon,Production sector,A-E,72535
2019,Devon,Construction,F (41-43),31895
2019,Devon,Services sector,G-T,422685
2019,Dorset and Somerset,Production sector,A-E,84600
2019,Dorset and Somerset,Construction,F (41-43),35735
2019,Dorset and Somerset,Services sector,G-T,476575
2019,East Anglia,Production sector,A-E,155495
2019,East Anglia,Construction,F (41-43),60985
2019,East Anglia,Services sector,G-T,979170
2019,East Wales,Production sector,A-E,88840
2019,East Wales,Construction,F (41-43),25415
2019,East Wales,Services sector,G-T,459945
2019,East Yorkshire and Northern Lincolnshire,Production sector,A-E,78965
2019,East Yorkshire and Northern Lincolnshire,Construction,F (41-43),24385
2019,East Yorkshire and Northern Lincolnshire,Services sector,G-T,302165
2019,Eastern Scotland,Production sector,A-E,92860
