DATE,GEOGRAPHY_NAME,SIC_SECTION_NAME,SIC_SECTION_CODE,JOBCOUNT
2022,"Gloucestershire, Wiltshire and Bath/Bristol area",Wholesale and retail trade; repair of motor vehicles,G (45-47),161380
2022,"Gloucestershire, Wiltshire and Bath/Bristol area",Transportation and storage,H (49-53),63130
2022,"Gloucestershire, Wiltshire and Bath/Bristol area",Accommodation and food service activities,I (55-56),100875
2022,"Gloucestershire, Wiltshire and Bath/Bristol area",Information and communication,J (58-63),54245
2022,"Gloucestershire, Wiltshire and Bath/Bristol area",Financial and insurance activities,K (64-66),52235
2022,"Gloucestershire, Wiltshire and Bath/Bristol area",Real estate activities,L (68),23010
2022,"Gloucestershire, Wiltshire and Bath/Bristol area","Professional, scientific and technical activities",M (69-75),133725
2022,"Gloucestershire, Wiltshire and Bath/Bristol area",Administrative and support service activities,N (77-82),100585
2022,"Gloucestershire, Wiltshire and Bath/Bristol area",Public administration and defence,O (84),61250
2022,"Gloucestershire, Wiltshire and Bath/Bristol area",Education,P (85),116295
2022,"Gloucestershire, Wiltshire and Bath/Bristol area",Human health and social work activities,Q (86-88),170500
2022,"Gloucestershire, Wiltshire and Bath/Bristol area","Arts, entertainment and recreation",R (90-93),31860
2022,"Gloucestershire, Wiltshire and Bath/Bristol area",Other service activities,S (94-96),22970
2022,"Gloucestershire, Wiltshire and Bath/Bristol area",Activities of households,T (97-98),0
2022,"Gloucestershire, Wiltshire and Bath/Bristol area",Activities of extraterritorial organisations and bodies,U (99),0
2022,Greater Manchester,"Agriculture, forestry and fishing",A (1-3),2080
2022,Greater Manchester,Mining and quarrying,B (5-9),675
2022,Greater Manchester,Manufacturing,C (10-33),101285
2022,Greater Manchester,"Electricity, gas, steam and air conditioning supply",D (35),4865
2022,Greater Manchester,Water supply; sewerage and waste management,E (36-39),7080
2022,Greater Manchester,Construction,F (41-43),70015
2022,Greater Manchester,Wholesale and retail trade; repair of motor vehicles,G (45-47),207450
2022,Greater Manchester,Transportation and storage,H (49-53),69955
2022,Greater Manchester,Accommodation and food service activities,I (55-56),100740
2022,Greater Manchester,Information and communication,J (58-63),63615
2022,Greater Manchester,Financial and insurance activities,K (64-66),42395
2022,Greater Manchester,Real estate activities,L (68),29800
2022,Greater Manchester,"Professional, scientific and technical activities",M (69-75),169350
2022,Greater Manchester,Administrative and support service activities,N (77-82),139590
2022,Greater Manchester,Public administration and defence,O (84),67000
2022,Greater Manchester,Education,P (85),115715
2022,Greater Manchester,Human health and social work activities,Q (86-88),199500
2022,Greater Manchester,"Arts, entertainment and recreation",R (90-93),28090
2022,Greater Manchester,Other service activities,S (94-96),27370
2022,Greater Manchester,Activities of households,T (97-98),0
2022,Greater Manchester,Activities of extraterritorial organisations and bodies,U (99),0
2022,Hampshire and Isle of Wight,"Agriculture, forestry and fishing",A (1-3),10130
2022,Hampshire and Isle of Wight,Mining and quarrying,B (5-9),515
2022,Hampshire and Isle of Wight,Manufacturing,C (10-33),62215
2022,Hampshire and Isle of Wight,"Electricity, gas, steam and air conditioning supply",D (35),4255
2022,Hampshire and Isle of Wight,Water supply; sewerage and waste management,E (36-39),7495
2022,Hampshire and Isle of Wight,Construction,F (41-43),47350
2022,Hampshire and Isle of Wight,Wholesale and retail trade; repair of motor vehicles,G (45-47),141885
2022,Hampshire and Isle of Wight,Transportation and storage,H (49-53),43145
2022,Hampshire and Isle of Wight,Accommodation and food service activities,I (55-56),72735
2022,Hampshire and Isle of Wight,Information and communication,J (58-63),47560
2022,Hampshire and Isle of Wight,Financial and insurance activities,K (64-66),21005
2022,Hampshire and Isle of Wight,Real estate activities,L (68),17485
2022,Hampshire and Isle of Wight,"Professional, scientific and technical activities",M (69-75),76575
2022,Hampshire and Isle of Wight,Administrative and support service activities,N (77-82),76315
2022,Hampshire and Isle of Wight,Public administration and defence,O (84),44100
2022,Hampshire and Isle of Wight,Education,P (85),78765
2022,Hampshire and Isle of Wight,Human health and social work activities,Q (86-88),116550
2022,Hampshire and Isle of Wight,"Arts, entertainment and recreation",R (90-93),25330
2022,Hampshire and Isle of Wight,Other service activities,S (94-96),19750
2022,Hampshire and Isle of Wight,Activities of households,T (97-98),0
2022,Hampshire and Isle of Wight,Activities of extraterritorial organisations and bodies,U (99),0
2022,"Herefordshire, Worcestershire and Warwickshire","Agriculture, forestry and fishing",A (1-3),20670
2022,"Herefordshire, Worcestershire and Warwickshire",Mining and quarrying,B (5-9),305
2022,"Herefordshire, Worcestershire and Warwickshire",Manufacturing,C (10-33),83520
2022,"Herefordshire, Worcestershire and Warwickshire","Electricity, gas, steam and air conditioning supply",D (35),6970
2022,"Herefordshire, Worcestershire and Warwickshire",Water supply; sewerage and waste management,E (36-39),4435
2022,"Herefordshire, Worcestershire and Warwickshire",Construction,F (41-43),30605
2022,"Herefordshire, Worcestershire and Warwickshire",Wholesale and retail trade; repair of motor vehicles,G (45-47),103160
2022,"Herefordshire, Worcestershire and Warwickshire",Transportation and storage,H (49-53),46270
2022,"Herefordshire, Worcestershire and Warwickshire",Accommodation and food service activities,I (55-56),48505
2022,"Herefordshire, Worcestershire and Warwickshire",Information and communication,J (58-63),21665
2022,"Herefordshire, Worcestershire and Warwickshire",Financial and insurance activities,K (64-66),10805
2022,"Herefordshire, Worcestershire and Warwickshire",Real estate activities,L (68),19875
2022,"Herefordshire, Worcestershire and Warwickshire","Professional, scientific and technical activities",M (69-75),54795
2022,"Herefordshire, Worcestershire and Warwickshire",Administrative and support service activities,N (77-82),47000
2022,"Herefordshire, Worcestershire and Warwickshire",Public administration and defence,O (84),19450
2022,"Herefordshire, Worcestershire and Warwickshire",Education,P (85),45785
2022,"Herefordshire, Worcestershire and Warwickshire",Human health and social work activities,Q (86-88),81300
2022,"Herefordshire, Worcestershire and Warwickshire","Arts, entertainment and recreation",R (90-93),13240
2022,"Herefordshire, Worcestershire and Warwickshire",Other service activities,S (94-96),20240
2022,"Herefordshire, Worcestershire and Warwickshire",Activities of households,T (97-98),0
2022,"Herefordshire, Worcestershire and Warwickshire",Activities of extraterritorial organisations and bodies,U (99),0
2022,Highlands and Islands,"Agriculture, forestry and fishing",A (1-3),29535
2022,Highlands and Islands,Mining and quarrying,B (5-9),855
2022,Highlands and Islands,Manufacturing,C (10-33),16310
2022,Highlands and Islands,"Electricity, gas, steam and air conditioning supply",D (35),1775
2022,Highlands and Islands,Water supply; sewerage and waste management,E (36-39),2860
2022,Highlands and Islands,Construction,F (41-43),16595
2022,Highlands and Islands,Wholesale and retail trade; repair of motor vehicles,G (45-47),31345
2022,Highlands and Islands,Transportation and storage,H (49-53),10395
2022,Highlands and Islands,Accommodation and food service activities,I (55-56),26700
2022,Highlands and Islands,Information and communication,J (58-63),4105
2022,Highlands and Islands,Financial and insurance activities,K (64-66),1575
2022,Highlands and Islands,Real estate activities,L (68),2640
2022,Highlands and Islands,"Professional, scientific and technical activities",M (69-75),10630
2022,Highlands and Islands,Administrative and support service activities,N (77-82),9900
2022,Highlands and Islands,Public administration and defence,O (84),13450
2022,Highlands and Islands,Education,P (85),17675
2022,Highlands and Islands,Human health and social work activities,Q (86-88),35375
2022,Highlands and Islands,"Arts, entertainment and recreation",R (90-93),7540
2022,Highlands and Islands,Other service activities,S (94-96),3325
2022,Highlands and Islands,Activities of households,T (97-98),0
2022,Highlands and Islands,Activities of extraterritorial organisations and bodies,U (99),0
2022,Inner London - East,"Agriculture, forestry and fishing",A (1-3),575
2022,Inner London - East,Mining and quarrying,B (5-9),105
2022,Inner London - East,Manufacturing,C (10-33),21525
2022,Inner London - East,"Electricity, gas, steam and air conditioning supply",D (35),2805
2022,Inner London - East,Water supply; sewerage and waste management,E (36-39),4555
2022,Inner London - East,Construction,F (41-43),41345
2022,Inner London - East,Wholesale and retail trade; repair of motor vehicles,G (45-47),141710
2022,Inner London - East,Transportation and storage,H (49-53),52445
2022,Inner London - East,Accommodation and food service activities,I (55-56),121885
2022,Inner London - East,Information and communication,J (58-63),137310
2022,Inner London - East,Financial and insurance activities,K (64-66),102815
2022,Inner London - East,Real estate activities,L (68),37700
2022,Inner London - East,"Professional, scientific and technical activities",M (69-75),252875
2022,Inner London - East,Administrative and support service activities,N (77-82),165210
2022,Inner London - East,Public administration and defence,O (84),69100
2022,Inner London - East,Education,P (85),103975
2022,Inner London - East,Human health and social work activities,Q (86-88),160250
2022,Inner London - East,"Arts, entertainment and recreation",R (90-93),32410
2022,Inner London - East,Other service activities,S (94-96),34250
2022,Inner London - East,Activities of households,T (97-98),0
2022,Inner London - East,Activities of extraterritorial organisations and bodies,U (99),0
2022,Inner London - West,"Agriculture, forestry and fishing",A (1-3),795
2022,Inner London - West,Mining and quarrying,B (5-9),1685
2022,Inner London - West,Manufacturing,C (10-33),23750
2022,Inner London - West,"Electricity, gas, steam and air conditioning supply",D (35),7270
2022,Inner London - West,Water supply; sewerage and waste management,E (36-39),2485
2022,Inner London - West,Construction,F (41-43),44345
2022,Inner London - West,Wholesale and retail trade; repair of motor vehicles,G (45-47),183205
2022,Inner London - West,Transportation and storage,H (49-53),42535
