DATE,GEOGRAPHY_NAME,SIC_3GROUP_NAME,SIC_3GROUP_CODE,JOBCOUNT
2015,Swansea,Services sector,G-T,82900
2015,Swindon,Production sector,A-E,1250
2015,Swindon,Construction,F (41-43),780
2015,Swindon,Services sector,G-T,63680
2015,Telford and Wrekin,Production sector,A-E,2310
2015,Telford and Wrekin,Construction,F (41-43),670
2015,Telford and Wrekin,Services sector,G-T,42670
2015,Thurrock,Production sector,A-E,390
2015,Thurrock,Construction,F (41-43),760
2015,Thurrock,Services sector,G-T,43860
2015,Torbay,Production sector,A-E,470
2015,Torbay,Construction,F (41-43),330
2015,Torbay,Services sector,G-T,39320
2015,Tower Hamlets,Production sector,A-E,1480
2015,Tower Hamlets,Construction,F (41-43),1360
2015,Tower Hamlets,Services sector,G-T,102950
2015,Tyneside,Production sector,A-E,4740
2015,Tyneside,Construction,F (41-43),2860
2015,Tyneside,Services sector,G-T,246710
2015,Wakefield,Production sector,A-E,2520
2015,Wakefield,Construction,F (41-43),1300
2015,Wakefield,Services sector,G-T,90030
2015,Walsall,Production sector,A-E,2560
2015,Walsall,Construction,F (41-43),1530
2015,Walsall,Services sector,G-T,65060
2015,Wandsworth,Production sector,A-E,450
2015,Wandsworth,Construction,F (41-43),960
2015,Wandsworth,Services sector,G-T,69600
2015,Warrington,Production sector,A-E,1680
2015,Warrington,Construction,F (41-43),800
2015,Warrington,Services sector,G-T,70240
2015,Warwickshire,Production sector,A-E,5440
2015,Warwickshire,Construction,F (41-43),4060
2015,Warwickshire,Services sector,G-T,159410
2015,West Cumbria,Production sector,A-E,3660
2015,West Cumbria,Construction,F (41-43),810
2015,West Cumbria,Services sector,G-T,61720
2015,West Essex,Production sector,A-E,1940
2015,West Essex,Construction,F (41-43),2210
2015,West Essex,Services sector,G-T,82920
2015,West Kent,Production sector,A-E,3570
2015,West Kent,Construction,F (41-43),2080
2015,West Kent,Services sector,G-T,95070
2015,West Lothian,Production sector,A-E,840
2015,West Lothian,Construction,F (41-43),1010
2015,West Lothian,Services sector,G-T,47900
2015,West Northamptonshire,Production sector,A-E,3890
2015,West Northamptonshire,Construction,F (41-43),2380
2015,West Northamptonshire,Services sector,G-T,111350
