DATE,GEOGRAPHY_NAME,SIC_3GROUP_NAME,SIC_3GROUP_CODE,JOBCOUNT
2022,"Perth and Kinross, and Stirling",Construction,F (41-43),6000
2022,"Perth and Kinross, and Stirling",Services sector,G-T,56990
2022,Peterborough,Production sector,A-E,10255
2022,Peterborough,Construction,F (41-43),3710
2022,Peterborough,Services sector,G-T,66045
2022,Plymouth,Production sector,A-E,15365
2022,Plymouth,Construction,F (41-43),4140
2022,Plymouth,Services sector,G-T,56230
2022,Portsmouth,Production sector,A-E,9850
2022,Portsmouth,Construction,F (41-43),2970
2022,Portsmouth,Services sector,G-T,58105
2022,Powys,Production sector,A-E,8520
2022,Powys,Construction,F (41-43),1745
2022,Powys,Services sector,G-T,19700
2022,Redbridge and Waltham Forest,Production sector,A-E,4550
2022,Redbridge and Waltham Forest,Construction,F (41-43),7260
2022,Redbridge and Waltham Forest,Services sector,G-T,96315
2022,Sandwell,Production sector,A-E,21055
2022,Sandwell,Construction,F (41-43),5085
2022,Sandwell,Services sector,G-T,61345
2022,Scottish Borders,Production sector,A-E,5440
2022,Scottish Borders,Construction,F (41-43),2435
2022,Scottish Borders,Services sector,G-T,19425
2022,Sefton,Production sector,A-E,4720
2022,Sefton,Construction,F (41-43),4250
2022,Sefton,Services sector,G-T,49740
2022,Sheffield,Production sector,A-E,20220
2022,Sheffield,Construction,F (41-43),7660
2022,Sheffield,Services sector,G-T,144680
2022,Shetland Islands,Production sector,A-E,1795
2022,Shetland Islands,Construction,F (41-43),1080
2022,Shetland Islands,Services sector,G-T,5095
2022,Shropshire,Production sector,A-E,16000
2022,Shropshire,Construction,F (41-43),4915
2022,Shropshire,Services sector,G-T,64020
2022,Solihull,Production sector,A-E,14275
2022,Solihull,Construction,F (41-43),5205
2022,Solihull,Services sector,G-T,79785
2022,Somerset CC,Production sector,A-E,38900
2022,Somerset CC,Construction,F (41-43),10835
2022,Somerset CC,Services sector,G-T,105985
2022,South Ayrshire,Production sector,A-E,5565
2022,South Ayrshire,Construction,F (41-43),2045
