SIC,Description,Country_Code,Country_and_Region,Year,GVA,GVA_SE,gva_min95,gva_max95,CoV100
75,Veterinary activities,TLL,Wales,2017,81,10.1,61.204,100.79599999999999,12.469135802469134
75,Veterinary activities,TLL,Wales,2018,110,2.4,105.296,114.704,2.1818181818181817
75,Veterinary activities,TLL,Wales,2019,54,0.3,53.412,54.588,0.5555555555555556
75,Veterinary activities,TLL,Wales,2020,135,6.4,122.456,147.544,4.740740740740741
75,Veterinary activities,TLL,Wales,2021,146,17.1,112.484,179.51600000000002,11.712328767123289
75,Veterinary activities,TLL,Wales,2022,133,17.28138758147938,99.12848034030043,166.87151965969957,12.993524497352915
75,Veterinary activities,TLL,Wales,2023,158,7.84279255186587,142.6281265983429,173.3718734016571,4.963792754345487
77,Rental and leasing activities,TLL,Wales,2012,289,47.5,195.9,382.1,16.43598615916955
77,Rental and leasing activities,TLL,Wales,2013,330,50.8,230.43200000000002,429.568,15.393939393939393
77,Rental and leasing activities,TLL,Wales,2014,323,75.4,175.21599999999998,470.784,23.343653250773997
77,Rental and leasing activities,TLL,Wales,2015,259,72.6,116.70400000000001,401.296,28.03088803088803
77,Rental and leasing activities,TLL,Wales,2016,461,41.5,379.65999999999997,542.34,9.002169197396963
77,Rental and leasing activities,TLL,Wales,2017,372,30.5,312.22,431.78,8.198924731182796
77,Rental and leasing activities,TLL,Wales,2018,530,106.6,321.064,738.9359999999999,20.113207547169807
77,Rental and leasing activities,TLL,Wales,2019,608,123.5,365.94,850.06,20.3125
77,Rental and leasing activities,TLL,Wales,2020,389,61.3,268.852,509.148,15.75835475578406
77,Rental and leasing activities,TLL,Wales,2021,460,66.7,329.26800000000003,590.732,14.500000000000002
77,Rental and leasing activities,TLL,Wales,2022,546,32.732757554481154,481.8437951932169,610.1562048067831,5.995010541113764
77,Rental and leasing activities,TLL,Wales,2023,511,55.49968752543385,402.22061245014964,619.7793875498503,10.860995601846154
78,Employment activities,TLL,Wales,2012,511,26.5,459.06,562.94,5.185909980430528
78,Employment activities,TLL,Wales,2013,546,31.3,484.652,607.348,5.732600732600733
78,Employment activities,TLL,Wales,2014,616,56.3,505.652,726.348,9.13961038961039
78,Employment activities,TLL,Wales,2015,697,61.3,576.852,817.148,8.7948350071736
78,Employment activities,TLL,Wales,2016,643,53.5,538.14,747.86,8.320373250388803
78,Employment activities,TLL,Wales,2017,753,104.2,548.768,957.232,13.837981407702523
78,Employment activities,TLL,Wales,2018,806,80.3,648.612,963.388,9.962779156327544
78,Employment activities,TLL,Wales,2019,608,56.3,497.652,718.348,9.25986842105263
78,Employment activities,TLL,Wales,2020,634,56.7,522.8679999999999,745.1320000000001,8.943217665615142
78,Employment activities,TLL,Wales,2021,876,91.8,696.072,1055.9279999999999,10.479452054794521
78,Employment activities,TLL,Wales,2022,1046,98.92028636288902,852.1162387287375,1239.8837612712625,9.457006344444457
78,Employment activities,TLL,Wales,2023,913,97.74530380455187,721.4192045430783,1104.5807954569216,10.705947842776766
79,"Travel agency, tour operator and other reservation service and related activities",TLL,Wales,2012,35,15.3,5.0120000000000005,64.988,43.714285714285715
79,"Travel agency, tour operator and other reservation service and related activities",TLL,Wales,2013,65,22.1,21.683999999999997,108.316,34
79,"Travel agency, tour operator and other reservation service and related activities",TLL,Wales,2014,171,11.4,148.656,193.344,6.666666666666667
79,"Travel agency, tour operator and other reservation service and related activities",TLL,Wales,2015,168,12.5,143.5,192.5,7.440476190476191
79,"Travel agency, tour operator and other reservation service and related activities",TLL,Wales,2016,194,32.9,129.51600000000002,258.484,16.958762886597935
79,"Travel agency, tour operator and other reservation service and related activities",TLL,Wales,2017,260,49.1,163.764,356.236,18.884615384615387
79,"Travel agency, tour operator and other reservation service and related activities",TLL,Wales,2018,131,16.6,98.464,163.536,12.671755725190842
79,"Travel agency, tour operator and other reservation service and related activities",TLL,Wales,2019,223,68.3,89.132,356.868,30.627802690582957
79,"Travel agency, tour operator and other reservation service and related activities",TLL,Wales,2020,93,52.2,-9.311999999999998,195.312,56.12903225806451
79,"Travel agency, tour operator and other reservation service and related activities",TLL,Wales,2021,54,16.2,22.248,85.752,30
79,"Travel agency, tour operator and other reservation service and related activities",TLL,Wales,2022,128,13.89781291975511,100.76028667727999,155.23971332272,10.857666343558678
79,"Travel agency, tour operator and other reservation service and related activities",TLL,Wales,2023,140,13.68046657381571,113.1862855153212,166.8137144846788,9.771761838439794
80,Security and investigation activities,TLL,Wales,2012,153,26,102.03999999999999,203.96,16.99346405228758
80,Security and investigation activities,TLL,Wales,2013,134,22,90.88,177.12,16.417910447761194
80,Security and investigation activities,TLL,Wales,2014,125,27.7,70.708,179.292,22.16
80,Security and investigation activities,TLL,Wales,2015,193,47.9,99.116,286.884,24.818652849740932
80,Security and investigation activities,TLL,Wales,2016,184,46.3,93.25200000000001,274.748,25.163043478260867
80,Security and investigation activities,TLL,Wales,2017,242,58.1,128.124,355.876,24.008264462809915
80,Security and investigation activities,TLL,Wales,2018,351,94.8,165.192,536.808,27.00854700854701
80,Security and investigation activities,TLL,Wales,2019,199,94.6,13.584000000000003,384.416,47.53768844221105
80,Security and investigation activities,TLL,Wales,2020,173,37,100.48,245.51999999999998,21.38728323699422
80,Security and investigation activities,TLL,Wales,2021,197,32.8,132.712,261.288,16.6497461928934
80,Security and investigation activities,TLL,Wales,2022,254,50.71368965243436,154.60116828122864,353.39883171877136,19.966019548202503
80,Security and investigation activities,TLL,Wales,2023,328,43.3845162062352,242.966348235779,413.03365176422096,13.22698664824244
81,Services to buildings and landscapes activities,TLL,Wales,2012,307,44.1,220.564,393.43600000000004,14.364820846905538
81,Services to buildings and landscapes activities,TLL,Wales,2013,373,119.2,139.368,606.6320000000001,31.957104557640754
81,Services to buildings and landscapes activities,TLL,Wales,2014,504,76.2,354.648,653.352,15.11904761904762
81,Services to buildings and landscapes activities,TLL,Wales,2015,393,62,271.48,514.52,15.776081424936386
81,Services to buildings and landscapes activities,TLL,Wales,2016,340,44.1,253.564,426.43600000000004,12.970588235294118
81,Services to buildings and landscapes activities,TLL,Wales,2017,316,53.6,210.94400000000002,421.056,16.962025316455698
81,Services to buildings and landscapes activities,TLL,Wales,2018,450,75.1,302.804,597.196,16.688888888888886
81,Services to buildings and landscapes activities,TLL,Wales,2019,510,70.4,372.01599999999996,647.984,13.803921568627453
81,Services to buildings and landscapes activities,TLL,Wales,2020,347,245.4,-133.98399999999998,827.9839999999999,70.72046109510086
81,Services to buildings and landscapes activities,TLL,Wales,2021,338,74.1,192.764,483.236,21.92307692307692
81,Services to buildings and landscapes activities,TLL,Wales,2022,531,108.66119198950571,318.02406370056883,743.9759362994312,20.463501316291094
81,Services to buildings and landscapes activities,TLL,Wales,2023,512,60.25539748400266,393.8994209313548,630.1005790686452,11.76863232109427
82,"Office administrative, office support and other business support activities",TLL,Wales,2012,532,104,328.15999999999997,735.84,19.548872180451127
82,"Office administrative, office support and other business support activities",TLL,Wales,2013,472,100.4,275.216,668.784,21.271186440677965
82,"Office administrative, office support and other business support activities",TLL,Wales,2014,1054,141.2,777.248,1330.752,13.396584440227702
82,"Office administrative, office support and other business support activities",TLL,Wales,2015,609,117.2,379.288,838.712,19.244663382594418
82,"Office administrative, office support and other business support activities",TLL,Wales,2016,714,131.9,455.476,972.524,18.4733893557423
82,"Office administrative, office support and other business support activities",TLL,Wales,2017,761,98.7,567.548,954.452,12.969776609724049
82,"Office administrative, office support and other business support activities",TLL,Wales,2018,740,120,504.8,975.2,16.216216216216218
82,"Office administrative, office support and other business support activities",TLL,Wales,2019,634,95.7,446.428,821.572,15.094637223974763
82,"Office administrative, office support and other business support activities",TLL,Wales,2020,811,127.9,560.316,1061.684,15.770653514180024
82,"Office administrative, office support and other business support activities",TLL,Wales,2021,534,233.7,75.94800000000004,992.0519999999999,43.764044943820224
82,"Office administrative, office support and other business support activities",TLL,Wales,2022,816,89.29791961525507,640.9760775541001,991.0239224458999,10.943372501869494
82,"Office administrative, office support and other business support activities",TLL,Wales,2023,903,123.4163686310002,661.1039174832397,1144.8960825167603,13.66737194141752
86,Human health activities,TLL,Wales,2012,242,44.4,154.976,329.024,18.347107438016526
86,Human health activities,TLL,Wales,2013,186,45.3,97.212,274.788,24.354838709677416
86,Human health activities,TLL,Wales,2014,209,22.5,164.9,253.1,10.76555023923445
86,Human health activities,TLL,Wales,2015,149,47.2,56.488,241.512,31.67785234899329
86,Human health activities,TLL,Wales,2016,140,31.7,77.868,202.132,22.642857142857142
86,Human health activities,TLL,Wales,2017,262,37,189.48000000000002,334.52,14.122137404580155
86,Human health activities,TLL,Wales,2018,238,38,163.51999999999998,312.48,15.966386554621847
86,Human health activities,TLL,Wales,2019,213,58.6,98.144,327.856,27.511737089201876
86,Human health activities,TLL,Wales,2020,206,20.6,165.624,246.376,10
86,Human health activities,TLL,Wales,2021,224,31.2,162.848,285.152,13.928571428571429
86,Human health activities,TLL,Wales,2022,368,70.77106128071321,229.2887198898021,506.7112801101979,19.231266652367722
86,Human health activities,TLL,Wales,2023,417,144.4980983359725,133.78372726149394,700.2162727385061,34.65182214291906
87,Residential care activities,TLL,Wales,2012,590,38.2,515.128,664.872,6.474576271186441
87,Residential care activities,TLL,Wales,2013,573,28.6,516.944,629.056,4.991273996509599
87,Residential care activities,TLL,Wales,2014,605,43.6,519.544,690.456,7.206611570247934
87,Residential care activities,TLL,Wales,2015,573,46.1,482.644,663.356,8.045375218150088
87,Residential care activities,TLL,Wales,2016,666,38.5,590.54,741.46,5.7807807807807805
87,Residential care activities,TLL,Wales,2017,682,26.5,630.06,733.94,3.8856304985337244
87,Residential care activities,TLL,Wales,2018,725,31,664.24,785.76,4.275862068965517
87,Residential care activities,TLL,Wales,2019,722,50,624,820,6.9252077562326875
87,Residential care activities,TLL,Wales,2020,660,70.7,521.428,798.572,10.712121212121213
87,Residential care activities,TLL,Wales,2021,728,54.3,621.572,834.428,7.458791208791209
87,Residential care activities,TLL,Wales,2022,886,45.63797751940021,796.5495640619756,975.4504359380244,5.151013264040656
87,Residential care activities,TLL,Wales,2023,1054,42.8157324849608,970.0811643294768,1137.918835670523,4.06221370825055
88,Social work activities without accommodation,TLL,Wales,2012,288,46.5,196.86,379.14,16.145833333333336
88,Social work activities without accommodation,TLL,Wales,2013,225,55.3,116.61200000000001,333.388,24.577777777777776
88,Social work activities without accommodation,TLL,Wales,2014,240,66.9,108.876,371.124,27.875
88,Social work activities without accommodation,TLL,Wales,2015,356,50.1,257.804,454.196,14.073033707865168
88,Social work activities without accommodation,TLL,Wales,2016,359,39.6,281.384,436.616,11.030640668523677
88,Social work activities without accommodation,TLL,Wales,2017,360,58.9,244.556,475.44399999999996,16.36111111111111
88,Social work activities without accommodation,TLL,Wales,2018,382,33.3,316.732,447.268,8.717277486910994
88,Social work activities without accommodation,TLL,Wales,2019,485,35.4,415.616,554.384,7.298969072164948
88,Social work activities without accommodation,TLL,Wales,2020,438,61.7,317.068,558.932,14.086757990867579
88,Social work activities without accommodation,TLL,Wales,2021,551,50.6,451.824,650.176,9.183303085299457
88,Social work activities without accommodation,TLL,Wales,2022,688,93.33951650157242,505.0545476569181,870.9454523430819,13.566790189182038
88,Social work activities without accommodation,TLL,Wales,2023,606,76.30176376837152,456.44854301399187,755.5514569860081,12.591050126793979
90,"Creative, arts and entertainment activities",TLL,Wales,2012,52,13.4,25.736,78.264,25.769230769230774
90,"Creative, arts and entertainment activities",TLL,Wales,2013,64,21.5,21.86,106.14,33.59375
90,"Creative, arts and entertainment activities",TLL,Wales,2014,25,17.5,-9.299999999999997,59.3,70
90,"Creative, arts and entertainment activities",TLL,Wales,2015,52,21,10.840000000000003,93.16,40.38461538461539
90,"Creative, arts and entertainment activities",TLL,Wales,2016,7,14.8,-22.008,36.007999999999996,211.42857142857144
90,"Creative, arts and entertainment activities",TLL,Wales,2017,26,29.4,-31.623999999999995,83.624,113.07692307692308
90,"Creative, arts and entertainment activities",TLL,Wales,2018,14,15.1,-15.596,43.596000000000004,107.85714285714285
90,"Creative, arts and entertainment activities",TLL,Wales,2019,16,NA,NA,NA,NA
90,"Creative, arts and entertainment activities",TLL,Wales,2020,14,14.7,-14.811999999999998,42.812,105
90,"Creative, arts and entertainment activities",TLL,Wales,2021,73,81.9,-87.524,233.524,112.1917808219178
90,"Creative, arts and entertainment activities",TLL,Wales,2022,NA,NA,NA,NA,NA
90,"Creative, arts and entertainment activities",TLL,Wales,2023,NA,NA,NA,NA,NA
91,"Libraries, archives, museums and other cultural activities",TLL,Wales,2012,-16,3.5,-22.86,-9.14,-21.875
91,"Libraries, archives, museums and other cultural activities",TLL,Wales,2013,NA,0.2,NA,NA,NA
91,"Libraries, archives, museums and other cultural activities",TLL,Wales,2014,1,3.8,-6.4479999999999995,8.448,380
91,"Libraries, archives, museums and other cultural activities",TLL,Wales,2015,19,4.3,10.572000000000001,27.427999999999997,22.631578947368418
91,"Libraries, archives, museums and other cultural activities",TLL,Wales,2016,13,10.5,-7.579999999999998,33.58,80.76923076923077
91,"Libraries, archives, museums and other cultural activities",TLL,Wales,2017,1,6.7,-12.132,14.132,670
91,"Libraries, archives, museums and other cultural activities",TLL,Wales,2018,-3,5.2,-13.192,7.192,-173.33333333333334
91,"Libraries, archives, museums and other cultural activities",TLL,Wales,2019,NA,NA,NA,NA,NA
91,"Libraries, archives, museums and other cultural activities",TLL,Wales,2020,NA,NA,NA,NA,NA
91,"Libraries, archives, museums and other cultural activities",TLL,Wales,2021,4,2.7,-1.2919999999999998,9.292,67.5
91,"Libraries, archives, museums and other cultural activities",TLL,Wales,2022,NA,NA,NA,NA,NA
91,"Libraries, archives, museums and other cultural activities",TLL,Wales,2023,NA,NA,NA,NA,NA
92,Gambling and betting activities,TLL,Wales,2012,729,74.4,583.1759999999999,874.8240000000001,10.20576131687243
92,Gambling and betting activities,TLL,Wales,2013,1011,10.8,989.832,1032.168,1.0682492581602374
92,Gambling and betting activities,TLL,Wales,2014,-141,16.3,-172.948,-109.05199999999999,-11.560283687943262
92,Gambling and betting activities,TLL,Wales,2015,-84,6.5,-96.74,-71.26,-7.738095238095238
92,Gambling and betting activities,TLL,Wales,2016,-79,0.8,-80.568,-77.432,-1.0126582278481013
92,Gambling and betting activities,TLL,Wales,2017,112,11.1,90.244,133.756,9.910714285714285
92,Gambling and betting activities,TLL,Wales,2018,-75,8.2,-91.072,-58.928,-10.933333333333332
92,Gambling and betting activities,TLL,Wales,2019,NA,NA,NA,NA,NA
92,Gambling and betting activities,TLL,Wales,2020,NA,NA,NA,NA,NA
92,Gambling and betting activities,TLL,Wales,2021,174,9.7,154.988,193.012,5.57471264367816
92,Gambling and betting activities,TLL,Wales,2022,NA,NA,NA,NA,NA
92,Gambling and betting activities,TLL,Wales,2023,168,9.758480425664077,148.87337836569841,187.12662163430159,5.808619300990522
93,Sports activities and amusement and recreation activities,TLL,Wales,2012,97,19.7,58.388000000000005,135.612,20.309278350515463
93,Sports activities and amusement and recreation activities,TLL,Wales,2013,341,23.6,294.744,387.256,6.920821114369502
93,Sports activities and amusement and recreation activities,TLL,Wales,2014,192,39.7,114.188,269.812,20.677083333333336
93,Sports activities and amusement and recreation activities,TLL,Wales,2015,389,71.9,248.076,529.924,18.483290488431876
93,Sports activities and amusement and recreation activities,TLL,Wales,2016,324,33.4,258.536,389.464,10.30864197530864
93,Sports activities and amusement and recreation activities,TLL,Wales,2017,416,98.9,222.156,609.844,23.774038461538463
93,Sports activities and amusement and recreation activities,TLL,Wales,2018,422,30.1,363.004,480.996,7.132701421800948
93,Sports activities and amusement and recreation activities,TLL,Wales,2019,284,42.1,201.48399999999998,366.516,14.82394366197183
93,Sports activities and amusement and recreation activities,TLL,Wales,2020,221,35.5,151.42000000000002,290.58,16.063348416289593
93,Sports activities and amusement and recreation activities,TLL,Wales,2021,276,69.6,139.584,412.416,25.217391304347824
93,Sports activities and amusement and recreation activities,TLL,Wales,2022,423,93.38934178725006,239.9568900969899,606.0431099030101,22.077858578546113
93,Sports activities and amusement and recreation activities,TLL,Wales,2023,514,94.91599506079531,327.9646496808412,700.0353503191589,18.466146898987414
94,Activities of membership organisations,TLL,Wales,2012,95,27.4,41.29600000000001,148.704,28.84210526315789
94,Activities of membership organisations,TLL,Wales,2013,25,45.3,-63.788,113.788,181.2
94,Activities of membership organisations,TLL,Wales,2014,93,15.7,62.228,123.77199999999999,16.881720430107528
94,Activities of membership organisations,TLL,Wales,2015,168,41.6,86.464,249.536,24.761904761904763
94,Activities of membership organisations,TLL,Wales,2016,-1,79.9,-157.604,155.604,-7990.000000000001
94,Activities of membership organisations,TLL,Wales,2017,-24,87.5,-195.5,147.5,-364.58333333333337
94,Activities of membership organisations,TLL,Wales,2018,70,26.2,18.648000000000003,121.352,37.42857142857143
94,Activities of membership organisations,TLL,Wales,2019,NA,NA,NA,NA,NA
94,Activities of membership organisations,TLL,Wales,2020,69,31.1,8.043999999999997,129.95600000000002,45.072463768115945
94,Activities of membership organisations,TLL,Wales,2021,104,20.2,64.408,143.59199999999998,19.423076923076923
94,Activities of membership organisations,TLL,Wales,2022,219,133.5148240118191,-42.689055063165426,480.6890550631654,60.965673064757574
94,Activities of membership organisations,TLL,Wales,2023,298,149.4701958476309,5.03841613864347,590.9615838613565,50.15778384148688
95,Repair of computers and personal house hold goods,TLL,Wales,2012,19,5.7,7.827999999999999,30.172,30
95,Repair of computers and personal house hold goods,TLL,Wales,2013,28,7.1,14.084000000000001,41.916,25.357142857142854
95,Repair of computers and personal house hold goods,TLL,Wales,2014,23,6.5,10.26,35.74,28.26086956521739
95,Repair of computers and personal house hold goods,TLL,Wales,2015,48,13,22.52,73.48,27.083333333333332
95,Repair of computers and personal house hold goods,TLL,Wales,2016,34,4.5,25.18,42.82,13.23529411764706
95,Repair of computers and personal house hold goods,TLL,Wales,2017,41,2.4,36.296,45.704,5.853658536585366
95,Repair of computers and personal house hold goods,TLL,Wales,2018,34,8.7,16.948,51.052,25.588235294117645
95,Repair of computers and personal house hold goods,TLL,Wales,2019,NA,NA,NA,NA,NA
95,Repair of computers and personal house hold goods,TLL,Wales,2020,63,0.5,62.02,63.98,0.7936507936507936
95,Repair of computers and personal house hold goods,TLL,Wales,2021,27,9.7,7.988000000000003,46.012,35.925925925925924
95,Repair of computers and personal house hold goods,TLL,Wales,2022,67,3.331236914573346,60.47077564743624,73.52922435256376,4.971995394885591
95,Repair of computers and personal house hold goods,TLL,Wales,2023,29,2.384367692224768,24.326639323239455,33.673360676760545,8.22195755939575
96,Other personal service activities,TLL,Wales,2012,206,26.4,154.256,257.744,12.815533980582524
96,Other personal service activities,TLL,Wales,2013,306,112.2,86.088,525.912,36.66666666666667
96,Other personal service activities,TLL,Wales,2014,314,43.4,228.936,399.06399999999996,13.821656050955413
96,Other personal service activities,TLL,Wales,2015,352,52.2,249.688,454.312,14.829545454545457
96,Other personal service activities,TLL,Wales,2016,588,152.3,289.49199999999996,886.508,25.901360544217688
96,Other personal service activities,TLL,Wales,2017,435,190,62.60000000000002,807.4,43.67816091954023
96,Other personal service activities,TLL,Wales,2018,439,126,192.04,685.96,28.701594533029613
96,Other personal service activities,TLL,Wales,2019,266,35.9,195.63600000000002,336.364,13.496240601503759
96,Other personal service activities,TLL,Wales,2020,260,39.5,182.57999999999998,337.42,15.192307692307692
96,Other personal service activities,TLL,Wales,2021,227,77.1,75.88400000000001,378.116,33.964757709251096
96,Other personal service activities,TLL,Wales,2022,249,56.3092781229151,138.6338148790864,359.3661851209136,22.61416792084944
96,Other personal service activities,TLL,Wales,2023,333,135.5076034010901,67.40509733386341,598.5949026661366,40.69297399432135
01,"Crop and animal production, hunting and related service activities",TLM,Scotland,2012,44,5.9,32.436,55.564,13.40909090909091
01,"Crop and animal production, hunting and related service activities",TLM,Scotland,2013,70,8.4,53.536,86.464,12.000000000000002
01,"Crop and animal production, hunting and related service activities",TLM,Scotland,2014,59,6.8,45.672,72.328,11.525423728813559
01,"Crop and animal production, hunting and related service activities",TLM,Scotland,2015,85,12.1,61.284000000000006,108.716,14.235294117647058
01,"Crop and animal production, hunting and related service activities",TLM,Scotland,2016,96,14.3,67.972,124.028,14.895833333333334
01,"Crop and animal production, hunting and related service activities",TLM,Scotland,2017,89,9.3,70.77199999999999,107.22800000000001,10.449438202247192
01,"Crop and animal production, hunting and related service activities",TLM,Scotland,2018,97,16.2,65.248,128.752,16.70103092783505
01,"Crop and animal production, hunting and related service activities",TLM,Scotland,2019,90,12.5,65.5,114.5,13.88888888888889
01,"Crop and animal production, hunting and related service activities",TLM,Scotland,2020,101,16.9,67.876,134.124,16.73267326732673
01,"Crop and animal production, hunting and related service activities",TLM,Scotland,2021,146,25.6,95.824,196.176,17.534246575342465
01,"Crop and animal production, hunting and related service activities",TLM,Scotland,2022,128,11.72603137996239,105.01697849527372,150.98302150472628,9.160962015595617
01,"Crop and animal production, hunting and related service activities",TLM,Scotland,2023,172,45.81324125835353,82.20604713362708,261.79395286637293,26.63560538276368
02,Forestry and logging,TLM,Scotland,2012,112,19.3,74.172,149.828,17.232142857142858
02,Forestry and logging,TLM,Scotland,2013,138,12.3,113.892,162.108,8.91304347826087
02,Forestry and logging,TLM,Scotland,2014,154,10.8,132.832,175.168,7.012987012987014
02,Forestry and logging,TLM,Scotland,2015,152,20.1,112.604,191.39600000000002,13.223684210526319
02,Forestry and logging,TLM,Scotland,2016,145,15.5,114.62,175.38,10.689655172413794
02,Forestry and logging,TLM,Scotland,2017,221,33.6,155.144,286.856,15.203619909502263
02,Forestry and logging,TLM,Scotland,2018,191,23.7,144.548,237.452,12.408376963350785
02,Forestry and logging,TLM,Scotland,2019,180,30.7,119.828,240.172,17.055555555555554
02,Forestry and logging,TLM,Scotland,2020,266,20.6,225.624,306.376,7.7443609022556394
02,Forestry and logging,TLM,Scotland,2021,189,15.8,158.032,219.968,8.35978835978836
02,Forestry and logging,TLM,Scotland,2022,131,19.46081664480881,92.85679937617473,169.14320062382527,14.855585225044893
02,Forestry and logging,TLM,Scotland,2023,129,15.98087139013959,97.6774920753264,160.3225079246736,12.388272395457047
03,Fishing and aquaculture,TLM,Scotland,2012,189,18.9,151.95600000000002,226.04399999999998,10
03,Fishing and aquaculture,TLM,Scotland,2013,263,24.5,214.98000000000002,311.02,9.315589353612168
03,Fishing and aquaculture,TLM,Scotland,2014,347,53.9,241.356,452.644,15.533141210374641
03,Fishing and aquaculture,TLM,Scotland,2015,207,26.3,155.452,258.548,12.705314009661835
03,Fishing and aquaculture,TLM,Scotland,2016,358,39.6,280.384,435.616,11.061452513966481
03,Fishing and aquaculture,TLM,Scotland,2017,525,84.5,359.38,690.62,16.095238095238095
03,Fishing and aquaculture,TLM,Scotland,2018,434,34.7,365.988,502.012,7.9953917050691254
03,Fishing and aquaculture,TLM,Scotland,2019,584,168.8,253.152,914.848,28.9041095890411
03,Fishing and aquaculture,TLM,Scotland,2020,526,34.2,458.96799999999996,593.032,6.501901140684412
03,Fishing and aquaculture,TLM,Scotland,2021,500,57.4,387.496,612.504,11.48
03,Fishing and aquaculture,TLM,Scotland,2022,647,59.98506918152756,529.429264404206,764.570735595794,9.271262624656499
03,Fishing and aquaculture,TLM,Scotland,2023,545,46.060103504518374,454.72219713114396,635.277802868856,8.451395138443738
05,Mining of coal and lignite,TLM,Scotland,2012,65,125.8,-181.56799999999998,311.568,193.53846153846152
05,Mining of coal and lignite,TLM,Scotland,2013,NA,NA,NA,NA,NA
05,Mining of coal and lignite,TLM,Scotland,2014,NA,NA,NA,NA,NA
05,Mining of coal and lignite,TLM,Scotland,2015,NA,NA,NA,NA,NA
05,Mining of coal and lignite,TLM,Scotland,2016,-5,17.8,-39.888,29.887999999999998,-356
05,Mining of coal and lignite,TLM,Scotland,2017,36,17.5,1.7000000000000028,70.3,48.61111111111111
05,Mining of coal and lignite,TLM,Scotland,2018,25,29.3,-32.428,82.428,117.19999999999999
05,Mining of coal and lignite,TLM,Scotland,2019,NA,NA,NA,NA,NA
05,Mining of coal and lignite,TLM,Scotland,2020,NA,NA,NA,NA,NA
05,Mining of coal and lignite,TLM,Scotland,2021,NA,NA,NA,NA,NA
05,Mining of coal and lignite,TLM,Scotland,2022,NA,NA,NA,NA,NA
05,Mining of coal and lignite,TLM,Scotland,2023,NA,NA,NA,NA,NA
06,Extraction of crude petroleum and natural gas,TLM,Scotland,2012,14043,912,12255.48,15830.52,6.494338816492203
06,Extraction of crude petroleum and natural gas,TLM,Scotland,2013,12975,1168.5,10684.74,15265.26,9.005780346820808
06,Extraction of crude petroleum and natural gas,TLM,Scotland,2014,9275,796.7,7713.468,10836.532,8.589757412398923
06,Extraction of crude petroleum and natural gas,TLM,Scotland,2015,5767,544.9,4698.996,6835.004,9.44858678689093
06,Extraction of crude petroleum and natural gas,TLM,Scotland,2016,5566,541.3,4505.052,6626.948,9.72511678045275
06,Extraction of crude petroleum and natural gas,TLM,Scotland,2017,9540,585.6,8392.224,10687.776,6.138364779874214
06,Extraction of crude petroleum and natural gas,TLM,Scotland,2018,12963,782.4,11429.496,14496.504,6.035639898171719
06,Extraction of crude petroleum and natural gas,TLM,Scotland,2019,11125,681.5,9789.26,12460.74,6.125842696629213
06,Extraction of crude petroleum and natural gas,TLM,Scotland,2020,5544,379.3,4800.572,6287.428,6.841630591630592
06,Extraction of crude petroleum and natural gas,TLM,Scotland,2021,11854,809,10268.36,13439.64,6.824700523030201
06,Extraction of crude petroleum and natural gas,TLM,Scotland,2022,20533,1400.7377983148929,17787.55391530281,23278.44608469719,6.821885736691632
06,Extraction of crude petroleum and natural gas,TLM,Scotland,2023,13883,995.7816252508223,11931.268014508389,15834.731985491611,7.1726689134252135
07,Mining of metal ores,TLM,Scotland,2012,NA,NA,NA,NA,NA
07,Mining of metal ores,TLM,Scotland,2013,NA,NA,NA,NA,NA
07,Mining of metal ores,TLM,Scotland,2014,NA,NA,NA,NA,NA
07,Mining of metal ores,TLM,Scotland,2015,NA,NA,NA,NA,NA
07,Mining of metal ores,TLM,Scotland,2016,NA,NA,NA,NA,NA
07,Mining of metal ores,TLM,Scotland,2017,NA,NA,NA,NA,NA
07,Mining of metal ores,TLM,Scotland,2018,NA,NA,NA,NA,NA
07,Mining of metal ores,TLM,Scotland,2019,NA,NA,NA,NA,NA
07,Mining of metal ores,TLM,Scotland,2020,NA,NA,NA,NA,NA
07,Mining of metal ores,TLM,Scotland,2021,NA,NA,NA,NA,NA
07,Mining of metal ores,TLM,Scotland,2022,NA,NA,NA,NA,NA
07,Mining of metal ores,TLM,Scotland,2023,NA,NA,NA,NA,NA
08,Other mining and quarrying,TLM,Scotland,2012,182,15.5,151.62,212.38,8.516483516483516
08,Other mining and quarrying,TLM,Scotland,2013,NA,NA,NA,NA,NA
08,Other mining and quarrying,TLM,Scotland,2014,NA,NA,NA,NA,NA
08,Other mining and quarrying,TLM,Scotland,2015,NA,NA,NA,NA,NA
08,Other mining and quarrying,TLM,Scotland,2016,301,12.2,277.088,324.912,4.053156146179402
08,Other mining and quarrying,TLM,Scotland,2017,NA,NA,NA,NA,NA
08,Other mining and quarrying,TLM,Scotland,2018,NA,NA,NA,NA,NA
08,Other mining and quarrying,TLM,Scotland,2019,NA,NA,NA,NA,NA
08,Other mining and quarrying,TLM,Scotland,2020,NA,NA,NA,NA,NA
08,Other mining and quarrying,TLM,Scotland,2021,NA,NA,NA,NA,NA
08,Other mining and quarrying,TLM,Scotland,2022,NA,NA,NA,NA,NA
08,Other mining and quarrying,TLM,Scotland,2023,NA,NA,NA,NA,NA
09,Mining support service activities,TLM,Scotland,2012,2505,927.8,686.5120000000002,4323.487999999999,37.03792415169661
09,Mining support service activities,TLM,Scotland,2013,2293,1014.5,304.5799999999999,4281.42,44.24334932402966
