ITL_code,Region_name,SIC07_code,SIC07_description,year,value,CoV100,SE,gva_min95,gva_max95
TLK,South West,69,Legal and accounting activities,2012,2424,6.078748651564186,147.34886731391586,2135.196220064725,2712.803779935275
TLK,South West,69,Legal and accounting activities,2013,2826,8.273781902552205,233.8170765661253,2367.7185299303947,3284.2814700696053
TLK,South West,69,Legal and accounting activities,2014,2842,10.97725358045493,311.9735467565291,2230.5318483572028,3453.4681516427972
TLK,South West,69,Legal and accounting activities,2015,2906,4.547803617571059,132.15917312661497,2646.968020671835,3165.031979328165
TLK,South West,69,Legal and accounting activities,2016,2959,9.825986078886311,290.75092807424596,2389.128180974478,3528.871819025522
TLK,South West,69,Legal and accounting activities,2017,2948,6.4750542299349245,190.8845986984816,2573.866186550976,3322.133813449024
TLK,South West,69,Legal and accounting activities,2018,2877,4.335772044666923,124.74016172506738,2632.509283018868,3121.490716981132
TLK,South West,69,Legal and accounting activities,2019,3167,7.1252715423606086,225.65734974656047,2724.7115944967413,3609.2884055032587
TLK,South West,69,Legal and accounting activities,2020,3052,5.052823315118396,154.21216757741345,2749.7441515482697,3354.2558484517303
TLK,South West,69,Legal and accounting activities,2021,3796,5.132794457274827,194.84087759815245,3414.111879907621,4177.888120092379
TLK,South West,69,Legal and accounting activities,2022,4095,5.611837224848748,229.80473435755624,3644.58272065919,4545.417279340811
TLK,South West,69,Legal and accounting activities,2023,4040,3.7934481950791903,153.25530708119928,3739.6195981208493,4340.380401879151
TLK,South West,70,Head offices and management consultancy,2012,1044,8.674197384066588,90.55862068965519,866.5051034482758,1221.4948965517242
TLK,South West,70,Head offices and management consultancy,2013,1144,5.518958253542704,63.13688242052853,1020.251710455764,1267.7482895442358
TLK,South West,70,Head offices and management consultancy,2014,1227,9.08091908091908,111.42287712287711,1008.6111608391609,1445.388839160839
TLK,South West,70,Head offices and management consultancy,2015,1198,6.710694503621645,80.3941201533873,1040.427524499361,1355.572475500639
TLK,South West,70,Head offices and management consultancy,2016,1154,13.488552580519988,155.65789677920066,848.9105223127667,1459.0894776872333
TLK,South West,70,Head offices and management consultancy,2017,1045,9.88112220637185,103.25772705658584,842.6148549690918,1247.3851450309082
TLK,South West,70,Head offices and management consultancy,2018,1085,11.351004702864472,123.15840102607952,843.6095339888841,1326.390466011116
TLK,South West,70,Head offices and management consultancy,2019,1239,12.6786929884275,157.08900612661674,931.1055479918311,1546.8944520081689
TLK,South West,70,Head offices and management consultancy,2020,1120,10.17474185861795,113.95710881652103,896.6440667196188,1343.3559332803811
TLK,South West,70,Head offices and management consultancy,2021,1277,11.53049907578558,147.24447319778184,988.4008325323475,1565.5991674676525
TLK,South West,70,Head offices and management consultancy,2022,1263,10.155946640761764,128.26960607282106,1011.5915720972707,1514.4084279027293
TLK,South West,70,Head offices and management consultancy,2023,1096,14.75231636063954,161.68538731260935,779.0966408672857,1412.9033591327143
TLK,South West,71,Architectural and engineering activities,2012,1519,3.365664403491756,51.12444228903978,1418.7960931134821,1619.2039068865179
TLK,South West,71,Architectural and engineering activities,2013,1721,4.997792494481236,86.01200883002207,1552.4164626931567,1889.5835373068433
TLK,South West,71,Architectural and engineering activities,2014,1901,4.862108046845485,92.42867397053267,1719.839799017756,2082.160200982244
TLK,South West,71,Architectural and engineering activities,2015,1962,4.7734254992319505,93.65460829493088,1778.4369677419354,2145.5630322580646
TLK,South West,71,Architectural and engineering activities,2016,1750,6.8113654301499595,119.1988950276243,1516.3701657458564,1983.6298342541436
TLK,South West,71,Architectural and engineering activities,2017,1888,8.558282208588956,161.58036809815948,1571.3024785276075,2204.6975214723925
TLK,South West,71,Architectural and engineering activities,2018,1770,8.403150733977801,148.7357679914071,1478.477894736842,2061.5221052631578
TLK,South West,71,Architectural and engineering activities,2019,1849,7.907713983797113,146.21363156040863,1562.421282141599,2135.578717858401
TLK,South West,71,Architectural and engineering activities,2020,1745,9.809559372666168,171.17681105302464,1409.4934503360716,2080.506549663928
TLK,South West,71,Architectural and engineering activities,2021,1958,6.890201528839472,134.91014593467688,1693.5761139680333,2222.4238860319665
TLK,South West,71,Architectural and engineering activities,2022,2089,6.562005263098772,137.08028994613335,1820.3226317055787,2357.6773682944213
TLK,South West,71,Architectural and engineering activities,2023,2071,7.538314088585261,156.11848477460074,1765.0077698417826,2376.9922301582174
TLK,South West,72,Scientific research and development,2012,2551,39.76744186046512,1014.4674418604652,562.6438139534882,4539.3561860465115
TLK,South West,72,Scientific research and development,2013,2000,93.97849462365592,1879.5698924731184,-1683.9569892473119,5683.956989247312
TLK,South West,72,Scientific research and development,2014,2147,83.27526132404182,1787.9198606271777,-1357.3229268292685,5651.322926829269
TLK,South West,72,Scientific research and development,2015,1866,695.7142857142858,12982.028571428573,-23578.776,27310.776
TLK,South West,72,Scientific research and development,2016,2001,33.90625,678.4640625,671.2104375000001,3330.7895625
TLK,South West,72,Scientific research and development,2017,1636,306.47058823529414,5013.858823529412,-8191.163294117647,11463.163294117647
TLK,South West,72,Scientific research and development,2018,1625,12.603773584905658,204.81132075471695,1223.5698113207548,2026.4301886792452
TLK,South West,72,Scientific research and development,2019,1421,NA,NA,NA,NA
TLK,South West,72,Scientific research and development,2020,1532,9.84198645598194,150.77923250564334,1236.472704288939,1827.527295711061
TLK,South West,72,Scientific research and development,2021,1478,6.622047244094488,97.87385826771653,1286.1672377952757,1669.8327622047243
TLK,South West,72,Scientific research and development,2022,2201,15.79718658988654,347.6960768434027,1519.5156893869307,2882.4843106130693
TLK,South West,72,Scientific research and development,2023,2003,21.025273983319344,421.1362378858865,1177.5729737436625,2828.4270262563377
TLK,South West,73,Advertising and market research,2012,534,17.781954887218042,94.95563909774435,347.88694736842103,720.113052631579
TLK,South West,73,Advertising and market research,2013,527,20.091743119266056,105.88348623853211,319.46836697247704,734.531633027523
TLK,South West,73,Advertising and market research,2014,512,15.303867403314918,78.35580110497239,358.42262983425417,665.5773701657458
TLK,South West,73,Advertising and market research,2015,654,24.488977955911825,160.15791583166333,340.0904849699399,967.9095150300601
TLK,South West,73,Advertising and market research,2016,538,26.9041769041769,144.74447174447172,254.30083538083545,821.6991646191645
TLK,South West,73,Advertising and market research,2017,645,10.615079365079366,68.46726190476191,510.8041666666667,779.1958333333333
TLK,South West,73,Advertising and market research,2018,670,14.471057884231536,96.95608782435129,479.9660678642715,860.0339321357285
TLK,South West,73,Advertising and market research,2019,731,18.923679060665364,138.3320939334638,459.86909589041096,1002.130904109589
TLK,South West,73,Advertising and market research,2020,644,32.70566727605119,210.62449725776963,231.17598537477153,1056.8240146252285
TLK,South West,73,Advertising and market research,2021,674,21.072874493927124,142.03117408906883,395.61889878542513,952.3811012145749
TLK,South West,73,Advertising and market research,2022,782,15.523474580881896,121.39357122249643,544.068600403907,1019.931399596093
TLK,South West,73,Advertising and market research,2023,722,14.386582272160577,103.87112400499937,518.4125969502012,925.5874030497988
TLK,South West,74,"Other professional, scientific and technical activities",2012,628,12.052238805970148,75.68805970149253,479.65140298507464,776.3485970149254
TLK,South West,74,"Other professional, scientific and technical activities",2013,753,8.996865203761756,67.74639498432602,620.217065830721,885.782934169279
TLK,South West,74,"Other professional, scientific and technical activities",2014,852,16.314432989690722,138.99896907216495,579.5620206185567,1124.4379793814433
TLK,South West,74,"Other professional, scientific and technical activities",2015,774,11.960264900662251,92.57245033112582,592.5579973509934,955.4420026490066
TLK,South West,74,"Other professional, scientific and technical activities",2016,770,18.02096985583224,138.76146788990826,498.0275229357798,1041.9724770642201
TLK,South West,74,"Other professional, scientific and technical activities",2017,839,11.51761517615176,96.63279132791325,649.59972899729,1028.40027100271
TLK,South West,74,"Other professional, scientific and technical activities",2018,829,29.37992125984252,243.55954724409446,351.6232874015749,1306.376712598425
TLK,South West,74,"Other professional, scientific and technical activities",2019,855,31.532385466034754,269.6018957345971,326.5802843601897,1383.4197156398104
TLK,South West,74,"Other professional, scientific and technical activities",2020,749,21.70886075949367,162.59936708860758,430.30524050632914,1067.694759493671
TLK,South West,74,"Other professional, scientific and technical activities",2021,975,16.179138321995463,157.74659863945575,665.8166666666667,1284.1833333333334
TLK,South West,74,"Other professional, scientific and technical activities",2022,965,14.29782308084166,137.973992730122,694.5709742489609,1235.4290257510393
TLK,South West,74,"Other professional, scientific and technical activities",2023,1023,20.99462586016994,214.7750225495385,602.0409558029046,1443.9590441970954
TLK,South West,75,Veterinary activities,2012,445,10.2020202020202,45.398989898989896,356.0179797979798,533.9820202020202
TLK,South West,75,Veterinary activities,2013,481,7.2265625,34.759765625,412.870859375,549.129140625
TLK,South West,75,Veterinary activities,2014,457,8.373983739837398,38.26910569105691,381.99255284552845,532.0074471544715
TLK,South West,75,Veterinary activities,2015,513,10.136054421768709,51.99795918367347,411.084,614.916
TLK,South West,75,Veterinary activities,2016,572,10.348837209302326,59.19534883720931,455.9771162790698,688.0228837209303
TLK,South West,75,Veterinary activities,2017,577,15.562499999999996,89.79562499999997,401.000575,752.999425
TLK,South West,75,Veterinary activities,2018,658,16.088082901554404,105.85958549222798,450.51521243523314,865.4847875647669
TLK,South West,75,Veterinary activities,2019,648,NA,NA,NA,NA
TLK,South West,75,Veterinary activities,2020,687,10.660377358490566,73.23679245283019,543.4558867924528,830.5441132075472
TLK,South West,75,Veterinary activities,2021,805,4.909090909090909,39.51818181818182,727.5443636363636,882.4556363636364
TLK,South West,75,Veterinary activities,2022,895,7.503812350084676,67.15912053325785,763.3681237548146,1026.6318762451854
TLK,South West,75,Veterinary activities,2023,808,7.858989558308919,63.50063563113607,683.5387541629733,932.4612458370267
TLK,South West,77,Rental and leasing activities,2012,3226,1.383415435139573,44.62898193760263,3138.5271954022987,3313.4728045977013
TLK,South West,77,Rental and leasing activities,2013,4036,1.743906625472022,70.38407140405081,3898.0472200480604,4173.952779951939
TLK,South West,77,Rental and leasing activities,2014,4611,3.1946072684642437,147.3033411488863,4322.2854513481825,4899.7145486518175
TLK,South West,77,Rental and leasing activities,2015,4905,2.7229119638826185,133.55883182844244,4643.224689616252,5166.775310383748
TLK,South West,77,Rental and leasing activities,2016,4873,1.7193836171938364,83.78556366585565,4708.780295214923,5037.219704785077
TLK,South West,77,Rental and leasing activities,2017,5263,1.4332576331062326,75.43234923038102,5115.1525955084535,5410.8474044915465
TLK,South West,77,Rental and leasing activities,2018,4999,1.475370636059302,73.7537780966045,4854.442594930655,5143.557405069345
TLK,South West,77,Rental and leasing activities,2019,4937,2.0456217807211186,100.99234731420162,4739.0549992641645,5134.9450007358355
TLK,South West,77,Rental and leasing activities,2020,4705,5.755911153570575,270.8156197754956,4174.201385240029,5235.798614759971
TLK,South West,77,Rental and leasing activities,2021,4649,1.9226750261233019,89.3851619644723,4473.805082549634,4824.194917450366
TLK,South West,77,Rental and leasing activities,2022,4363,2.7443121296471387,119.73433821650465,4128.320697095651,4597.679302904349
TLK,South West,77,Rental and leasing activities,2023,4618,1.6864802962105399,77.88166007900273,4465.351946245155,4770.648053754845
TLK,South West,78,Employment activities,2012,1007,6.470588235294119,65.15882352941178,879.2887058823529,1134.7112941176472
TLK,South West,78,Employment activities,2013,1057,8.864908073541168,93.70207833733015,873.3439264588329,1240.6560735411672
TLK,South West,78,Employment activities,2014,1159,8.503937007874015,98.56062992125983,965.8211653543308,1352.1788346456692
TLK,South West,78,Employment activities,2015,1282,12.307221542227662,157.7785801713586,972.7539828641371,1591.246017135863
TLK,South West,78,Employment activities,2016,1217,9.590443686006829,116.71569965870312,988.237228668942,1445.762771331058
TLK,South West,78,Employment activities,2017,1225,7.263374485596709,88.97633744855969,1050.606378600823,1399.393621399177
TLK,South West,78,Employment activities,2018,1322,7.931246163290362,104.85107427869859,1116.4918944137507,1527.5081055862493
TLK,South West,78,Employment activities,2019,1326,8.281637717121589,109.81451612903227,1110.7635483870968,1541.2364516129032
TLK,South West,78,Employment activities,2020,1342,10.02093510118632,134.4809490579204,1078.417339846476,1605.582660153524
TLK,South West,78,Employment activities,2021,1447,7.21227621483376,104.3616368286445,1242.4511918158569,1651.5488081841431
TLK,South West,78,Employment activities,2022,1606,8.68076260294129,139.4130474032371,1332.7504270896552,1879.2495729103448
TLK,South West,78,Employment activities,2023,1458,10.95301194896832,159.6949142159581,1144.9979681367222,1771.0020318632778
TLK,South West,79,Travel agency and tour operator activities,2012,338,27.050359712230215,91.43021582733813,158.79677697841726,517.2032230215827
TLK,South West,79,Travel agency and tour operator activities,2013,347,32.71084337349397,113.50662650602408,124.5270120481928,569.4729879518072
TLK,South West,79,Travel agency and tour operator activities,2014,395,20.187499999999996,79.740625,238.70837500000002,551.291625
TLK,South West,79,Travel agency and tour operator activities,2015,383,17.71341463414634,67.84237804878049,250.02893902439024,515.9710609756098
TLK,South West,79,Travel agency and tour operator activities,2016,429,20.783132530120483,89.15963855421687,254.24710843373495,603.752891566265
TLK,South West,79,Travel agency and tour operator activities,2017,402,18.238993710691823,73.32075471698113,258.291320754717,545.7086792452831
TLK,South West,79,Travel agency and tour operator activities,2018,336,20.574162679425836,69.12918660287082,200.5067942583732,471.4932057416268
TLK,South West,79,Travel agency and tour operator activities,2019,279,11.513513513513514,32.1227027027027,216.0395027027027,341.9604972972973
TLK,South West,79,Travel agency and tour operator activities,2020,109,43.6875,47.619375,15.666025000000005,202.333975
TLK,South West,79,Travel agency and tour operator activities,2021,133,NA,NA,NA,NA
TLK,South West,79,Travel agency and tour operator activities,2022,309,23.844903233277396,73.68075099082715,164.5857280579788,453.4142719420212
TLK,South West,79,Travel agency and tour operator activities,2023,343,17.96720698414455,61.6275199556158,222.21006088699303,463.789939113007
TLK,South West,80,Security and investigation activities,2012,150,10.463320463320464,15.694980694980694,119.23783783783784,180.76216216216216
TLK,South West,80,Security and investigation activities,2013,156,8.492647058823529,13.248529411764704,130.0328823529412,181.9671176470588
TLK,South West,80,Security and investigation activities,2014,180,11.166666666666666,20.099999999999998,140.604,219.396
TLK,South West,80,Security and investigation activities,2015,194,13.606060606060606,26.395757575757575,142.26431515151515,245.73568484848485
TLK,South West,80,Security and investigation activities,2016,199,11.16991643454039,22.228133704735377,155.43285793871866,242.56714206128134
TLK,South West,80,Security and investigation activities,2017,192,7.216117216117215,13.854945054945054,164.8443076923077,219.1556923076923
TLK,South West,80,Security and investigation activities,2018,213,14.781420765027322,31.4844262295082,151.29052459016393,274.70947540983605
TLK,South West,80,Security and investigation activities,2019,197,14.938775510204083,29.429387755102045,139.3184,254.6816
TLK,South West,80,Security and investigation activities,2020,161,30.043478260869556,48.36999999999998,66.19480000000003,255.80519999999996
TLK,South West,80,Security and investigation activities,2021,193,NA,NA,NA,NA
TLK,South West,80,Security and investigation activities,2022,173,9.928418712916812,17.176164373346086,139.33471782824168,206.66528217175832
TLK,South West,80,Security and investigation activities,2023,170,18.19316660810904,30.928383233785365,109.38036886178068,230.61963113821932
TLK,South West,81,Services to buildings and landscape activities,2012,512,9.106239460370997,46.6239460370995,420.617065767285,603.382934232715
TLK,South West,81,Services to buildings and landscape activities,2013,571,24.145454545454545,137.87054545454546,300.7737309090909,841.2262690909091
TLK,South West,81,Services to buildings and landscape activities,2014,552,10.193003618817851,56.26537997587454,441.7198552472859,662.2801447527141
TLK,South West,81,Services to buildings and landscape activities,2015,589,10.683168316831685,62.92386138613862,465.6692316831683,712.3307683168317
TLK,South West,81,Services to buildings and landscape activities,2016,627,7.253012048192771,45.47638554216867,537.8662843373494,716.1337156626506
TLK,South West,81,Services to buildings and landscape activities,2017,670,9.976442873969376,66.84216725559482,538.9893521790342,801.0106478209658
TLK,South West,81,Services to buildings and landscape activities,2018,644,6.747685185185184,43.455092592592585,558.8280185185185,729.1719814814815
TLK,South West,81,Services to buildings and landscape activities,2019,656,9.70620239390642,63.67268770402612,531.2015321001088,780.7984678998912
TLK,South West,81,Services to buildings and landscape activities,2020,588,8.153669724770642,47.94357798165138,494.0305871559633,681.9694128440367
TLK,South West,81,Services to buildings and landscape activities,2021,819,15.907563025210088,130.28294117647064,563.6454352941175,1074.3545647058825
TLK,South West,81,Services to buildings and landscape activities,2022,941,8.841481282822143,83.19833887135637,777.9312558121416,1104.0687441878586
TLK,South West,81,Services to buildings and landscape activities,2023,1043,23.58762078078297,246.01888474356636,560.8029859026099,1525.1970140973901
TLK,South West,82,Office administration and business support activities,2012,1262,-23.25674325674326,-293.50009990009994,1837.260195804196,686.7398041958041
TLK,South West,82,Office administration and business support activities,2013,1252,8.700389105058367,108.92887159533075,1038.4994116731518,1465.5005883268482
TLK,South West,82,Office administration and business support activities,2014,1281,43.70569280343716,559.86992481203,183.65494736842106,2378.345052631579
TLK,South West,82,Office administration and business support activities,2015,1294,9.744013212221304,126.08753096614367,1046.8684393063584,1541.1315606936416
TLK,South West,82,Office administration and business support activities,2016,1272,17.945508100147276,228.26686303387334,824.5969484536083,1719.4030515463917
TLK,South West,82,Office administration and business support activities,2017,1122,19.758648431214805,221.69203539823013,687.4836106194689,1556.516389380531
TLK,South West,82,Office administration and business support activities,2018,1112,19.508928571428573,216.93928571428575,686.799,1537.201
TLK,South West,82,Office administration and business support activities,2019,1089,9.835503769705277,107.10863605209046,879.0670733379027,1298.9329266620973
TLK,South West,82,Office administration and business support activities,2020,960,12.835512732278046,123.22092222986923,718.4869924294563,1201.5130075705438
TLK,South West,82,Office administration and business support activities,2021,1578,17.34753550543024,273.7441102756892,1041.4615438596493,2114.5384561403507
TLK,South West,82,Office administration and business support activities,2022,1588,11.921475546596628,189.31303167995446,1216.9464579072892,1959.0535420927108
TLK,South West,82,Office administration and business support activities,2023,1922,10.14760156731571,195.03690212380795,1539.7276718373364,2304.2723281626636
TLK,South West,86,Human health activities,2012,10878,3.9055793991416303,424.8489270386265,10045.296103004292,11710.703896995708
TLK,South West,86,Human health activities,2013,10873,8.019323671497586,871.9410628019325,9163.995516908213,12582.004483091787
TLK,South West,86,Human health activities,2014,11384,11.893333333333333,1353.9370666666666,8730.283349333333,14037.716650666667
TLK,South West,86,Human health activities,2015,11903,8.990703851261621,1070.1634794156707,9805.479580345285,14000.520419654715
TLK,South West,86,Human health activities,2016,11802,4,472.08,10876.7232,12727.2768
TLK,South West,86,Human health activities,2017,11936,6.240126382306476,744.821484992101,10476.149889415483,13395.850110584517
TLK,South West,86,Human health activities,2018,11841,4.896988906497623,579.8524564183836,10704.489185419969,12977.510814580031
TLK,South West,86,Human health activities,2019,11791,7.03751617076326,829.793531694696,10164.604677878397,13417.395322121603
TLK,South West,86,Human health activities,2020,7111,16.487747957993,1172.4437572928823,4813.010235705951,9408.989764294049
TLK,South West,86,Human health activities,2021,10070,11.786743515850144,1186.9250720461096,7743.626858789625,12396.373141210375
TLK,South West,86,Human health activities,2022,10437,15.165461138849212,1582.8191790616922,7334.674409039084,13539.325590960916
TLK,South West,86,Human health activities,2023,10400,8.74744095927839,909.7338597649525,8616.921634860693,12183.078365139307
TLK,South West,87,Residential care activities,2012,2254,7.566638005159072,170.55202063628545,1919.7180395528806,2588.2819604471197
TLK,South West,87,Residential care activities,2013,2165,4.661654135338346,100.9248120300752,1967.1873684210527,2362.8126315789473
TLK,South West,87,Residential care activities,2014,2131,4.970263381478334,105.9163126593033,1923.4040271877655,2338.5959728122343
TLK,South West,87,Residential care activities,2015,1942,5.121234386480529,99.45437178545187,1747.0694313005142,2136.930568699486
TLK,South West,87,Residential care activities,2016,2011,4.667640613586559,93.8662527392257,1827.0221446311177,2194.9778553688825
TLK,South West,87,Residential care activities,2017,1822,3.60056258790436,65.60225035161744,1693.41958931083,1950.58041068917
TLK,South West,87,Residential care activities,2018,1927,2.8868501529051995,55.62960244648319,1817.9659792048928,2036.0340207951072
TLK,South West,87,Residential care activities,2019,1888,3.5524652338811635,67.07054361567637,1756.5417345132744,2019.4582654867256
TLK,South West,87,Residential care activities,2020,2022,4.45227765726681,90.0250542299349,1845.5508937093275,2198.4491062906723
TLK,South West,87,Residential care activities,2021,1864,3.792270531400966,70.68792270531401,1725.4516714975846,2002.5483285024154
TLK,South West,87,Residential care activities,2022,1975,3.6916513523115,72.91011420815212,1832.0961761520218,2117.903823847978
TLK,South West,87,Residential care activities,2023,2199,3.1050449079999276,68.2799375269184,2065.17132244724,2332.82867755276
TLK,South West,88,Social work activities,2012,2002,14.710920770877944,294.51263383297646,1424.7552376873662,2579.2447623126336
TLK,South West,88,Social work activities,2013,2232,18.212996389891696,406.5140794223827,1435.23240433213,3028.76759566787
TLK,South West,88,Social work activities,2014,2028,20.521541950113377,416.17687074829934,1212.2933333333333,2843.706666666667
TLK,South West,88,Social work activities,2015,2160,14.851904090267986,320.8011283497885,1531.2297884344146,2788.7702115655857
TLK,South West,88,Social work activities,2016,2270,25.103668261563,569.8532695374801,1153.0875917065391,3386.912408293461
TLK,South West,88,Social work activities,2017,2524,10.182054616384915,256.99505851755526,2020.2896853055918,3027.710314694408
TLK,South West,88,Social work activities,2018,2396,11.139240506329116,266.89620253164566,1872.8834430379745,2919.1165569620252
TLK,South West,88,Social work activities,2019,2352,9.759174311926603,229.53577981651372,1902.1098715596331,2801.890128440367
TLK,South West,88,Social work activities,2020,1788,26.515373352855047,474.09487554904825,858.7740439238654,2717.2259560761345
TLK,South West,88,Social work activities,2021,2362,8.88663967611336,209.90242914979757,1950.591238866397,2773.408761133603
TLK,South West,88,Social work activities,2022,2526,10.673732490594428,269.61848271241524,1997.5477738836662,3054.452226116334
TLK,South West,88,Social work activities,2023,2341,15.556226298220688,364.1712576413463,1627.2243350229612,3054.775664977039
TLK,South West,90,"Creative, arts and entertainment activities",2012,423,36.53225806451613,154.53145161290323,120.1183548387097,725.8816451612903
TLK,South West,90,"Creative, arts and entertainment activities",2013,388,19.03448275862069,73.85379310344828,243.24656551724138,532.7534344827586
TLK,South West,90,"Creative, arts and entertainment activities",2014,337,86.02941176470588,289.91911764705884,-231.2414705882353,905.2414705882353
TLK,South West,90,"Creative, arts and entertainment activities",2015,341,21.06951871657754,71.84705882352941,200.17976470588235,481.82023529411765
TLK,South West,90,"Creative, arts and entertainment activities",2016,295,55.10204081632652,162.55102040816325,-23.599999999999966,613.5999999999999
TLK,South West,90,"Creative, arts and entertainment activities",2017,367,56.62162162162162,207.80135135135134,-40.29064864864864,774.2906486486486
TLK,South West,90,"Creative, arts and entertainment activities",2018,363,47.852348993288594,173.7040268456376,22.54010738255033,703.4598926174497
TLK,South West,90,"Creative, arts and entertainment activities",2019,332,56.46616541353383,187.46766917293232,-35.436631578947356,699.4366315789473
TLK,South West,90,"Creative, arts and entertainment activities",2020,138,NA,NA,NA,NA
TLK,South West,90,"Creative, arts and entertainment activities",2021,362,59.408866995073886,215.06009852216746,-59.51779310344824,783.5177931034482
TLK,South West,90,"Creative, arts and entertainment activities",2022,510,26.936113405850765,137.3741783698389,240.7466103951158,779.2533896048842
TLK,South West,90,"Creative, arts and entertainment activities",2023,504,35.39678368162892,178.39978975540976,154.3364120793969,853.663587920603
TLK,South West,91,"Libraries, archives, museums and other cultural activities",2012,225,630,1417.5,-2553.2999999999997,3003.2999999999997
TLK,South West,91,"Libraries, archives, museums and other cultural activities",2013,225,173.33333333333334,390,-539.4,989.4
TLK,South West,91,"Libraries, archives, museums and other cultural activities",2014,229,51.666666666666664,118.31666666666665,-2.9006666666666376,460.90066666666667
TLK,South West,91,"Libraries, archives, museums and other cultural activities",2015,233,24.255319148936174,56.514893617021286,122.23080851063828,343.76919148936173
TLK,South West,91,"Libraries, archives, museums and other cultural activities",2016,254,18.860759493670887,47.90632911392405,160.10359493670887,347.8964050632911
TLK,South West,91,"Libraries, archives, museums and other cultural activities",2017,292,20.34090909090909,59.39545454545454,175.5849090909091,408.4150909090909
TLK,South West,91,"Libraries, archives, museums and other cultural activities",2018,291,25.538461538461544,74.31692307692309,145.33883076923075,436.66116923076925
TLK,South West,91,"Libraries, archives, museums and other cultural activities",2019,303,28.71794871794872,87.01538461538462,132.44984615384615,473.5501538461539
TLK,South West,91,"Libraries, archives, museums and other cultural activities",2020,373,44.15094339622641,164.68301886792452,50.22128301886795,695.778716981132
TLK,South West,91,"Libraries, archives, museums and other cultural activities",2021,191,66.85714285714285,127.69714285714284,-59.28639999999996,441.28639999999996
TLK,South West,91,"Libraries, archives, museums and other cultural activities",2022,327,NA,NA,NA,NA
TLK,South West,91,"Libraries, archives, museums and other cultural activities",2023,347,14.226906571281555,49.367365802346995,250.23996302739988,443.7600369726001
TLK,South West,92,Gambling and betting activities,2012,215,2.229299363057325,4.792993630573248,205.60573248407644,224.39426751592356
TLK,South West,92,Gambling and betting activities,2013,259,2.704530087897228,7.00473292765382,245.27072346179853,272.7292765382015
TLK,South West,92,Gambling and betting activities,2014,300,9.272727272727272,27.818181818181813,245.47636363636366,354.52363636363634
TLK,South West,92,Gambling and betting activities,2015,237,11.25,26.6625,184.7415,289.2585
TLK,South West,92,Gambling and betting activities,2016,163,8.9247311827957,14.547311827956992,134.4872688172043,191.5127311827957
TLK,South West,92,Gambling and betting activities,2017,243,8.025210084033613,19.501260504201678,204.7775294117647,281.2224705882353
TLK,South West,92,Gambling and betting activities,2018,207,-1.1437908496732023,-2.367647058823529,211.6405882352941,202.3594117647059
TLK,South West,92,Gambling and betting activities,2019,227,0.6846846846846846,1.554234234234234,223.9537009009009,230.0462990990991
TLK,South West,92,Gambling and betting activities,2020,120,NA,NA,NA,NA
TLK,South West,92,Gambling and betting activities,2021,226,11.666666666666666,26.366666666666664,174.32133333333334,277.6786666666667
TLK,South West,92,Gambling and betting activities,2022,161,NA,NA,NA,NA
TLK,South West,92,Gambling and betting activities,2023,145,2.6964282999746905,3.9098210349633016,137.33675077147194,152.66324922852806
TLK,South West,93,"Sports, amusement and recreation activities",2012,818,13.382716049382717,109.47061728395063,603.4375901234567,1032.5624098765431
TLK,South West,93,"Sports, amusement and recreation activities",2013,893,14.094488188976376,125.86377952755903,646.3069921259843,1139.6930078740156
TLK,South West,93,"Sports, amusement and recreation activities",2014,1010,16.162420382165603,163.2404458598726,690.0487261146498,1329.9512738853502
TLK,South West,93,"Sports, amusement and recreation activities",2015,938,13.264746227709189,124.4233196159122,694.1302935528121,1181.869706447188
TLK,South West,93,"Sports, amusement and recreation activities",2016,884,13.893653516295029,122.81989708404805,643.2730017152658,1124.7269982847342
TLK,South West,93,"Sports, amusement and recreation activities",2017,792,10,79.2,636.768,947.232
TLK,South West,93,"Sports, amusement and recreation activities",2018,840,12.245508982035927,102.86227544910179,638.3899401197605,1041.6100598802395
TLK,South West,93,"Sports, amusement and recreation activities",2019,825,8.094435075885329,66.77908937605396,694.1129848229342,955.8870151770658
TLK,South West,93,"Sports, amusement and recreation activities",2020,416,29.545454545454547,122.90909090909092,175.09818181818179,656.9018181818183
TLK,South West,93,"Sports, amusement and recreation activities",2021,829,18.295331161780673,151.66829533116177,531.7301411509229,1126.269858849077
TLK,South West,93,"Sports, amusement and recreation activities",2022,839,11.534657043203454,96.77577259247698,649.3194857187451,1028.680514281255
TLK,South West,93,"Sports, amusement and recreation activities",2023,897,11.549465206844834,103.59870290539817,693.9465423054196,1100.0534576945804
TLK,South West,94,Activities of membership organisations,2012,397,37.207207207207205,147.7126126126126,107.48327927927932,686.5167207207207
TLK,South West,94,Activities of membership organisations,2013,416,29.9047619047619,124.40380952380951,172.16853333333336,659.8314666666666
TLK,South West,94,Activities of membership organisations,2014,396,31.066666666666674,123.02400000000003,154.87295999999995,637.1270400000001
TLK,South West,94,Activities of membership organisations,2015,389,40.827586206896555,158.81931034482758,77.71415172413793,700.285848275862
TLK,South West,94,Activities of membership organisations,2016,358,50.31746031746032,180.13650793650797,4.9324444444444,711.0675555555556
TLK,South West,94,Activities of membership organisations,2017,403,67.63888888888889,272.5847222222222,-131.26605555555545,937.2660555555555
TLK,South West,94,Activities of membership organisations,2018,362,168.33333333333334,609.3666666666667,-832.3586666666667,1556.3586666666667
