ITL_code,Region_name,year,hoursworked
TLE44,Calderdale and Kirklees,2007,7938520
TLE44,Calderdale and Kirklees,2008,7627874
TLE44,Calderdale and Kirklees,2009,7681746
TLE44,Calderdale and Kirklees,2010,7979367
TLE44,Calderdale and Kirklees,2011,7953053
TLE44,Calderdale and Kirklees,2012,8072574
TLE44,Calderdale and Kirklees,2013,8020399
TLE44,Calderdale and Kirklees,2014,8415994
TLE44,Calderdale and Kirklees,2015,8588370
TLE44,Calderdale and Kirklees,2016,8446385
TLE44,Calderdale and Kirklees,2017,8363799
TLE44,Calderdale and Kirklees,2018,8470326
TLE44,Calderdale and Kirklees,2019,8684260
TLE44,Calderdale and Kirklees,2020,6837980
TLE44,Calderdale and Kirklees,2021,8190750
TLE44,Calderdale and Kirklees,2022,8271094
TLE45,Wakefield,2004,4379016
TLE45,Wakefield,2005,4533162
TLE45,Wakefield,2006,4409831
TLE45,Wakefield,2007,4795197
TLE45,Wakefield,2008,4627546
TLE45,Wakefield,2009,4525320
TLE45,Wakefield,2010,4505393
TLE45,Wakefield,2011,4633102
TLE45,Wakefield,2012,4700893
TLE45,Wakefield,2013,4825903
TLE45,Wakefield,2014,4785043
TLE45,Wakefield,2015,4708958
TLE45,Wakefield,2016,5097057
TLE45,Wakefield,2017,4939111
TLE45,Wakefield,2018,5141601
TLE45,Wakefield,2019,4970923
TLE45,Wakefield,2020,4512231
TLE45,Wakefield,2021,4828282
TLE45,Wakefield,2022,4932443
TLF11,Derby,2004,3734280
TLF11,Derby,2005,3902823
TLF11,Derby,2006,3876928
TLF11,Derby,2007,3936662
TLF11,Derby,2008,3726487
TLF11,Derby,2009,3591768
TLF11,Derby,2010,3528802
TLF11,Derby,2011,3821816
TLF11,Derby,2012,3772510
TLF11,Derby,2013,3869204
TLF11,Derby,2014,4001900
TLF11,Derby,2015,3992969
TLF11,Derby,2016,3900965
TLF11,Derby,2017,4129943
TLF11,Derby,2018,4224091
TLF11,Derby,2019,4599937
TLF11,Derby,2020,3917848
TLF11,Derby,2021,4157337
TLF11,Derby,2022,4620457
TLF12,East Derbyshire,2004,3174743
TLF12,East Derbyshire,2005,3029547
TLF12,East Derbyshire,2006,2961328
TLF12,East Derbyshire,2007,3409160
TLF12,East Derbyshire,2008,3097177
TLF12,East Derbyshire,2009,2969230
TLF12,East Derbyshire,2010,3330224
TLF12,East Derbyshire,2011,3396888
TLF12,East Derbyshire,2012,3764527
TLF12,East Derbyshire,2013,3334667
TLF12,East Derbyshire,2014,3174853
TLF12,East Derbyshire,2015,3710811
TLF12,East Derbyshire,2016,3333887
TLF12,East Derbyshire,2017,3503418
TLF12,East Derbyshire,2018,3567071
TLF12,East Derbyshire,2019,3530664
TLF12,East Derbyshire,2020,3203682
TLF12,East Derbyshire,2021,3262431
TLF12,East Derbyshire,2022,3661307
TLF13,South and West Derbyshire,2004,5955842
TLF13,South and West Derbyshire,2005,6444198
TLF13,South and West Derbyshire,2006,6133796
TLF13,South and West Derbyshire,2007,6259846
TLF13,South and West Derbyshire,2008,6075773
TLF13,South and West Derbyshire,2009,5733447
TLF13,South and West Derbyshire,2010,5844370
TLF13,South and West Derbyshire,2011,6065353
TLF13,South and West Derbyshire,2012,6412196
TLF13,South and West Derbyshire,2013,5986928
TLF13,South and West Derbyshire,2014,5930002
TLF13,South and West Derbyshire,2015,6205108
TLF13,South and West Derbyshire,2016,5659981
TLF13,South and West Derbyshire,2017,6368937
TLF13,South and West Derbyshire,2018,6569039
TLF13,South and West Derbyshire,2019,6577146
TLF13,South and West Derbyshire,2020,5695526
TLF13,South and West Derbyshire,2021,5465783
TLF13,South and West Derbyshire,2022,6348646
TLF14,Nottingham,2004,6081585
TLF14,Nottingham,2005,6197411
TLF14,Nottingham,2006,6081117
TLF14,Nottingham,2007,6014295
TLF14,Nottingham,2008,5775999
TLF14,Nottingham,2009,5700411
TLF14,Nottingham,2010,6317636
TLF14,Nottingham,2011,6052582
TLF14,Nottingham,2012,6208341
TLF14,Nottingham,2013,6881308
TLF14,Nottingham,2014,6606313
TLF14,Nottingham,2015,7043242
TLF14,Nottingham,2016,7257457
TLF14,Nottingham,2017,6484371
TLF14,Nottingham,2018,6481221
TLF14,Nottingham,2019,6319554
TLF14,Nottingham,2020,5859912
TLF14,Nottingham,2021,6607884
TLF14,Nottingham,2022,6968949
TLF15,North Nottinghamshire,2004,5344383
TLF15,North Nottinghamshire,2005,5741105
TLF15,North Nottinghamshire,2006,5710121
TLF15,North Nottinghamshire,2007,6077508
TLF15,North Nottinghamshire,2008,5721698
TLF15,North Nottinghamshire,2009,5850838
TLF15,North Nottinghamshire,2010,5690042
TLF15,North Nottinghamshire,2011,5662566
TLF15,North Nottinghamshire,2012,5461886
TLF15,North Nottinghamshire,2013,5795909
TLF15,North Nottinghamshire,2014,6182279
TLF15,North Nottinghamshire,2015,6208798
TLF15,North Nottinghamshire,2016,6177017
TLF15,North Nottinghamshire,2017,6407901
TLF15,North Nottinghamshire,2018,6278757
TLF15,North Nottinghamshire,2019,6794448
TLF15,North Nottinghamshire,2020,5747324
TLF15,North Nottinghamshire,2021,6267165
TLF15,North Nottinghamshire,2022,6919953
TLF16,South Nottinghamshire,2004,3303996
TLF16,South Nottinghamshire,2005,3537627
TLF16,South Nottinghamshire,2006,3648964
TLF16,South Nottinghamshire,2007,3631202
TLF16,South Nottinghamshire,2008,3478151
TLF16,South Nottinghamshire,2009,3616523
TLF16,South Nottinghamshire,2010,3472218
TLF16,South Nottinghamshire,2011,3392860
TLF16,South Nottinghamshire,2012,3242168
TLF16,South Nottinghamshire,2013,3361286
TLF16,South Nottinghamshire,2014,3564120
TLF16,South Nottinghamshire,2015,3582140
TLF16,South Nottinghamshire,2016,3689699
TLF16,South Nottinghamshire,2017,4010568
TLF16,South Nottinghamshire,2018,3725143
TLF16,South Nottinghamshire,2019,3414876
TLF16,South Nottinghamshire,2020,3099807
TLF16,South Nottinghamshire,2021,3541636
TLF16,South Nottinghamshire,2022,4105194
TLF21,Leicester,2004,5114074
TLF21,Leicester,2005,5369898
TLF21,Leicester,2006,5299814
TLF21,Leicester,2007,5229963
TLF21,Leicester,2008,5182607
TLF21,Leicester,2009,5122017
TLF21,Leicester,2010,4966511
TLF21,Leicester,2011,5087209
TLF21,Leicester,2012,5058661
TLF21,Leicester,2013,5155574
TLF21,Leicester,2014,5256721
TLF21,Leicester,2015,5676945
TLF21,Leicester,2016,6015129
TLF21,Leicester,2017,5780286
TLF21,Leicester,2018,5234172
TLF21,Leicester,2019,5423746
TLF21,Leicester,2020,4900713
TLF21,Leicester,2021,4981459
TLF21,Leicester,2022,5285550
TLF22,Leicestershire CC and Rutland,2004,9076405
TLF22,Leicestershire CC and Rutland,2005,9605472
TLF22,Leicestershire CC and Rutland,2006,10018358
TLF22,Leicestershire CC and Rutland,2007,9786253
TLF22,Leicestershire CC and Rutland,2008,10104369
TLF22,Leicestershire CC and Rutland,2009,9640851
TLF22,Leicestershire CC and Rutland,2010,9401203
TLF22,Leicestershire CC and Rutland,2011,9621026
TLF22,Leicestershire CC and Rutland,2012,9765110
TLF22,Leicestershire CC and Rutland,2013,9939376
TLF22,Leicestershire CC and Rutland,2014,9958221
TLF22,Leicestershire CC and Rutland,2015,10371946
TLF22,Leicestershire CC and Rutland,2016,10528856
TLF22,Leicestershire CC and Rutland,2017,10401085
TLF22,Leicestershire CC and Rutland,2018,10876593
TLF22,Leicestershire CC and Rutland,2019,10627359
TLF22,Leicestershire CC and Rutland,2020,9840859
TLF22,Leicestershire CC and Rutland,2021,11161627
TLF22,Leicestershire CC and Rutland,2022,11710950
TLF24,West Northamptonshire,2004,6112721
TLF24,West Northamptonshire,2005,6623790
TLF24,West Northamptonshire,2006,6452005
TLF24,West Northamptonshire,2007,6712286
TLF24,West Northamptonshire,2008,6700761
TLF24,West Northamptonshire,2009,6501277
TLF24,West Northamptonshire,2010,6977793
TLF24,West Northamptonshire,2011,6380079
TLF24,West Northamptonshire,2012,6811925
TLF24,West Northamptonshire,2013,6575306
TLF24,West Northamptonshire,2014,6934905
TLF24,West Northamptonshire,2015,6933516
TLF24,West Northamptonshire,2016,7185888
TLF24,West Northamptonshire,2017,7601757
TLF24,West Northamptonshire,2018,7154503
TLF24,West Northamptonshire,2019,7568398
TLF24,West Northamptonshire,2020,6634353
TLF24,West Northamptonshire,2021,7697206
TLF24,West Northamptonshire,2022,7316313
TLF25,North Northamptonshire,2004,4241916
TLF25,North Northamptonshire,2005,4247913
TLF25,North Northamptonshire,2006,4102772
TLF25,North Northamptonshire,2007,4522134
TLF25,North Northamptonshire,2008,4088969
TLF25,North Northamptonshire,2009,4037288
TLF25,North Northamptonshire,2010,4253741
TLF25,North Northamptonshire,2011,4534311
TLF25,North Northamptonshire,2012,4483133
TLF25,North Northamptonshire,2013,4682269
TLF25,North Northamptonshire,2014,4538710
TLF25,North Northamptonshire,2015,4565123
TLF25,North Northamptonshire,2016,5330710
TLF25,North Northamptonshire,2017,4907419
TLF25,North Northamptonshire,2018,5102973
TLF25,North Northamptonshire,2019,5446927
TLF25,North Northamptonshire,2020,4558232
TLF25,North Northamptonshire,2021,4712092
TLF25,North Northamptonshire,2022,5064579
TLF30,Lincolnshire CC,2004,8562488
TLF30,Lincolnshire CC,2005,9174293
TLF30,Lincolnshire CC,2006,9336515
TLF30,Lincolnshire CC,2007,9785140
TLF30,Lincolnshire CC,2008,9756879
TLF30,Lincolnshire CC,2009,9482048
TLF30,Lincolnshire CC,2010,9496962
TLF30,Lincolnshire CC,2011,9921123
TLF30,Lincolnshire CC,2012,9544486
TLF30,Lincolnshire CC,2013,9421004
TLF30,Lincolnshire CC,2014,9578233
TLF30,Lincolnshire CC,2015,9908011
TLF30,Lincolnshire CC,2016,10018636
TLF30,Lincolnshire CC,2017,10281530
TLF30,Lincolnshire CC,2018,9962572
TLF30,Lincolnshire CC,2019,10010366
TLF30,Lincolnshire CC,2020,9000487
TLF30,Lincolnshire CC,2021,9543000
TLF30,Lincolnshire CC,2022,9774503
TLG11,"Herefordshire, County of",2004,2591586
TLG11,"Herefordshire, County of",2005,2677431
TLG11,"Herefordshire, County of",2006,2574890
TLG11,"Herefordshire, County of",2007,2680508
TLG11,"Herefordshire, County of",2008,2831166
TLG11,"Herefordshire, County of",2009,2861792
TLG11,"Herefordshire, County of",2010,2772870
TLG11,"Herefordshire, County of",2011,2663526
TLG11,"Herefordshire, County of",2012,2944498
TLG11,"Herefordshire, County of",2013,3027890
TLG11,"Herefordshire, County of",2014,2900541
TLG11,"Herefordshire, County of",2015,2988648
TLG11,"Herefordshire, County of",2016,3023903
TLG11,"Herefordshire, County of",2017,3098333
TLG11,"Herefordshire, County of",2018,3196283
TLG11,"Herefordshire, County of",2019,3069420
TLG11,"Herefordshire, County of",2020,2721421
TLG11,"Herefordshire, County of",2021,2798898
TLG11,"Herefordshire, County of",2022,2716982
TLG12,Worcestershire CC,2004,7929734
TLG12,Worcestershire CC,2005,8384253
TLG12,Worcestershire CC,2006,8229112
TLG12,Worcestershire CC,2007,7880917
TLG12,Worcestershire CC,2008,8112642
TLG12,Worcestershire CC,2009,7538918
TLG12,Worcestershire CC,2010,7789149
TLG12,Worcestershire CC,2011,7948705
TLG12,Worcestershire CC,2012,8270872
TLG12,Worcestershire CC,2013,7655745
TLG12,Worcestershire CC,2014,8088596
TLG12,Worcestershire CC,2015,8079123
TLG12,Worcestershire CC,2016,8530370
TLG12,Worcestershire CC,2017,8946163
TLG12,Worcestershire CC,2018,8913485
TLG12,Worcestershire CC,2019,8878506
TLG12,Worcestershire CC,2020,7714551
TLG12,Worcestershire CC,2021,8097043
TLG12,Worcestershire CC,2022,8657064
TLG13,Warwickshire CC,2004,8110298
TLG13,Warwickshire CC,2005,7945523
TLG13,Warwickshire CC,2006,8348443
TLG13,Warwickshire CC,2007,8466828
TLG13,Warwickshire CC,2008,8496812
TLG13,Warwickshire CC,2009,8823117
TLG13,Warwickshire CC,2010,8557673
TLG13,Warwickshire CC,2011,8763131
TLG13,Warwickshire CC,2012,8529147
TLG13,Warwickshire CC,2013,8859581
TLG13,Warwickshire CC,2014,9711991
TLG13,Warwickshire CC,2015,10192537
TLG13,Warwickshire CC,2016,10241462
TLG13,Warwickshire CC,2017,10145170
TLG13,Warwickshire CC,2018,9996162
TLG13,Warwickshire CC,2019,10080943
TLG13,Warwickshire CC,2020,9080561
TLG13,Warwickshire CC,2021,10117338
TLG13,Warwickshire CC,2022,10110567
TLG21,Telford and Wrekin,2004,2537455
TLG21,Telford and Wrekin,2005,2499428
TLG21,Telford and Wrekin,2006,2715394
TLG21,Telford and Wrekin,2007,2610256
TLG21,Telford and Wrekin,2008,2591948
TLG21,Telford and Wrekin,2009,2405443
TLG21,Telford and Wrekin,2010,2486305
TLG21,Telford and Wrekin,2011,2331150
TLG21,Telford and Wrekin,2012,2511533
TLG21,Telford and Wrekin,2013,2443604
TLG21,Telford and Wrekin,2014,2701976
TLG21,Telford and Wrekin,2015,2555115
TLG21,Telford and Wrekin,2016,2718108
TLG21,Telford and Wrekin,2017,2708301
TLG21,Telford and Wrekin,2018,2785602
TLG21,Telford and Wrekin,2019,2891995
TLG21,Telford and Wrekin,2020,2658061
TLG21,Telford and Wrekin,2021,2961503
TLG21,Telford and Wrekin,2022,2865935
TLG22,Shropshire CC,2004,3919979
TLG22,Shropshire CC,2005,3847091
TLG22,Shropshire CC,2006,4237963
TLG22,Shropshire CC,2007,3917324
TLG22,Shropshire CC,2008,3854200
TLG22,Shropshire CC,2009,4129121
TLG22,Shropshire CC,2010,4003608
TLG22,Shropshire CC,2011,3822642
TLG22,Shropshire CC,2012,4381268
TLG22,Shropshire CC,2013,4024237
TLG22,Shropshire CC,2014,4256800
TLG22,Shropshire CC,2015,4334624
TLG22,Shropshire CC,2016,4482945
TLG22,Shropshire CC,2017,4447967
TLG22,Shropshire CC,2018,4414779
TLG22,Shropshire CC,2019,4488157
TLG22,Shropshire CC,2020,3813211
TLG22,Shropshire CC,2021,4024229
TLG22,Shropshire CC,2022,4384166
TLG23,Stoke-on-Trent,2004,3490501
TLG23,Stoke-on-Trent,2005,3392785
TLG23,Stoke-on-Trent,2006,3453183
TLG23,Stoke-on-Trent,2007,3295879
TLG23,Stoke-on-Trent,2008,3204515
TLG23,Stoke-on-Trent,2009,3513200
TLG23,Stoke-on-Trent,2010,3507293
TLG23,Stoke-on-Trent,2011,3375228
TLG23,Stoke-on-Trent,2012,3567783
TLG23,Stoke-on-Trent,2013,3693422
TLG23,Stoke-on-Trent,2014,3743607
TLG23,Stoke-on-Trent,2015,3811404
TLG23,Stoke-on-Trent,2016,3968664
TLG23,Stoke-on-Trent,2017,4032055
TLG23,Stoke-on-Trent,2018,3950763
TLG23,Stoke-on-Trent,2019,3867125
TLG23,Stoke-on-Trent,2020,3647789
TLG23,Stoke-on-Trent,2021,3971817
TLG23,Stoke-on-Trent,2022,3846388
TLG24,Staffordshire CC,2004,10963505
TLG24,Staffordshire CC,2005,10794919
TLG24,Staffordshire CC,2006,10950143
TLG24,Staffordshire CC,2007,10974782
TLG24,Staffordshire CC,2008,11293431
TLG24,Staffordshire CC,2009,10848109
TLG24,Staffordshire CC,2010,10621661
TLG24,Staffordshire CC,2011,10427475
TLG24,Staffordshire CC,2012,11207876
TLG24,Staffordshire CC,2013,11566924
TLG24,Staffordshire CC,2014,11316050
TLG24,Staffordshire CC,2015,11785699
TLG24,Staffordshire CC,2016,11679915
TLG24,Staffordshire CC,2017,11955352
TLG24,Staffordshire CC,2018,11992420
TLG24,Staffordshire CC,2019,11960998
TLG24,Staffordshire CC,2020,10670405
TLG24,Staffordshire CC,2021,12135635
TLG24,Staffordshire CC,2022,12317142
TLG31,Birmingham,2004,16269811
TLG31,Birmingham,2005,16236665
TLG31,Birmingham,2006,16121719
TLG31,Birmingham,2007,16547333
TLG31,Birmingham,2008,15644745
TLG31,Birmingham,2009,14469403
TLG31,Birmingham,2010,14699650
TLG31,Birmingham,2011,15465333
TLG31,Birmingham,2012,15699497
TLG31,Birmingham,2013,16710342
TLG31,Birmingham,2014,16764015
TLG31,Birmingham,2015,17646704
TLG31,Birmingham,2016,17020772
TLG31,Birmingham,2017,17002532
TLG31,Birmingham,2018,16933336
TLG31,Birmingham,2019,17213912
TLG31,Birmingham,2020,16379569
TLG31,Birmingham,2021,16271777
TLG31,Birmingham,2022,17503866
TLG32,Solihull,2004,3364351
TLG32,Solihull,2005,3421553
TLG32,Solihull,2006,3387021
TLG32,Solihull,2007,3440405
TLG32,Solihull,2008,3077876
TLG32,Solihull,2009,2947780
TLG32,Solihull,2010,3038148
TLG32,Solihull,2011,3020850
TLG32,Solihull,2012,3199337
TLG32,Solihull,2013,3273079
TLG32,Solihull,2014,3359332
TLG32,Solihull,2015,3522573
TLG32,Solihull,2016,3688242
TLG32,Solihull,2017,3703801
TLG32,Solihull,2018,4383214
TLG32,Solihull,2019,4367691
TLG32,Solihull,2020,3679291
TLG32,Solihull,2021,4645465
TLG32,Solihull,2022,4591558
TLG33,Coventry,2004,4493903
TLG33,Coventry,2005,4680391
TLG33,Coventry,2006,4592233
TLG33,Coventry,2007,4833528
TLG33,Coventry,2008,4651568
TLG33,Coventry,2009,4537686
TLG33,Coventry,2010,4574020
TLG33,Coventry,2011,4685610
TLG33,Coventry,2012,4797187
TLG33,Coventry,2013,5149684
TLG33,Coventry,2014,5336020
TLG33,Coventry,2015,5366209
TLG33,Coventry,2016,5120127
TLG33,Coventry,2017,5124567
TLG33,Coventry,2018,5224886
TLG33,Coventry,2019,5343868
TLG33,Coventry,2020,4919847
TLG33,Coventry,2021,4870338
TLG33,Coventry,2022,5337816
TLG36,Dudley,2004,3863593
TLG36,Dudley,2005,4112476
TLG36,Dudley,2006,3921767
TLG36,Dudley,2007,3932771
TLG36,Dudley,2008,3664633
TLG36,Dudley,2009,3895110
TLG36,Dudley,2010,3788170
TLG36,Dudley,2011,3460365
TLG36,Dudley,2012,3328084
TLG36,Dudley,2013,3461149
TLG36,Dudley,2014,3552629
TLG36,Dudley,2015,3315237
TLG36,Dudley,2016,3790836
TLG36,Dudley,2017,3844353
TLG36,Dudley,2018,3917283
TLG36,Dudley,2019,3949336
TLG36,Dudley,2020,2890613
TLG36,Dudley,2021,3561466
TLG36,Dudley,2022,3643429
TLG37,Sandwell,2004,3676644
TLG37,Sandwell,2005,4165683
TLG37,Sandwell,2006,4243810
TLG37,Sandwell,2007,4200839
TLG37,Sandwell,2008,4152774
TLG37,Sandwell,2009,3993952
TLG37,Sandwell,2010,3772165
TLG37,Sandwell,2011,3587777
TLG37,Sandwell,2012,3999610
TLG37,Sandwell,2013,3911662
TLG37,Sandwell,2014,4261487
TLG37,Sandwell,2015,4587194
TLG37,Sandwell,2016,4581884
TLG37,Sandwell,2017,4307668
TLG37,Sandwell,2018,4183368
TLG37,Sandwell,2019,4208677
TLG37,Sandwell,2020,3571610
TLG37,Sandwell,2021,4056720
TLG37,Sandwell,2022,3969157
TLG38,Walsall,2004,3523642
TLG38,Walsall,2005,3556983
TLG38,Walsall,2006,3531540
TLG38,Walsall,2007,3547896
TLG38,Walsall,2008,3288411
TLG38,Walsall,2009,3042012
TLG38,Walsall,2010,3133430
TLG38,Walsall,2011,2927331
TLG38,Walsall,2012,2980767
TLG38,Walsall,2013,3170554
TLG38,Walsall,2014,2851856
TLG38,Walsall,2015,3326309
TLG38,Walsall,2016,3424492
TLG38,Walsall,2017,3632312
TLG38,Walsall,2018,3574133
TLG38,Walsall,2019,3533898
TLG38,Walsall,2020,2717584
TLG38,Walsall,2021,2951329
TLG38,Walsall,2022,3196409
TLG39,Wolverhampton,2004,3283286
TLG39,Wolverhampton,2005,3362332
TLG39,Wolverhampton,2006,3697536
TLG39,Wolverhampton,2007,3696578
TLG39,Wolverhampton,2008,3760820
TLG39,Wolverhampton,2009,3822317
TLG39,Wolverhampton,2010,3930791
TLG39,Wolverhampton,2011,3992788
TLG39,Wolverhampton,2012,3667850
TLG39,Wolverhampton,2013,3725343
TLG39,Wolverhampton,2014,3397842
TLG39,Wolverhampton,2015,3325232
TLG39,Wolverhampton,2016,3355076
TLG39,Wolverhampton,2017,3293050
TLG39,Wolverhampton,2018,3576129
TLG39,Wolverhampton,2019,3566470
TLG39,Wolverhampton,2020,3018955
TLG39,Wolverhampton,2021,3102918
TLG39,Wolverhampton,2022,3295370
TLH11,Peterborough,2004,2947373
TLH11,Peterborough,2005,3181202
TLH11,Peterborough,2006,3159949
TLH11,Peterborough,2007,3538425
TLH11,Peterborough,2008,3490212
TLH11,Peterborough,2009,3000414
TLH11,Peterborough,2010,3072173
TLH11,Peterborough,2011,2827944
TLH11,Peterborough,2012,3317836
TLH11,Peterborough,2013,3269665
TLH11,Peterborough,2014,3443908
TLH11,Peterborough,2015,3342573
TLH11,Peterborough,2016,3588587
TLH11,Peterborough,2017,3798996
TLH11,Peterborough,2018,3709383
TLH11,Peterborough,2019,3730180
TLH11,Peterborough,2020,3335385
TLH11,Peterborough,2021,3827172
TLH11,Peterborough,2022,3775862
TLH12,Cambridgeshire CC,2004,8671048
TLH12,Cambridgeshire CC,2005,9235602
TLH12,Cambridgeshire CC,2006,10151868
TLH12,Cambridgeshire CC,2007,9677527
TLH12,Cambridgeshire CC,2008,9591149
TLH12,Cambridgeshire CC,2009,9973769
TLH12,Cambridgeshire CC,2010,9877998
TLH12,Cambridgeshire CC,2011,9709833
TLH12,Cambridgeshire CC,2012,9437510
TLH12,Cambridgeshire CC,2013,10248692
TLH12,Cambridgeshire CC,2014,10247246
TLH12,Cambridgeshire CC,2015,10836094
TLH12,Cambridgeshire CC,2016,10909128
TLH12,Cambridgeshire CC,2017,11064375
TLH12,Cambridgeshire CC,2018,11374705
TLH12,Cambridgeshire CC,2019,11668829
TLH12,Cambridgeshire CC,2020,10391080
TLH12,Cambridgeshire CC,2021,10560340
TLH12,Cambridgeshire CC,2022,11058174
TLH14,Suffolk CC,2004,10183833
TLH14,Suffolk CC,2005,9963175
TLH14,Suffolk CC,2006,10216879
TLH14,Suffolk CC,2007,10183847
TLH14,Suffolk CC,2008,10033326
TLH14,Suffolk CC,2009,9697104
TLH14,Suffolk CC,2010,9867683
TLH14,Suffolk CC,2011,10211214
TLH14,Suffolk CC,2012,10346706
TLH14,Suffolk CC,2013,10522052
TLH14,Suffolk CC,2014,10419175
TLH14,Suffolk CC,2015,10467785
TLH14,Suffolk CC,2016,10164226
TLH14,Suffolk CC,2017,10906087
TLH14,Suffolk CC,2018,11028101
TLH14,Suffolk CC,2019,10828809
TLH14,Suffolk CC,2020,10017633
TLH14,Suffolk CC,2021,10784709
TLH14,Suffolk CC,2022,10295927
TLH15,Norwich and East Norfolk,2004,5444882
TLH15,Norwich and East Norfolk,2005,5769321
TLH15,Norwich and East Norfolk,2006,5966619
TLH15,Norwich and East Norfolk,2007,5882052
TLH15,Norwich and East Norfolk,2008,5554125
TLH15,Norwich and East Norfolk,2009,5278812
TLH15,Norwich and East Norfolk,2010,5493420
TLH15,Norwich and East Norfolk,2011,5312257
TLH15,Norwich and East Norfolk,2012,5760120
TLH15,Norwich and East Norfolk,2013,5813844
TLH15,Norwich and East Norfolk,2014,5634294
TLH15,Norwich and East Norfolk,2015,5261899
TLH15,Norwich and East Norfolk,2016,5959092
TLH15,Norwich and East Norfolk,2017,5644429
TLH15,Norwich and East Norfolk,2018,5714029
TLH15,Norwich and East Norfolk,2019,5643542
TLH15,Norwich and East Norfolk,2020,4670172
TLH15,Norwich and East Norfolk,2021,5177000
TLH15,Norwich and East Norfolk,2022,5968246
TLH16,North and West Norfolk,2004,2832763
TLH16,North and West Norfolk,2005,2806056
TLH16,North and West Norfolk,2006,2848163
TLH16,North and West Norfolk,2007,2715542
TLH16,North and West Norfolk,2008,2962613
TLH16,North and West Norfolk,2009,2992552
TLH16,North and West Norfolk,2010,2982754
TLH16,North and West Norfolk,2011,2909252
TLH16,North and West Norfolk,2012,2892209
TLH16,North and West Norfolk,2013,2970288
TLH16,North and West Norfolk,2014,3361014
TLH16,North and West Norfolk,2015,3219965
TLH16,North and West Norfolk,2016,3325019
TLH16,North and West Norfolk,2017,3031704
TLH16,North and West Norfolk,2018,2949576
TLH16,North and West Norfolk,2019,3200975
TLH16,North and West Norfolk,2020,2809670
TLH16,North and West Norfolk,2021,2935958
TLH16,North and West Norfolk,2022,2930095
TLH17,Breckland and South Norfolk,2004,2828306
TLH17,Breckland and South Norfolk,2005,2809186
TLH17,Breckland and South Norfolk,2006,2946849
TLH17,Breckland and South Norfolk,2007,2793284
TLH17,Breckland and South Norfolk,2008,2915681
TLH17,Breckland and South Norfolk,2009,2886872
TLH17,Breckland and South Norfolk,2010,2936419
TLH17,Breckland and South Norfolk,2011,3073144
TLH17,Breckland and South Norfolk,2012,3145416
TLH17,Breckland and South Norfolk,2013,3007876
TLH17,Breckland and South Norfolk,2014,3321271
TLH17,Breckland and South Norfolk,2015,3422981
TLH17,Breckland and South Norfolk,2016,3144565
TLH17,Breckland and South Norfolk,2017,3601264
TLH17,Breckland and South Norfolk,2018,3340273
TLH17,Breckland and South Norfolk,2019,3355552
TLH17,Breckland and South Norfolk,2020,3074288
TLH17,Breckland and South Norfolk,2021,3157940
TLH17,Breckland and South Norfolk,2022,3105942
TLH21,Luton,2004,2915833
TLH21,Luton,2005,3142599
TLH21,Luton,2006,3015719
TLH21,Luton,2007,3037932
TLH21,Luton,2008,2970740
TLH21,Luton,2009,2810065
TLH21,Luton,2010,2767587
TLH21,Luton,2011,2752847
TLH21,Luton,2012,2497329
TLH21,Luton,2013,2912634
TLH21,Luton,2014,3109550
TLH21,Luton,2015,3027329
TLH21,Luton,2016,3219241
TLH21,Luton,2017,3210516
TLH21,Luton,2018,3199492
TLH21,Luton,2019,3357056
TLH21,Luton,2020,2860879
TLH21,Luton,2021,3013702
TLH21,Luton,2022,3558470
TLH23,Hertfordshire CC,2004,16858827
TLH23,Hertfordshire CC,2005,17238845
TLH23,Hertfordshire CC,2006,16956526
TLH23,Hertfordshire CC,2007,17405440
TLH23,Hertfordshire CC,2008,18240820
TLH23,Hertfordshire CC,2009,17669266
TLH23,Hertfordshire CC,2010,17635269
TLH23,Hertfordshire CC,2011,17637584
TLH23,Hertfordshire CC,2012,18422028
TLH23,Hertfordshire CC,2013,18794121
TLH23,Hertfordshire CC,2014,19432548
TLH23,Hertfordshire CC,2015,19958036
TLH23,Hertfordshire CC,2016,21285719
TLH23,Hertfordshire CC,2017,22226680
TLH23,Hertfordshire CC,2018,22089903
TLH23,Hertfordshire CC,2019,22586133
TLH23,Hertfordshire CC,2020,19552448
TLH23,Hertfordshire CC,2021,21248996
TLH23,Hertfordshire CC,2022,20477908
TLH24,Bedford,2004,2426521
TLH24,Bedford,2005,2522356
TLH24,Bedford,2006,2530336
TLH24,Bedford,2007,2426696
TLH24,Bedford,2008,2408008
TLH24,Bedford,2009,2098681
TLH24,Bedford,2010,2174020
TLH24,Bedford,2011,2311968
TLH24,Bedford,2012,2203040
TLH24,Bedford,2013,2412855
TLH24,Bedford,2014,2482389
TLH24,Bedford,2015,2482861
TLH24,Bedford,2016,2542820
TLH24,Bedford,2017,2538062
TLH24,Bedford,2018,2614110
TLH24,Bedford,2019,2583951
TLH24,Bedford,2020,2570446
TLH24,Bedford,2021,2592574
TLH24,Bedford,2022,2884452
TLH25,Central Bedfordshire,2004,3027584
TLH25,Central Bedfordshire,2005,3160538
TLH25,Central Bedfordshire,2006,3217991
TLH25,Central Bedfordshire,2007,3096692
TLH25,Central Bedfordshire,2008,3163673
TLH25,Central Bedfordshire,2009,3001905
TLH25,Central Bedfordshire,2010,2743360
TLH25,Central Bedfordshire,2011,3372594
TLH25,Central Bedfordshire,2012,3024245
